Tweet ID,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
2462,246301933437083648,RT @eew_jp: 地震速報 2012/09/14 02:22頃、千葉県北東部の深さ10kmでマグニチュード4.4の地震が発生しました。予想される最大震度は震度4です。 http://t.co/dBptCJwO #jishin #earthquake,Not labeled,Not labeled,Not applicable
2463,246302076064370691,RT @zishin3255: ■■緊急地震速報(第5報)■■ 千葉県北東部で地震　最大震度 4(推定) [詳細] 2012/09/14 2:22:07発生　M5.4 深さ30km #earthquake,Not labeled,Not labeled,Not applicable
2464,246317901152391168,"#Earthquake M 1.5, northern Alaska http://t.co/VMx62ict",Not labeled,Not labeled,Not related
2465,246319830540623872,"#earthquake: M 1.1, northern Alaska http://t.co/shyXB2l2",Not labeled,Not labeled,Not related
2466,246332702880571393,"【#USGS #alert】 M 2.1, Northern California: September 13, 2012 19:25:20 GMT http://t.co/3jXcvoFu #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not related
2467,246348540572467200,"【#USGS #Breaking】 M 1.4, 68km NNW of Nikiski, Alaska http://t.co/YykpJ67z #PastHour #14 #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not related
2468,246357038211399680,Girl I can make dhet body shake #Earthquake,Not labeled,Not labeled,Not related
2469,246399971119726592,"AHORA - #Sismo de M 5.4, 248km S of Sidorukun, Indonesia http://t.co/MHlrmcMB #jishin #quake",Not labeled,Not labeled,Not related
2470,246410377167007744,RT @earthquake_jp: ［気象庁情報］14日　08時18分頃　岩手県沖（N39.1/E142.4）にて　最大震度2（M4）の地震が発生。　震源の深さは30km。( http://t.co/ZL2Tlbrw ) #saigai #jishin #earthquake,Not labeled,Not labeled,Not related
2472,246476647170199552,"RT @adhieyz: #earthquake M  6.1  KEP. MENTAWAI REGION, INDONESIA: Magnitude  M  6.1Region  KEP. MENTAWAI REGION, INDONESIADat... http:// ...",Not labeled,Not labeled,Not related
2473,246479281230856192,"RT @etwinfo: 地震情報 M 6.3, Kepulauan Mentawai region, Indonesia http://t.co/dKLeFc9s #earthquake",Not labeled,Not labeled,Not related
2474,246482330464686081,Acaba de temblar en #Indonesia Magnitud 6.3 Escala de Richter. #Terremoto #Sismo,Not labeled,Not labeled,Not related
2475,246482691166449665,"#quake  2012-09-14 04:51:48 (mb 6.3) KEP. MENTAWAI REGION, INDONESIA -3.3 100.6 (1cbfb) http://t.co/l7ZQCmPART @... http://t.co/WP9gzU9b",Not labeled,Not labeled,Not related
2477,246518518936379392,"#Earthquake M 1.2, Southern California http://t.co/jZfWNOK2",Not labeled,Not labeled,Not related
2478,246530866942189569,［気象庁情報］14日　17時43分頃　静岡県西部（N35.1/E137.8）にて　最大震度1（M2.7）の地震が発生。　震源の深さは20km。( http://t.co/ssxwSzN5 ) #saigai #jishin #earthquake,Not labeled,Not labeled,Not related
2479,246552736068423681,#earthquake http://t.co/zzfGoXPuRT @NORADZONE: #earthquake http://t.co/VctGrPmX http://t.co/2N8TfBxG,Not labeled,Not labeled,Not related
2480,246579059490963457,RT @JenniferTovar18: Ugh damn earthquake! Interrupting my damn beauty sleep! #Earthquake,Not labeled,Not labeled,Not related
2481,246582146511290368,#earthquake: M 4.3 - North America United States [California] Scotia: Preliminary Earthquake Report:   	Date/Tim... http://t.co/9YMBhrJF,Not labeled,Not labeled,Not related
2482,246582595318603779,"【#USGS #alert】 M 3.2, Northern California http://t.co/i7Mie5wR #Pasthour #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not applicable
2483,246585296437776384,"#Earthquake M 1.5, Southern California http://t.co/lDYNuzy5",Not labeled,Not labeled,Not related
2484,246586990924013568,"RT @manuvegha: Anche stanotte ci ha scossi, #terremoto #FF a tutti noi che #teniamobotta! Nessuno ci dimentichi.",Not labeled,Not labeled,Not applicable
2485,246587213230530561,"#earthquake: M 1.5, Southern Alaska http://t.co/AmwoDvfD",Not labeled,Not labeled,Not related
2486,246589444596064257,"RT @KRON4EKato: In my last report, I told you about a 4.5 magnitude #earthquake in Eureka. No injuries or damage reported. Struck @ 4:53am",Not labeled,Not labeled,Not related
2488,246618691498819585,#quake  [Qedpost] QED NUMBER 2-258 http://t.co/i9xT4dWl,Not labeled,Not labeled,Not related
2489,246645539213541376,@JoseLorenzo1009 saludos desde #CostaRica y #halamadrid siempre...,Not labeled,Not labeled,Not related
2490,246673070620819457,"【#USGS #Breaking】 M 1.2, 27km NW of Willow, Alaska http://t.co/qZSeM6Ga #PastHour #12 #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not related
2491,246676447069106176,"3.3 - Northern California (Bear River Ridge Rd, Rio Dell, CA 95562, USA) - 14/09/12  14:21:59 EDT  Depth: 25.8 km (16.03 mi) #hmrd #Quake",Not labeled,Not labeled,Not related
2492,246679865405882368,"【#USGS #alert】 M 2.1, Baja California, Mexico: September 14, 2012 18:25:20 GMT http://t.co/uooNWlef #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not related
2493,246691110330720257,"RT @alexz_cr: Los que tanto critican a #CostaRica xq no se jalan y listo.... al final, los q critican NUNCA hacen nada!!!! #QueLindoSerT ...",Not labeled,Not labeled,Not related
2494,246696944632750080,Want Insurance. Look through our Index for the Perfect Fit For Your Problem. #Earthquake Insurance http://t.co/m3xpuiCf #MT,Not labeled,Not labeled,Not related
2495,246699817697427457,Huyyyyy cuento los días. Para q digas eso en #costarica!!! Mañana celebramos la independencia ! @CHAYANNEMUSIC,Not labeled,Not labeled,Not related
2496,246700631409164289,"【#USGS #alert】 M 1.0, Central California: September 14, 2012 19:58:30 GMT http://t.co/Hr2sXFPb #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not related
2497,246712652292837376,#PrivateJet #Charter to #CostaRica this Fall and Winter. SkyParty! from Fort Lauderdale (FXE) to SJO. #RSVP: SkyElf@OFFMarGroup.com #Believe,Not labeled,Not labeled,Not related
2499,246720818611113984,COSTA RICA: Banhvi con gerente interino - EntornoInteligente http://t.co/VkysfLiZ #CostaRica,Not labeled,Not labeled,Not related
2500,246735981015875584,"#earthquake M 3.1, north of the Virgin Islands: September 14, 2012 21:28:55 GMT http://t.co/K4oavsDj #alert",Not labeled,Not labeled,Not related
2501,246745627889913856,"#breakingnews M 2.7, Nevada: September 14, 2012 22:38:00 GMT http://t.co/xky8zCKK #Earthquake #fb",Not labeled,Not labeled,Not related
2502,246752070353424384,[震源地] 茨城県北部  [最大震度] 震度1 (2012年9月15日 8時10分頃発生） - goo 天気:  http://t.co/eLBWjq2h #earthquake #地震,Not labeled,Not labeled,Not related
2503,246760106652479488,Lista para el himno nacional #CostaRica #quelindosertico,Not labeled,Not labeled,Not related
2504,246763269140910080,3.3 - Virgin Islands region (North America) - 14/09/12  19:51:32 EDT  Depth: 62 km (38.53 mi) http://t.co/4wYicqZg #hmrd #Quake #Earthquake,Not labeled,Not labeled,Not related
2506,246778368647917570,"4.5 - offshore Maule, Chile (Chile) - 14/09/12  20:50:46 EDT  Depth: 20.3 km (12.61 mi) http://t.co/hoQFAJCU #hmrd #Quake #Earthquake",Not labeled,Not labeled,Not related
2507,246782319657115648,"#Earthquake Magnitude  mb 4.7Region  OFFSHORE MAULE, CHILEDate time  2012-09-15   00:40:15.2 UTCLocation  34.65 ... http://t.co/LTd1cuxo",Not labeled,Not labeled,Not related
2508,246803026948530176,【芸予地震】http://t.co/6aaebGSd  #earthquake #地震 #thomas_hiatt,Not labeled,Not labeled,Not applicable
2509,246810656374935553,"RT @ElectroPitufino: La defiendo, la quiero y la adoro... Y por ella mi vida daría! &lt;3 #CostaRica",Not labeled,Not labeled,Not related
2510,246813793726902272,"#Earthquake Magnitude  ML 2.5Region  CANARY ISLANDS, SPAIN REGIONDate time  2012-09-15   01:42:49.2 UTCLocation ... http://t.co/uizPQKO7",Not labeled,Not labeled,Not related
2511,246829379785736193,"#Earthquake Magnitude  ML 2.6Region  CANARY ISLANDS, SPAIN REGIONDate time  2012-09-15   03:50:39.2 UTCLocation ... http://t.co/Yqm6gfeB",Not labeled,Not labeled,Not related
2512,246872237150445568,"#earthquake M 5.1, Samar, Philippines Depth: 23.80 km Sep 15 8:04:01 2012 BST http://t.co/6EYYzSQq",Not labeled,Not labeled,Not related
2513,246931586564628480,"#Earthquake Magnitude  mb 4.6Region  SAN LUIS, ARGENTINADate time  2012-09-15   09:37:18.4 UTCLocation  32.83 S ... http://t.co/JHKEe6Jt",Not labeled,Not labeled,Not related
2514,246961080901959680,RT @LatinoVoices: ¡Feliz día de la independencia! Happy independence day to #CostaRica,Not labeled,Not labeled,Not related
2515,246988033516261377,CENTROAMERICA FELIZ DIA DE INDEPENDENCIA!!!!!  #GUATEMALA #ELSALVADOR #HONDURAS #NICARAGUA Y #COSTARICA,Not labeled,Not labeled,Not related
2516,246989996433756160,#CostaRica celebra 191 a~nos de Vida independiente; Viva Costa Rica! #15setiembre http://t.co/Z4jKyg5r,Not labeled,Not labeled,Not related
2517,247004366123458560,RT @zishin3255: ■■緊急地震速報(第1報)■■ 茨城県沖で地震　最大震度 4(推定) [詳細] 2012/09/16 1:09:40発生　M5.9 深さ10km #earthquake,Not labeled,Not labeled,Not applicable
2518,247004391289282560,RT @zishin3255: ■■緊急地震速報(第1報)■■ 茨城県沖で地震　最大震度 4(推定) [詳細] 2012/09/16 1:09:40発生　M5.9 深さ10km #earthquake,Not labeled,Not labeled,Not applicable
2519,247004542271623168,"RT @haruka_eew: 【緊急地震速報】 第7報 2012.9.16 1:09:46地震発生 予想最大震度４ 震源: 千葉県東方沖 10km M4.6 震央: 35.8N,140.9E #earthquake #jishin  [震度４] 茨城県 千葉県  ※Th ...",Not labeled,Not labeled,Not applicable
2520,247005028819300352,RT @earthquake_jp: 【気象庁速報】16日　01時09分頃　最大震度3の地震が発生。( http://t.co/a33235xJ ) 震度3：千葉県北東部他 #saigai #jishin #earthquake,Not labeled,Not labeled,Not applicable
2521,247005167252295680,16日1時9分頃 - 最大震度 3 http://t.co/3b4WLpd8 #地震 #earthquake,Not labeled,Not labeled,Not applicable
2522,247005204971675648,RT @zishin3255: ■■緊急地震速報(最終報)■■ 千葉県東方沖で地震　最大震度 4(推定) [詳細] 2012/09/16 1:09:46発生　M4.6 深さ10km #earthquake,Not labeled,Not labeled,Not applicable
2523,247005272093110272,RT @zishin3255: ■■緊急地震速報(最終報)■■ 千葉県東方沖で地震　最大震度 4(推定) [詳細] 2012/09/16 1:09:46発生　M4.6 深さ10km #earthquake,Not labeled,Not labeled,Not applicable
2524,247005381153419265,211 millones de usuarios de redes sociales desde el móvil en Europa.¿Cómo serán los datos en #CostaRica?Enteráte en... http://t.co/V4YdzgZw,Not labeled,Not labeled,Not related
2525,247006538777124864,RT @zishin3255: ■■緊急地震速報(最終報)■■ 千葉県東方沖で地震　最大震度 4(推定) [詳細] 2012/09/16 1:09:46発生　M4.6 深さ10km #earthquake,Not labeled,Not labeled,Not applicable
2526,247007209878335488,Aplique: Networkers proactivos. http://t.co/CtJWjTPz #costarica,Not labeled,Not labeled,Not related
2527,247022170939740160,Hermosos desfiles para conmemorar el 191 aniversario de nuestra hermosa tierra #CostaRica,Not labeled,Not labeled,Not related
2528,247026621121458177,RT @ELDEBATE: Tornado afecta #Navolato y #CostaRica; 4 lesionados  http://t.co/eIpJKaC5 http://t.co/EMYNPXVc,Not labeled,Not labeled,Not related
2529,247030681203535872,"#Earthquake Magnitude  M  5.1Region  SOUTH OF JAVA, INDONESIADate time  2012-09-15   17:35:41.0 UTCLocation  11.... http://t.co/HcfD7i2Y",Not labeled,Not labeled,Not related
2530,247092035461459968,【 #earthquake PH】 Time: 2012/9/15 21:36 UTC  Region: San NarcisoSan Andres Rd Philippines  M 3.5  Depth: 21km,Not labeled,Not labeled,Not related
2531,247124218364456960,"#earthquake# M 4.3, southern Peru: Saturday, September 15, 2012 23:41:25 UTCSaturday, September 15, 2012 06:41:2... http://t.co/AKN34ZeL",Not labeled,Not labeled,Not related
2532,247132007170199554,We Need Coldplay in LatinAmerica Yes we fucking do!!!! #CostaRica,Not labeled,Not labeled,Not related
2533,247138869085081601,"#Temblor♨ M 4.2, 76km SSE of San Mateo del Mar, Mexico http://t.co/AW5S2t14 #Earthquake #Sismo",Not labeled,Not labeled,Not related
2534,247139967992725505,RT @ASOT600CA: Feliz dia de la independencia a todos #Guatemala #ElSalvador #Honduras #Nicaragua #CostaRica #ASOT600CA,Not labeled,Not labeled,Not related
2535,247141507272949760,"#quake  2012-09-16 00:39:25 (mb 4.2) OFFSHORE OAXACA, MEXICO 15.5 -94.8 (1cbfb) http://t.co/8l2xVuRh",Not labeled,Not labeled,Not related
2536,247147073114349568,"#Earthquake Magnitude  ML 1.9Region  DODECANESE ISLANDS, GREECEDate time  2012-09-16   01:07:40.8 UTCLocation  3... http://t.co/aMrfAeDa",Not labeled,Not labeled,Not related
2537,247189653692764161,"the way to my home town, Desamparados. #thisway #costarica #photography #lynmelodix #hip  @ Parque de la Paz http://t.co/3ojwfjMX",Not labeled,Not labeled,Not related
2538,247196821758296065,"#earthquake M 2.6, Puerto Rico: September 16, 2012 04:12:47 GMT http://t.co/HarZRvrn",Not labeled,Not labeled,Not related
2541,247223182979911681,"【 #earthquake JP】 Time: 2012/9/16 6:16:21 UTC, Region: N.TOHOKU REGION, JAPAN, Mw 2.2, Depth： 29.9km, http://t.co/2m3jGnvp #地震",Not labeled,Not labeled,Not related
2543,247225435321159680,RT @AxelOficial: @MFET_CostaRica: Feliz Día de la Independencia Costa Rica... VIVA SIEMPRE EL TRABAJO Y LA PAZ !!//Felicidades #CostaRica,Not labeled,Not labeled,Not related
2544,247257475592646656,"#Earthquake M 1.9, Central California http://t.co/V75DW5dc",Not labeled,Not labeled,Not related
2546,247306695771033600,【 #earthquake JP】 Time: 2012/9/16 12:02:42 UTC  Region: Japan Chiba Choshi  Mw: 2.8  Depth： 31.7km,Not labeled,Not labeled,Not related
2547,247311405961842688,【非常食・備蓄食品好適品】水をそそげばアッというまに あんこ餅 - 厚生労働省「栄養機能食品」「備蓄食品好適品」、阪神大震災の被災体験から生まれました。 http://t.co/w4C6Zxga #saigai #earthquake #jishin #地震 #災害,Not labeled,Not labeled,Not applicable
2548,247339960770916352,De televisoras en  buen estado comercial... #CostaRica,Not labeled,Not labeled,Not related
2549,247351637742604291,"#Earthquake Magnitude  mb 4.3Region  SOUTH OF JAVA, INDONESIADate time  2012-09-16   13:13:29.8 UTCLocation  10.... http://t.co/BZ3AjUVj",Not labeled,Not labeled,Not related
2550,247366951121346560,"#earthquake# M 3.0, Virgin Islands region: Sunday, September 16, 2012 14:09:48 UTCSunday, September 16, 2012 10:... http://t.co/0R5OzVLT",Not labeled,Not labeled,Not related
2551,247372466635288576,[震源地] 岩手県沖  [最大震度] 震度1 (2012年9月17日 1時12分頃発生） - goo 天気:  http://t.co/AkKdDEeT #earthquake #地震,Not labeled,Not labeled,Not applicable
2552,247384382636187649,Ver a mi primito i q me diga ''no hay nada q temer con una sonrisota maqiavelica es sinónimo de q hay q salir corriendo! #Terremoto,Not labeled,Not labeled,Not related
2553,247386513376165890,"#USGS M 2.9, 35km SSE of Boca de Yuma, Dominican Republic http://t.co/SXSlZubj #earthquake",Not labeled,Not labeled,Not related
2554,247387029250404355,#Earthquake Magnitude  ML 2.6Region  ALBANIADate time  2012-09-16   15:05:59.1 UTCLocation  41.19 N ; 19.99 EDep... http://t.co/koeOqPQi,Not labeled,Not labeled,Not related
2555,247387033461460992,"#Earthquake Magnitude  mb 4.8Region  NIAS REGION, INDONESIADate time  2012-09-16   16:17:23.0 UTCLocation  0.56 ... http://t.co/AOSlUrft",Not labeled,Not labeled,Not related
2556,247416011916185600,"New #Earthquake M 3.2, Northern California: Sunday, September 16, 2012 18:53:02 UTCSunday, September 16, 2012 11... http://t.co/h9qY99UF",Not labeled,Not labeled,Not related
2558,247442628956790784,"#USGS M 4.0, 53km S of Adak, Alaska http://t.co/vcSRNabT #earthquake",Not labeled,Not labeled,Not related
2559,247453739684864002,Best song ever. #earthquake #allstarremix http://t.co/OVttX3Eg,Not labeled,Not labeled,Not related
2560,247473805205843968,#costarica #happiness #happyplanetindex #puravida #happy #paradise  #feliz #vida #life #enjoylife #disfrutel http://t.co/2uWCchVD,Not labeled,Not labeled,Not related
2561,247482005099515904,"2.8 - Colorado (Hill Ranch Rd, Weston, CO 81091, USA) - 16/09/12  19:15:32 EDT  Depth: 5 km (3.11 mi) http://t.co/8n4GFhhD #hmrd #Quake",Not labeled,Not labeled,Not related
2562,247505304428875776,"Me tomaria un #Terremoto, pero mañana en la mañana me arrepentiré !",Not labeled,Not labeled,Not related
2563,247532965876355072,17日11時56分頃 - 最大震度 1 - 震源地 宮崎県南部山沿い http://t.co/yqr4jFsP #地震 #earthquake,Not labeled,Not labeled,Not applicable
2564,247554235179360256,"#earthquake M 2.6, Virgin Islands region: September 16, 2012 10:24:48 GMT http://t.co/7X5hffeE",Not labeled,Not labeled,Not related
2565,247682576679063554,"#earthquake M 3.1, Southern Alaska Depth: 55.10 km Sep 17 13:55:32 2012 BST http://t.co/Oprtl943",Not labeled,Not labeled,Not related
2566,247704898802700290,Check out these #CostaRica videos we sponsored from @projectexplorer! Learn about Costa Rica's wildlife &amp; biodiversity. #student #travel,Not labeled,Not labeled,Not related
2567,247712276549890048,"#earthquake M 2.8, western Montana: September 15, 2012 15:43:05 GMT http://t.co/6eLmqLDv",Not labeled,Not labeled,Not related
2568,247729653568114688,Oferta de #EmpleoCR Ejecutivo de Ventas http://t.co/MyJQX5RT #CostaRica,Not labeled,Not labeled,Not related
2569,247776575242792960,【#地震 #速報】#eqjp 18日4時9分頃 - 最大震度 3: 9月18日4時9分頃、最大震度3の地震が発生しました。 http://t.co/RXOOcMXB #earthquake #jishin #zuto,Not labeled,Not labeled,Not applicable
2570,247776822689943552,RT @earthquake_jp: 【気象庁速報】18日　04時09分頃　最大震度3の地震が発生。( http://t.co/zrkAbF8K ) 震度3：青森県三八上北他 #saigai #jishin #earthquake,Not labeled,Not labeled,Not related
2571,247808355488391168,"RT @quakemonitor: #earthquake M 2.8, Central California Depth: 0.90 km Sep 17 22:12:29 2012 BST http://t.co/7jNxElDg",Not labeled,Not labeled,Not related
2572,247809890582659074,RT @OchsNews: @osaconservation thx for hosting us! We had a wondeful time! #Osa #OsaPeninsula #CostaRica #PenínsulaDeOsa #Puntarenas htt ...,Not labeled,Not labeled,Not related
2573,247836591555502080,"【#USGS #alert】 M 1.8, Island of Hawaii, Hawaii: September 17, 2012 23:09:48 GMT http://t.co/mOjrBlfG #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not related
2574,247867734241726465,"【 #earthquake EU】 Time 2012/9/18 1:08:22 UTC, Region:  CRETE, GREECE, ML 3.6, Depth 5km, http://t.co/nQZpGPlN #地震",Not labeled,Not labeled,Not related
2575,247881759990112256,水不要のシャンプー。水不足で洗えない時に便利。http://t.co/1pbjQc7i #eqjp #quake #saigai #earthquake #jishin #地震 #災害,Not labeled,Not labeled,Not related
2576,247883613876678656,Crece 36% incidencia de dengue en Costa Rica este año - Pueblo en linea http://t.co/uNcvaQ34 #costarica,Not labeled,Not labeled,Not related
2577,247884029112770561,#earthquake: M 5.1 - Indonesian Archipelago Indonesia [North Sulawesi] Bitung: Preliminary Earthquake Report:   ... http://t.co/cxO7gw0B,Not labeled,Not labeled,Not related
2578,247929440842174464,#earthquake: M 4.8 - Pacific Ocean Tonga [Tongatapu] `Ohonua: Preliminary Earthquake Report:   	Date/Time: 18.09... http://t.co/HbRDSr29,Not labeled,Not labeled,Not related
2579,247998311305449472,"#breakingnews M 2.7, Puerto Rico region: September 18, 2012 09:42:20 GMT http://t.co/P5XXD4lV #Earthquake #fb",Not labeled,Not labeled,Not related
2580,248093794648600576,"China reanuda el proceso abierto de Wan Lijun, el exbrazo derecho de Bo Xilai http://t.co/9S7MOI0t  #costarica",Not labeled,Not labeled,Not related
2581,248095728218550272,RT @regionepiemonte: #terremoto Emilia: un aiuto da Mude Piemonte - Modello Unico digitale per l’Edilizia http://t.co/IIjGggVv @RegioneE ...,Not labeled,Not labeled,Not applicable
2582,248109800125247488,Costa Rica Surf Trip http://t.co/C8XrS3JF amazing !!! #surf #costarica #santateresa,Not labeled,Not labeled,Not related
2583,248127164552212481,#earthquake M1.5: Central Alaska http://t.co/BQk0IJhS,Not labeled,Not labeled,Not related
2585,248163361383120896,"RT @quakemonitor: #earthquake M 4.7, off the west coast of northern Sumatra Depth: 10.40 km Sep 18 16:59:37 2012 BST http://t.co/M3ukqVLA",Not labeled,Not labeled,Not related
2586,248163797594955777,"RT @NewEarthquake: 4.5 earthquake, 10km SSW of Samara, Costa Rica. Sep 18 13:10 at epicenter (57m ago, depth 44km). http://t.co/AgxrnbHB",Not labeled,Not labeled,Not related
2587,248178041455521792,RT @MurrietaPatch: Some #Murrieta residents reported feeling a 3.1 #earthquake that struck in #Idyllwild http://t.co/pORzPa9W,Not labeled,Not labeled,Not related
2588,248231275566096385,#earthquake: M 5.0 - Indonesian Archipelago Indonesia [Maluku Utara] Tobelo: Preliminary Earthquake Report:   D... http://t.co/SZZRUFaT,Not labeled,Not labeled,Not related
2589,248239567679918080,RT @PaholaBarrera: Feliiz viaje! @LilideGalindo @sthreiaGs @CecydeReyna @geyma86  #costarica @OASISIGLESIA  El señor guardará tu salida  ...,Not labeled,Not labeled,Not related
2590,248377103119183872,RT @InsuranceMedia: B.C. residents prepare for “@ShakeOutBC” #earthquake drills: http://t.co/9kOlu2or via @CdnUnderwriter @InsuranceBureau,Not labeled,Not labeled,Not related
2591,248401685918138369,#terremoto Soddisfazione di Errani per lo stanziamento Ue. “Europa riconosce importanza regione e gravità dei danni”  http://t.co/RcR9lS3Q,Not labeled,Not labeled,Not related
2592,248484548575363074,"【 #earthquake JP】 Time: 2012/9/19 17:54:24 UTC, Region: Japan, Kochi , Kami , Mw 2.2, Depth： 34.1km, htt... http://t.co/JCYTf1ax",Not labeled,Not labeled,Not related
2593,248491959923142657,MI PAPI SE IRA A #COSTARICA OTRA VEZ!,Not labeled,Not labeled,Not related
2594,248495940338581504,hoy #terremoto ultimo dia nadieN se enoja jajajaaaa,Not labeled,Not labeled,Not related
2595,248506321228427266,"#deprem M 1.8, Island of Hawaii, Hawaii: September 19, 2012 19:19:59 GMT http://t.co/6dbMnVAo #earthquake",Not labeled,Not labeled,Not related
2597,248518958662168576,"#Italia.#Terremoto.#Operaio muore sotto macerie del #sisma. Il padre: “Per #Inail vale 1900 €, ricorso” http://t.co/EAa0DKZq",Not labeled,Not labeled,Not related
2599,248602605671022592,"#Earthquake M 2.5, Southern California http://t.co/d3Cj9GLu",Not labeled,Not labeled,Not related
2600,248638693462659072,Football : FIFA Ranking (CONCACAF) http://t.co/pDltmbYE #fifa #football #concacaf #mexico #usa #panama #jamaica #costarica #elsalvador,Not labeled,Not labeled,Not related
2601,248697979958095872,RT @sismos_dot_cl: 116 km al NO de Quillagua http://t.co/6VjU56IE #Terremoto #Temblor  #sismos #chile #sismo,Not labeled,Not labeled,Not related
2602,248700299416596480,"【#USGS #alert】 M 1.3, Northern California: September 20, 2012 08:14:53 GMT http://t.co/l8RF4PJN #earthquake #tsunami #prayfromjapan",Not labeled,Not labeled,Not related
2603,248715658949451776,FMイヤホンラジオ、三徳ナイフ、ホイッスル、IDケース、LEDライト(日本製LED使用)、サバイバルシート(防寒・保温シート)、カラビナ付ケースのセットです。 http://t.co/tpla3W3o #saigai #earthquake #jishin #地震 #災害,Not labeled,Not labeled,Not applicable
2604,248724638945923072,【紀伊半島南東沖地震】http://t.co/DNOYKCRA　　#earthquake #地震　 #津波 #tsunami,Not labeled,Not labeled,Not related
2605,248737884549562368,"#Earthquake #Sismo M 4.7, 88km WNW of Santa Cruz, Chile http://t.co/ypXrLnpv",Not labeled,Not labeled,Not related
2606,248741240017928192,37 km al O de Pichilemu http://t.co/qaxkbsc4 #Terremoto #Temblor  #sismos #chile #sismo,Not labeled,Not labeled,Not related
2607,248744075367424000,#Clasificados chancadora http://t.co/uIheiUGs #Anuncios #CostaRica,Not labeled,Not labeled,Not related
2608,248844507951550464,RT @dreadconect: Dread Mar I llega a #CostaRica el Lunes 15/10 en Pepper Disco Club @pepperdiscoclub !!!!  INFO &gt; http://t.co/j0nJlUPh,Not labeled,Not labeled,Not related
2609,248856436568907776,21日3時32分頃 - 最大震度 1 - 震源地 三陸沖 http://t.co/8GXQuxJd #地震 #earthquake,Not labeled,Not labeled,Not applicable
2610,248868973343539200,#costaricancofee #incostarica #cafe #costarica #espresso #beststuffonearth #wired  @ Common Cup http://t.co/3yXNZzDR,Not labeled,Not labeled,Not related
2611,248962980253954050,"【 #earthquake AU】 Time: 2012/9/20 20:41:47 UTC, Region: Near Boorowa, NSW., M 1.8, Depth: 0km, http://t.co/z08hU2qS #地震",Not labeled,Not labeled,Not related
2612,249024548450729984,"RT @wikisismos: AHORA - #Sismo de M 4.5, 248km S of Sidorukun, Indonesia http://t.co/hyrV2p2g #jishin #quake",Not labeled,Not labeled,Not related
2613,272249982583705600,HOY es nuestro dia @Maria_21_music  #nerea #andres  #diego #gonzalo #elena #jaime #sergio #pablo #anxo,Not labeled,Not labeled,Not related
2614,272349584699826176,Yeahh yeahh esa jenga @alejandroalija @Telarera #tocayo #pablo http://t.co/peCCcDlq,Not labeled,Not labeled,Not related
2615,272772643160219648,a Mãe do meu amigo #Pablo. morreu :( ta muito tenso o clima...,Not labeled,Not labeled,Not related
2616,272774882943717377,Madrinas y apadrinados #SantaCecilia2012 @Carmen_Oboe @juanandres2307 #Pablo http://t.co/q92sofna,Not labeled,Not labeled,Not related
2617,272806969348337664,11-26-12 | E-Games Attendant | Chada Bingo House | Cagayan de Oro http://t.co/aepte8Im #CDO,Not labeled,Not labeled,Not related
2618,272851147960750080,#el #cumpleaños #de #pablo #escobar #my #dad #birthday #celebration 😀 http://t.co/R5O7L48h,Not labeled,Not labeled,Not related
2620,273085794116304896,RT @weevo #dynamic #designed #QRCode for #CDO #Expandere #Italy | #QR http://t.co/Bkq90a59 http://t.co/XhJONS5H,Not labeled,Not labeled,Not related
2621,273116454486949888,En el curso de primeros auxilios con @mvallvey @Tore_Baza95 @drecouvreur #alvaro y #pablo,Not labeled,Not labeled,Not applicable
2622,273316879278411776,Que grandes @emaemail27 @Ciropee #pablo http://t.co/HWwvlJWH,Not labeled,Not labeled,Not applicable
2623,273852441563394049,RT @ChandlerGalt: Why CIOs May Morph Into the Chief Digital Officer http://t.co/RtVdo8Nz H/T @TylerBParsons #CIO #CTO #CDO,Not labeled,Not labeled,Not related
2624,273870380622573568,"#pablo,o vienes ya o te quedas sin hermana a causa de una hipotermia. Tengo friooooo!",Not labeled,Not labeled,Not applicable
2625,273888676151427072,Quiero que #Clemente le diga lo que le dijo la vieja de #Pablo y #Augusto a #Loli y que despues se muera.,Not labeled,Not labeled,Not related
2626,273899753329278976,"RT @JaviiBaezaMarti #CosasQueNoOlvidareDel2012 a @GarciaClaudia13 @JJ_lucia_RM @Kissa_versets #Pablo , #miriam, #angel ....",Not labeled,Not labeled,Not related
2627,273906728473608194,RT @jcordon5: Esperan su oportunidad en el banco @S_Talavante @adriwrc92 @jcordon5 #pablo y #david,Not labeled,Not labeled,Not applicable
2628,274215177552015360,Haoraa #pablo hee vailariim !! :p,Not labeled,Not labeled,Not related
2629,274248320958996480,RT @ZaniniGermano: #Forgreen LIfe.Il mio plauso a Bernhard SCHOLZ presidente#CDO.Al centro delle#imprese moderne?La PASSIONE delle PERSO ...,Not labeled,Not labeled,Not applicable
2630,274275105788542976,Je viens de voir la #PP de #Pablo ! En Mode Terroriste Gucci !,Not labeled,Not labeled,Not applicable
