Tweet ID,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
4970,390009047782400000,My prayers to everyone affected by the earthquakes in Cebu. #earthquakePH #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
4971,390009727230304256,@paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
4972,390010138263707648,RT @KNLievers: #PrayForVisayas or #PrayForDaniel ? (lol) I'm so worried!! XD - Cess,Outsiders,Sympathy and support,Related - but not informative
4973,390010402522038272,"RT @markmedina2011: Mga kakababayan sa Bohol at Cebu, ingat kayo diyan! God bless Cebu and Boho:-( #CEBU #24Oras @gmanews",Outsiders,Sympathy and support,Related - but not informative
4975,390011061044117504,RT @veabomed: I don't know what to say. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
4976,390011224609390592,RT @tprettyman: Another earthquake... damn. Sending all my love and prayers to the Philippines. Hopefully that's it &amp; no more major aftersh…,Outsiders,Sympathy and support,Related - but not informative
4978,390011656626913280,nag SS si earthshaker sa bohol at cebu so #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
4982,390013107851907072,#PrayForBohol  sana okay lang ang ating mga kababayan dyan. :(,Outsiders,Sympathy and support,Related - but not informative
4983,390013892203917312,"Sana po okey lang si lola,tita at yung mga pinsan ko!! #prayForVisayas",Outsiders,Sympathy and support,Related - but not informative
4985,390014160634793984,RT @annecurtissmith: praying for their families :(“@YahooNews: At least 32 dead after 7.2magnitude earthquake strikes central Philippines h…,Media,Sympathy and support,Related and informative
4986,390014424863371264,"#PrayForVisayas kawawa..... Lord, tulungan niyo sila please!",Outsiders,Sympathy and support,Related - but not informative
4987,390014722667335680,RT @kiervegirao: Stay Strong Visayas! #PrayForVisayas #StayStrongVisayas http://t.co/min1QC6bQM,Outsiders,Sympathy and support,Related - but not informative
4988,390015087546613760,@elmobenguan: #PrayForVisayas : Cebu and Bohol areas affected by earthquake. Sayang ang mga historical church na gumuho :( !!!!! :(((,Outsiders,Sympathy and support,Related - but not informative
4989,390015200809603072,RT @kiervegirao: Stay Strong Visayas! #PrayForVisayas #StayStrongVisayas http://t.co/min1QC6bQM,Outsiders,Sympathy and support,Related - but not informative
4990,390015913858052096,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
4991,390015938998718464,Godbless people of Cebu and Bohol #prayforcebu #prayforbohol,Outsiders,Sympathy and support,Related - but not informative
4992,390017289556197376,@gwenevieleee: Let's all pray for Cebu and Bohol. #PrayForVisayas 🙏 http://t.co/fYArhDhVCK,Outsiders,Sympathy and support,Related - but not informative
4994,390019529339703296,#PrayForThePhilippines #PrayForVisayas #PrayForBohol #PrayForCebu,Outsiders,Sympathy and support,Related - but not informative
4997,390020137505411072,iamKimPisiao:  #PrayForVisayas http://t.co/1F0rbmLFpt,Outsiders,Sympathy and support,Related - but not informative
4999,390020959580995584,Rest in peace to those who died in the Philippines earthquake. Tragic accident.,Outsiders,Sympathy and support,Related - but not informative
5002,390024923189506048,RT @jajaggernaut: Praying for the victims of the drastic quake in Cebu and Bohol. This too shall pass.. Lead them Lord 😞🙏 #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5003,390025367794118656,RT @ParkSiblings: [TWITTER]Dara - #prayforbohol #prayforcebu http://t.co/wamZd3k4iq,Outsiders,Sympathy and support,Related - but not informative
5005,390026064061153280,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡,Outsiders,Sympathy and support,Related - but not informative
5006,390026483487367168,http://t.co/2NueHoCCTN #PrayForVisayas,Outsiders,Sympathy and support,Related and informative
5007,390026844201705472,Lets all pray for all our kababayan in Visayas #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5009,390027490132901888,RT @KabataanFacts: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5010,390027838247563264,RT @_triciaeliz: #PrayForVisayas 🙏,Outsiders,Sympathy and support,Related - but not informative
5012,390028459004547073,Waaah ! Buti na lang talaga walang nasaktan sa mga relatives namin. :/ #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5013,390028685480181760,"Dear God,Please Protect those people in Visayas and Mindanao we are hoping that they're safe thank you 🙏 #PrayForVisayas -Alixia 🌸",Outsiders,Sympathy and support,Related - but not informative
5016,390030765880127488,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5020,390032766567710720,Be SRONG Cebu. Pray! and everything's gonna be alright! #prayforvisayas #PrayforCebu… http://t.co/8NOijvB2BC,Outsiders,Sympathy and support,Related - but not informative
5022,390033240502718464,RT @Filchi101: mgdasal k ndi un nangyaya k p mgretweet ng #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5023,390033240511111169,RT @Filchi101: mgdasal k ndi un nangyaya k p mgretweet ng #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5024,390033508925591552,RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,Outsiders,Sympathy and support,Related - but not informative
5025,390034280694689792,LORD SAVE US #cebu #earthquake #instagrammers #instawhite #whitagram #blessedus http://t.co/YODchQ1MI5,Eyewitness,Sympathy and support,Related - but not informative
5027,390034968551780353,RT @planetshakers: Our thoughts and prayers are with all those affected by the earthquake in the Philippines,Outsiders,Sympathy and support,Related - but not informative
5030,390035958432677888,Lord please keep them safe #PrayForVisayas #PrayForBoholAndCebu,Outsiders,Sympathy and support,Related - but not informative
5031,390036000346365952,RT @AngeL_LocKring: This is beyond imagination! Heart-wrenching! #PrayForVisayas #PrayForBohol #PrayForCebu http://t.co/i9jxe76IDF,Outsiders,Sympathy and support,Related - but not informative
5033,390037141209636864,RT @krungy21: #prayforbohol #prayforcebu,Outsiders,Sympathy and support,Related - but not informative
5034,390037543871201281,JUST A SHORT PRAYER CAN HELP. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5035,390038051373584384,My goodness! Praying for everyone who are affected by the earthquake. Be safe everyone! #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5036,390038307230318593,Kung meron lang akon maitutulong sa mga naapaektuhan ng lindol. Hayyy. :( Sa ngayon panalangin ang pinaka mabisang tulong. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5037,390038705706000384,I hope the filipinos are coping with what happened. I pray for everyone's safety~ #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5038,390039175438671872,RT @DjfpGIRLFRIENDS: Don't just tweet it. Do it #PrayForVisayas -N,Outsiders,Sympathy and support,Related - but not informative
5039,390039783633719297,i am giving all my prayers to the people in visayas  #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5040,390039976546533376,@paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today. THANK YOU!!!,Outsiders,Sympathy and support,Related - but not informative
5041,390040760877187072,"RT @honeydewluke: filipino or no, pls #PrayForVisayas :)",Outsiders,Sympathy and support,Related - but not informative
5042,390040807043903488,RT @bumequip: Our hearts and prayers to all those affected by the #earthquake #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5044,390042560262991872,RT @akosibob_ong: #PrayForBohol #PrayForVisayas #PrayForCebu 🙏 http://t.co/Q3xjzWUgNB,Outsiders,Sympathy and support,Related - but not informative
5045,390042962899787776,RT @KourtneyK_PHL: these aftershocks are so scary! #prayforphilippines #prayforcebu #PrayForBohol #lordpleasebewithus,Eyewitness,Sympathy and support,Related - but not informative
5049,390045408174411776,RT @migzhaleco: #PrayForVisayas #PrayForThePhilippines We'll all get through this. Sunod sunod naman :(,Eyewitness,Sympathy and support,Related - but not informative
5052,390045848597319680,RT @KabataanFacts: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5053,390046028956577792,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5056,390047203328135168,yung nangyari sa Visayas is really a heartbreaking :(( #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5059,390048633623568384,"guys if you read this please #PrayForVisayas it's going to be a long night aftershocks keep on coming, and getting stronger :((",Eyewitness,Sympathy and support,Related - but not informative
5060,390049006883446784,RT @Lombardo_Music: Let's all pray right now for those in the Philippines who have been affected by the earthquake. #philippinesearthquake …,Outsiders,Sympathy and support,Related - but not informative
5062,390049707344412673,RT @Xianatics_Ako: Our prayers go out to the people in Visayas.  We will get through this. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5063,390051586392596480,RT @annecurtismitth: Let's pray for the safety of the people in Visayas and Mindanao... #PrayForVisayas #PrayForBOHOLandCEBU,Outsiders,Sympathy and support,Related - but not informative
5064,390051846452023296,@LandoDevanadera @waaafwaf #PrayforVisayas Ambot a. Mapa-bench lang ko buas. :P,Outsiders,Sympathy and support,Related - but not informative
5065,390051909370777600,"RT @SiSenyora: DEAR EARTHQUAKE, MY GOD IS BIGGER THAN YOU #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5066,390051909371166720,3 after shock! kaloka... scary! #PrayForVisayas #earthquakePH,Eyewitness,Sympathy and support,Related - but not informative
5067,390052521709801472,"Thoughts &amp; prayers for the people of #Bohol, Cebu, Iloilo &amp; all of Central Visayas in the #Philippines. Devastating 7.2 #earthquake",Outsiders,Sympathy and support,Related - but not informative
5069,390056141402550273,#PrayForVisayas #earthquake This is what happened. http://t.co/DeQWu2UDDl,Outsiders,Sympathy and support,Related - but not informative
5074,390057114472697856,Thanks God tuwing Valentines lang ang lindol sa Metro Manila. Ay pwede po bang wala nalang? #PrayForBoholAndCebu #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5075,390057299055607808,RT @BaguiowBeans: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.😔🙏,Outsiders,Sympathy and support,Related - but not informative
5078,390060134392950784,#PrayForSouthernLeyte #PrayForCebu #PrayForBohol #PrayForThePhilippines,Outsiders,Sympathy and support,Related - but not informative
5080,390062172836859904,RT @MaeMercado1614: We pray for them! #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5082,390063041036828672,RT @officialfernbah: oh my! prayers to philippines affected by the earthquake,Outsiders,Sympathy and support,Related - but not informative
5084,390063166874337280,RT @officialfernbah: oh my! prayers to philippines affected by the earthquake,Outsiders,Sympathy and support,Related - but not informative
5085,390063384973938688,RT @_wonderwall23: RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,Outsiders,Sympathy and support,Related - but not informative
5086,390063980573499392,RT @alxndrcdyn: “@akosibob_ong: Luzon: Typhoons Visayas: Earthquake  Mindanao: War    Pray for our Dear Philippines.”,Outsiders,Sympathy and support,Related - but not informative
5087,390064269984686080,All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5088,390064924296110081,RT @EXOffical_: RETWEET = One Pray for all the People of Cebu and Bohol! #earthquake #PrayForVisayas http://t.co/VU2Ffn19oC,Outsiders,Sympathy and support,Related - but not informative
5090,390065565999456256,RT @Kweenee_: Aww.  #PrayForVisayas :(,Outsiders,Sympathy and support,Related - but not informative
5091,390065628939173888,"“@itsenriquegil: Kamong tanan dinha sa cebu ug bohol, God bless ug unta safe, mangampo ta sa atong ginoo.” #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5092,390065897353654273,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5093,390065905733865472,RT @VinceMagbanua: Please pray for the safety of everyone there in Cebu and Bohol! 🙏🙏🙏 #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5094,390066035757309952,"RT @SharTrends: Pray more, tweet less #PrayForEarthquakeVictims #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5099,390067482800967680,"RT @Updates1D_x3: So apparently, the earthquake in Visayas, Philippines was worst than 2010's Heiti earthquake. #PrayForVisayas #PrayForThe…",Eyewitness,Sympathy and support,Related and informative
5100,390067487020036096,heartbreaking.. #PrayForVisayas http://t.co/4DxHISki5p,Outsiders,Sympathy and support,Related - but not informative
5102,390068581720813568,RT @ABSCBN: Tonight let's not forget to #PrayforCebu and #PrayforBohol mga Kapamilya!,Media,Sympathy and support,Related - but not informative
5104,390068845945171968,RT @imkerwinking: #PrayForVisayas 🙏,Outsiders,Sympathy and support,Related - but not informative
5106,390069202465214464,RT @ashlili: Please #PrayForVisayas :(,Outsiders,Sympathy and support,Related - but not informative
5107,390069353464344576,Stay safe everyone! #PrayForVisayas 🙏,Outsiders,Sympathy and support,Related - but not informative
5108,390069596721381378,@krungy21: #prayforbohol #prayforcebu #prayforphilippines,Outsiders,Sympathy and support,Related - but not informative
5109,390070255239692288,"RT @kenzhuxiaotian: Saddened about the earthquake in the Philippines. Heard it was stronger than the Haiti quake. Care, share, help if you …",Outsiders,Sympathy and support,Related - but not informative
5111,390070968258797569,RT @CestlavieMarts: My prayers goes out to the people who were affected by the earthquake. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5113,390071765185339392,RT @AyyTangaLangDre: #PrayForPhilippines #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5114,390072163648036864,The historical Loboc Church in Bohol  Before &amp; after #earthquake #PrayForVisayas God bless the Philippines! http://t.co/jhOFaqVncA,Outsiders,Sympathy and support,Related and informative
5115,390073224794361856,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5118,390074978038603776,"@SiSenyora: DEAR EARTHQUAKE, MY GOD IS BIGGER THAN YOU #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5120,390075397460619264,RT @kayehomecillo: Heartbreaking. :( #PrayForVisayas #earthquakePH http://t.co/h05NrnwXLj,Outsiders,Sympathy and support,Related - but not informative
5121,390075435226112000,Guys let's pray for our sistres and brothers at Visayas who experienced Magnitude 7.1 earthquake this morning. #PrayForVisayas #earthquakePH,Outsiders,Sympathy and support,Related and informative
5122,390075967890153473,RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,Outsiders,Sympathy and support,Related - but not informative
5123,390076177601138688,"RT @larrygotstyles: Please pray for the Philippines, especially the Visayas. 7.2 magnitude earthquake hit early this morning. Fatalities co…",Outsiders,Sympathy and support,Related and informative
5124,390077033243754496,Pray for the Safety of the People in Bohol and Cebu🙏🙏 #PrayforBohol #Prayfor Cebu http://t.co/laPQYo1mFF,Outsiders,Sympathy and support,Related - but not informative
5125,390077490401513472,this where my genes came from #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5127,390078769676832768,"Lord, tulungan nyo po ang mga kapatid namin sa Visayas. Keep them in the safe place &amp; secure them with your loving presence #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5128,390079478505799680,Church is made of people with unwavering faith. Structures may fall but our faith still lives. #prayforcebu #prayforbohol #prayforPH,Outsiders,Sympathy and support,Related - but not informative
5131,390080099287986176,#prayforvisayas. http://t.co/bF4jCRZ9Jc,Outsiders,Sympathy and support,Related - but not informative
5135,390082305462505472,Prayers for quake victims #cebu #bohol #Philippines be safe still.,Outsiders,Sympathy and support,Related - but not informative
5138,390083882537598976,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5139,390084763324645376,This made my day despite the tragedy in Bohol and Cebu. #PrayForVisayas http://t.co/to11ZV2RgL,Outsiders,Sympathy and support,Related - but not informative
5141,390085216326270976,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5142,390085593822015488,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5143,390088458535845888,"RT @iAmKayeSwizzle: I'm f****** don't know, but this things happening on my country (Philippines) it's too much. #PrayForVisayas #earthquak…",Outsiders,Sympathy and support,Related - but not informative
5146,390090169799303168,"RT @RickWarren: Please pray for those suffering in the Philippines earthquake, If you'd like to help, we have a PEACE team already there,",Outsiders,Sympathy and support,Related - but not informative
5147,390090438234742784,"“@RickWarren: Please pray for those suffering in the Philippines earthquake, If you'd like to help, we have a PEACE team already there,”",Outsiders,Sympathy and support,Related - but not informative
5150,390090979316731904,Pray for Cebu and Bohol #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5151,390092405346545664,RT @AyyTangaLangDre: Pray it works everytime #PrayForVisayas #earthquake #PrayForPhilippines http://t.co/AiMNg5VUfO,Outsiders,Sympathy and support,Related - but not informative
5156,390093416169615361,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,Outsiders,Sympathy and support,Related - but not informative
5158,390093902734045185,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,Outsiders,Sympathy and support,Related and informative
5161,390094842270711808,@FunnyPinoyQuote: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War   Pray for our Dear Philippines.,Outsiders,Sympathy and support,Related - but not informative
5163,390095161033633793,#PrayforBohol #PrayForCebu #PrayForBoholAndCebu #PrayForCebuDavaoBoholCDO #PrayForPhilippines,Outsiders,Sympathy and support,Related - but not informative
5164,390095492375257089,RT @planetshakers: Our thoughts and prayers are with all those affected by the earthquake in the Philippines,Not applicable,Sympathy and support,Related - but not informative
5165,390095597220270080,RT @FunnyPinoyQuote: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War   Pray for our Dear Philippines.,Outsiders,Sympathy and support,Related - but not informative
5170,390101540561637376,RT @angeljabines: @imlolabashang: The best weapon YOU have is prayer. #PrayForVisayas #PrayForCebu #PrayForThePhilippines #earthquakePH,Outsiders,Sympathy and support,Related - but not informative
5176,390104627548786689,were going to be okay #bohol,Eyewitness,Sympathy and support,Related - but not informative
5178,390105709695598592,Hope all of my friends and family are safe!  #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5179,390106221413281792,"RT @IceCanicosa: “If pain must come, may it come quickly. ―Paulo Coelho #Bohol #Cebu #earthquake  Personal fave photo Baclayon Church http…",Outsiders,Sympathy and support,Related - but not informative
5182,390106661794234368,despite the tragedy in Visayas I hope they'd still find a reason to smile and continue to live. #prayforphilippines #prayforvisayas,Outsiders,Sympathy and support,Related - but not informative
5183,390108142379335681,RT @Team_Kapamilya: Let us all #PrayForVisayas. God will help them get through this.,Media,Sympathy and support,Related - but not informative
5185,390111875318296576,RT @SirBanatero: Thoughts and Prayers go out to those affected of earthquake especially in Cebu and Bohol. #PrayForVisayas #LetsPrayForTheP…,Outsiders,Sympathy and support,Related - but not informative
5186,390113364284047360,A touching sight i found this morning after the quake #prayer #cebu #bohol #faith #goodnight… http://t.co/6XDoNxvVxa,Eyewitness,Sympathy and support,Related - but not informative
5187,390113913733259266,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5189,390115838935584768,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,Outsiders,Sympathy and support,Related - but not informative
5190,390116602282139650,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,Outsiders,Sympathy and support,Related - but not informative
5191,390116749091172352,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,Outsiders,Sympathy and support,Related - but not informative
5192,390117093028278273,"RT @ifnt7ID: Just read the news. Earthquake in Philippines. Lets pray for them, inspirits.. #PrayforPH http://t.co/hYEkCRLJE1",Outsiders,Sympathy and support,Related and informative
5193,390117235630411776,#PrayForBohol http://t.co/xfyoTri7bs,Outsiders,Sympathy and support,Related - but not informative
5194,390118904963416064,"RT @KingPerezz: No matter how many trials come our way, remember that God is with us every step of every day. #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5195,390119370547941378,RT @KabataanFacts: Stay Strong Cebu and Bohol. May God bless all of you. #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5196,390119517331804160,"Praying for healing, recovery and restoration to all the victims of that 7.2 magnitude earthquake. #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5197,390120666579894272,"@Eirahkirstie Hey Dear,I've heard about earthquake in Philippines. Terrible :( hope U R fine!!",Outsiders,Sympathy and support,Related - but not informative
5201,390122554033053697,"RT @Baekyeoliee: deep condolences to all people who passed or injured at the 7.1 magnitude quake today in Cebu, Philippines http://t.co/rlH…",Outsiders,Sympathy and support,Related and informative
5203,390124709875970048,Let us pray for our brothers and sisters. #PrayforthePhilippines #PrayForVisayas #PrayForCebuAndBohol,Outsiders,Sympathy and support,Related - but not informative
5204,390124894429540353,"let's include to our prayers the safeness of our kapuso, kapamilya, kabarda especially in part of Visayas. #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5206,390126089835520000,"@KathNieLeads: Guys before going to sleep, please dont forget :)) #PrayForVisayas   Remember! Prayer is very powerful! :)  ~Camille",Outsiders,Sympathy and support,Related - but not informative
5209,390126395981983745,RT @AngNasaBabaNito: Let's just pray for the victims of earthquake. God is always with us! #PrayForVisayas Cebu and Bohol.,Outsiders,Sympathy and support,Related - but not informative
5210,390127390036221953,God is in control. :) #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5213,390129684320505856,Earnestly #PrayForVisayas Be still Cebu and Bohol! God is good :),Outsiders,Sympathy and support,Related - but not informative
5214,390129847931912192,RT @PapaJackAdvice: Let's retweet this and #PrayForThePhilippines #PrayForVisayas #PrayforBohol #PrayForCebu #PRAY #BangonPilipinas,Eyewitness,Sympathy and support,Related - but not informative
5217,390131638891720704,"And it all goes down to Thank you Lord, i'm still alive. It's been a looong day. Goodnight. #PrayForBohol #PrayForCebu",Eyewitness,Sympathy and support,Related - but not informative
5218,390132570010042368,Yun puso ko para sa Loon church. :( #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5219,390132930716000256,RT @FaithGrosshans: Pray for the Philippines  7.2 magnitude earthquake struck this morning.,Outsiders,Sympathy and support,Related and informative
5220,390134117704028160,RT @vanetutor: Luzon: Typhoons  Visayas: Earthquake  Mindanao: War    Its not Fun in the Philippines anymore.,Outsiders,Sympathy and support,Related - but not informative
5222,390135241781682176,RT @JesusRev: Lord take hold of the Visayas region. May your mercy rests among your people. God bless the Philippines! #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5224,390136432980803584,Nakakalungkot malamang puro simbahan ang nasira ng lindol.. #PrayForVisayas #PrayForBohol #PrayForCebu,Outsiders,Sympathy and support,Related - but not informative
5227,390137347313909760,Before We Sleep Please #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5228,390137380893519873,Grabe pala yung nangyari sa Bohol and Cebu :( I hope okay yung mga kamaganak namin dun sa Cebu. God Bless everyone. #PrayforVisayas,Outsiders,Sympathy and support,Related - but not informative
5229,390137720640925696,that was not bohol fault it was an accident.. Medyo natawa lang ako dun. #PrayForVisayas http://t.co/gEYLKCb9dD,Outsiders,Sympathy and support,Related - but not informative
5231,390139293470957568,Prayers for the philippines󾮞 #cebu #bohol #earthquake #stateofcalamity #porkbarrel #corruption #flood  PEACE n'... http://t.co/0sgWAVjN8f,Outsiders,Sympathy and support,Related - but not informative
5235,390140845376012288,RT @paugasol: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.,Outsiders,Sympathy and support,Related - but not informative
5236,390140958622633985,#prayforvisayas #philippines #earthquake #bohol #cebu #prayforphilippines 10.15.13 http://t.co/OpS20T0Vtu,Outsiders,Sympathy and support,Related - but not informative
5237,390141495476371457,All these photos of our ruined province make me want to cry. ;( #Bohol,Outsiders,Sympathy and support,Related - but not informative
5239,390145786249359361,"RT @akoposimarcelo: #PrayForVisayas Dear God, please help us. Amen.",Outsiders,Sympathy and support,Related - but not informative
5246,390153931617087488,Grabe na ang nangyayari sa Pilipinas :( #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5247,390154283934429186,sana'y malagpasan nila ang dulot ng kalamidad na ito #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5248,390154476847259648,RT @donmoen: Join me in praying for my friends in Philippines today in the wake of a major earthquake hitting Bohol. May God comfort and st…,Outsiders,Sympathy and support,Related - but not informative
5249,390158226588581888,Sending prayers and thoughts to whoever was affected with the Earthquake in Bohol and surrounding areas #Philippines,Outsiders,Sympathy and support,Related - but not informative
5251,390160051081474048,"When will these aftershocks stop? Huhuhu Can't sleep. Guys, we seriously need your prayers. #PrayForVisayas",Eyewitness,Sympathy and support,Related - but not informative
5253,390163146486198272,RT @LisaLoeb: My heart and thoughts go out to those  in the Philippines who have been affected by the terrible earthquake.,Outsiders,Sympathy and support,Related - but not informative
5255,390166367736827904,RT @JAWILoves: LUZON: TYPHOONS VISAYAS: EARTHQUAKE MINDANAO: WAR   #PRAY #PHILIPPINES,Outsiders,Sympathy and support,Related - but not informative
5257,390169890931232768,@mai__zamora @CrushKoSarahG @Imxianki @LaagannaCebuana @FeministaDeCebu Mahirap pero I hope makatulong ang prayers namin #PrayForVisayas,Outsiders,Sympathy and support,Related - but not informative
5258,390172130693742592,"Just returned from our trip to the Philippines, and our thoughts are with those there affected by today's earthquake. #PrayForVisayas",Outsiders,Sympathy and support,Related - but not informative
5259,390174391424012288,RT @DrOz: My thoughts and prayers are with everyone who was touched by the earthquake in the Philippines.,Outsiders,Sympathy and support,Related - but not informative
5262,390187901260017664,"RT @CoryW4de: I'm so sorry to hear about the earthquake in the Philippines! Please be safe, you beautiful people! Sending good vibes your w…",Outsiders,Sympathy and support,Related - but not informative
5265,390196717712605184,RT @JessicaESanchez: Sending much love and prayers to the Philippines right now after the devastating earthquake.,Outsiders,Sympathy and support,Related - but not informative
5266,390197636244209665,"RT @SashaRK27: Oh my gosh I hope people in Philippines are ok, I just saw the earthquake in the news! Prayers to you guys!",Outsiders,Sympathy and support,Related - but not informative
5267,390199108465479681,"I feel so bad for everyone there in the Philippines rn. They've been through a lot! Hurricanes, floods, n now this an earthquake!",Outsiders,Sympathy and support,Related - but not informative
5269,390208138802376704,Let's pray for the #earthquake victim in #Bohol &amp; #Cebu,Outsiders,Sympathy and support,Related - but not informative
5271,390212861579886592,"@4:22 AM, I could still feel aftershocks. #cantsleep #danao #cebu #earhquake",Eyewitness,Sympathy and support,Related and informative
5273,390218364502540288,RT @jayillin: My thoughts &amp; prayers go out to those who were affected by the disaster in #Bohol Philippines. I was there recently and I lov…,Outsiders,Sympathy and support,Related - but not informative
5276,390225478033764352,Praying for those affected by the 7.2 earthquake in the Philippines!,Outsiders,Sympathy and support,Related - but not informative
5279,390238971134898176,Can't sleep knowing my family is camping outside ..so scared of aftershocks :'( #Bohol,Eyewitness,Sympathy and support,Related - but not informative
5281,390246134977142785,RT @69Stylesof1D: wasnt able to sleep much last night got paranoid about the after shock #prayforvisayas,Eyewitness,Sympathy and support,Related - but not informative
5285,390257010807029760,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,Outsiders,Sympathy and support,Related and informative
5286,390258134897270784,"Good morning! RT @GODs_Graces: God is our refuge and strength, a very present help in trouble. -Psalms 46:1 #PrayForBohol #PrayForCebu",Outsiders,Sympathy and support,Related - but not informative
