Tweet ID,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
5133,390081512751640576,"Omaagassh!! Kawawa yung mga tao sa cebu, bohol, and visayas selected area #earthquakePH #PrayForVisayas",Outsiders,Not applicable,Related - but not informative
5168,390100294844968961,Maging sensitive din pag may time. “@rapplerdotcom: #GetWellSoonDanielPadilla beats #PrayForVisayas? Read this: http://t.co/hqGJRQ6xLn”,Not applicable,Not applicable,Related - but not informative
5169,390101200827199489,RT @addu_guards: So mas important ang #GetWellSoonDanielPadilla kaysa #PrayForVisayas para sa inyo? SHAME ON YOU. SHAME ON YOU x99,Outsiders,Not applicable,Related - but not informative
5171,390101590868107265,RT @addu_guards: So mas important ang #GetWellSoonDanielPadilla kaysa #PrayForVisayas para sa inyo? SHAME ON YOU. SHAME ON YOU x99,Outsiders,Not applicable,Related - but not informative
5208,390126123360604160,1Ki5:4 But now the Lord my God has given me rest on every side; there is neither adversary nor evil occurrence.#PrayforVisayas #earthquakePH,Eyewitness,Not applicable,Related - but not informative
5371,390400615395770368,RT @khayejaeee: #TabangBOHOL #UPKadbol http://t.co/R0zFCyaxEZ,NGOs,Not applicable,Related - but not informative
5395,390450879926927361,"RT @dost_pagasa: THUNDERSTORM ADVISORY No.21 #VPRSD  8:14PM (16OCT'13)    Thunderstorm affecting over #Bohol (Dauis, Panglao) w/c... http:/…",Government,Not applicable,Related and informative
5398,390451429384945664,You will be never be the same.. If we ever meet again 😔 #bohol #loboc #chocolatehills #sagbayan… http://t.co/eCN1te6q98,Outsiders,Not applicable,Related - but not informative
5473,390866313155215360,Ano kaya nangyari sa mga tarsier? #bohol #instapic #instasize #instadaily #tbt #ThrowbackThursday @ Bohol http://t.co/L92A7RSuzo,Outsiders,Not applicable,Related - but not informative
5503,391215379915505664,"RT @lady_jof: Kakaiba balitang #lindol s bohol at cebu,kkagulantang! Pro kkaiba dn c ka #FredieAguilar wid his bagets girl,ikaw na! :D #TVP…",Outsiders,Not applicable,Related - but not informative
5554,391955859145621504,RT @cebudailynews: #Cebu City Mayor Rama is #BangonSugBohol concert finale performer reminding people to disregard the hoax text of an 8.0 …,Media,Not applicable,Related and informative
5558,392052177109143552,8.0 Magnitude Earthquake To Hit Cebu Philippines: Hoax Text Message Circulates: The story of an 8.0 magnitude ...  http://t.co/bxkAhGYMEf,Outsiders,Not applicable,Related and informative
5604,393234543035314176,#CITIYOGIS #CITIGYM #CITIGYMYOGA #asanaart #sacredgeometry  #cebuyogis #cebu #Philippines #igerscebu… http://t.co/ToHaaKRpsX,Outsiders,Not applicable,Related - but not informative
5605,393319087629430784,RT @galdueza: Catch @officialccrp on Nov 5 at Resorts World Manila... #onevoice concert #bohol,Outsiders,Not applicable,Related - but not informative
5608,393339480318685184,#TBT Philippines 1998! Jada in stroller! She learned to walk there!!!! Yay🏃#phillipines #bohol… http://t.co/AIotXIKwol,Not applicable,Not applicable,Related - but not informative
5680,295525521821945857,http://t.co/zesSHA7O NYC........  #SantaMaria,Media,Not applicable,Related - but not informative
5736,295533910442528768,#SantaMaria - http://t.co/c80FwGUR,Media,Not applicable,Related - but not informative
5763,295538150892269569,RT @GordinhoOficial: Desejo morte lenta e sofrida a todos os idiotas que fazem piada com essa terrível tragédia. #SantaMaria,Outsiders,Not applicable,Related - but not informative
5850,295561903239991298,"tu não os ve tu não os toca mas estão presentes, vários momentos inesqueciveis me veem a mente ♪ #SantaMaria",Outsiders,Not applicable,Related - but not informative
5877,295567020278304769,RT @jornaldacbn: Rodoviária de Porto Alegre confirma pelo seu twitter @rodoviariapoa ônibus extras para #SantaMaria,Media,Not applicable,Related and informative
5880,295567334872072192,RT @luthd: foi na boate kiss e levou um kiss da morte,Outsiders,Not applicable,Related - but not informative
5925,295576776246165506,"RT @Sbt_Carrossel: Daqui à pouco, todas as informações pelo Jornalismo do SBT. #SantaMaria",Media,Not applicable,Related - but not informative
6031,295621856617181185,"@naosalvo Seria muito bom se nós blogueiros postasse nas fan pages uma imagem com as informações, não acha? #SANTAMARIA",Outsiders,Not applicable,Related - but not informative
6065,295657545928953857,"Boate Kiss, baladinha monstra ™",Outsiders,Not applicable,Related - but not informative
6098,295697698009534464,"um dia tenso 27/01/2013, um dia que para as pessoas que foram na boate Kiss, seria um dia de diversão se tornou em tragédia.",Outsiders,Not applicable,Related - but not informative
6205,295766337781891072,You guys here about that Brazil nightclub fire? Guess they took shorty fire burnin on the dance floor too literally.,Outsiders,Not applicable,Related - but not informative
6267,295892980626255874,"Quantas almas sem salvaçao! enquanto nos os ´´salvos´´ ficamos em nosso clubinho social.. crentes: salvos,sentados,satisfeitos #santamaria",Outsiders,Not applicable,Related - but not informative
6350,295999578866601986,Pq diabos a merda da tv não para de falar da boate kiss?,Outsiders,Not applicable,Related - but not informative
6382,296064104030937088,"Véi , geral ja falou de #SantaMaria menos eu!",Outsiders,Not applicable,Related - but not informative
6453,296433748017311744,@HumorNegroo mando bem. tem coisa que nao se brinca. adimirei o respeito por #santamaria,Outsiders,Not applicable,Related - but not informative
6456,296455457759956992,brincando de boate kiss com aminha escola,Outsiders,Not applicable,Related - but not informative
6467,296646466376712192,"Neglect, errors to blame in Brazil nightclub fire – The Age http://t.co/I2xXQdm3 #brazil #currency",Media,Not applicable,Related and informative
6480,296749222605250560,esse negócio da boate kiss já ta me irritando,Outsiders,Not applicable,Related - but not informative
6504,297209442632617984,RT @naoguera: que horas são? a mesma de ontem ai nossa amg q engra vc toma aqui um ingresso pra curtir a night na boate kiss,Not applicable,Not applicable,Related - but not informative
6507,297306582679703553,"RT @tgugaz: Galera agora que ja abafou o caso, peço perdão por ter tocado fogo na boate kiss",Eyewitness,Not applicable,Related - but not informative
6509,297335213007204352,RT @MariiMissoes: Excelente Palavra sobre #SantaMaria:  https://t.co/opSTpX7P,Outsiders,Not applicable,Related - but not informative
6522,297449553945313280,Por que a boate pegou fogo? Porque ela kiss kiss kiss kiss,Not applicable,Not applicable,Related - but not informative
6529,297833156579581952,"RT @Fc_LScoladinho: Megan Fox: Luan, Kiss me? Luan: Ahh, a boate Kiss? Pegou fogo, tá sabendo não é? KKKKKKKKKKKKKKKKK",Outsiders,Not applicable,Related - but not informative
6546,298163411903188994,me desculpa por te feito piadinhas sobre a boate kiss? Ok eu desculpo (:  AEEE VAMOS IR COMEMORAR EM UM CHURRASCO LA EM SANTA MARIA?*-*,Outsiders,Not applicable,Related - but not informative
6563,298276792303751168,"@VinyAraujo_ esta  falando de malafaia e de boate kiss, alguém ouviu falar do novo presidente do senado http://t.co/t4MequoS",Media,Not applicable,Related - but not informative
6567,298487161831948288,RT @Sangue_Puro: Pq que o Silas Malafaia não estava na boate Kiss hein???,Not applicable,Not applicable,Related - but not informative
6572,298609664877264896,"RT @dudscorrea: caralho, q merda!!  Aluna que escapou do incêndio na boate Kiss graças ao namorado, morre em acidente de carro - http: ...",Outsiders,Not applicable,Related and informative
6574,298750207607336960,Secretário de Segurança do RS diz que Boate Kiss não poderia funcionar http://t.co/tbs5z3U7 #brasil via @JornaldoBrasil,Government,Not applicable,Related and informative
6598,299588875460964352,"Os caras se prestam, haha #SantaMaria #UFSM http://t.co/bTiIqEXN",Not applicable,Not applicable,Related - but not informative
6599,299622094352818176,"RT @RollingStone: After the January nightclub fire in Brazil, the American concert industry remains divided on safety regulations: http: ...",Media,Not applicable,Related and informative
6694,378137695240732672,"@_fl0ss: Boulder, Colorado feels God's wrath! Rejoice, for the rapture cometh. Let all #atheist sodomites drown! #boulderflood #cowx Harsh",Outsiders,Not applicable,Related - but not informative
6748,378189641708351488,“@babylon_cat: 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video] http://t.co/7MhHlJPFIx” #toosmart,Outsiders,Not applicable,Related and informative
6786,378215919031308288,"RT @epalmero: I tend to like water more than fire, but this whole Colorado is flooding thing doesn't seem much more pleasant than Colora…",Outsiders,Not applicable,Related and informative
6813,379113982428463104,RT @nawaf_salman: #Colorado flooding rescue continues http://t.co/JVHFUNHRCd #lebanon #santé #Dubai #Somalia #Saudi #لبنان #الإمارات #السعو…,Media,Not applicable,Related and informative
6866,379264868286599168,"Pouring ☔-Put on comfy stuff, stay inside and let those saving our communities do their jobs unobstructed. #coflood http://t.co/tCjXKRkiI9",Eyewitness,Not applicable,Related and informative
6878,379287207187460096,RT @BoulderFlood: Please pardon the inconvenience of my incontinence. I tried to hold it in but every hundred years or so... #boulderflood,Outsiders,Not applicable,Related - but not informative
6929,379362016793604096,A #fracking disaster? http://t.co/jmD69KAwN4 #coflood,Not applicable,Not applicable,Related and informative
6934,379367024784203776,"On the bright side though, the apartment has never been cleaner #boulderflood",Eyewitness,Not applicable,Related - but not informative
6984,379436390158573568,RT @KellySommariva: Here's a look inside Milliken courtesy @9NEWS viewer Briana. Stoplight at Hwy 60 and Hwy 257. #coflood http://t.co/ivmH…,Media,Not applicable,Related and informative
7012,379572033945755648,#RT Anon Is there a media blackout happening regarding #fracking spills in Colorado Floods? http://t.co/gNHikUmzK8 #COflood #Boulderflood,Media,Not applicable,Related and informative
7019,379590111433719809,@WakeupKoglin @LaPort006 there's flooding in Colorado? Hmmm...... You pulling my chain? #cowx,Outsiders,Not applicable,Related - but not informative
7021,379592468632584192,The #COFlood: apparently the only story that the world wants to cover right now,Media,Not applicable,Related - but not informative
7118,379820110275280896,Colorado Flooding Crisis #COflood http://t.co/03r8SsiDzN via @NicoleAustin1,Media,Not applicable,Related and informative
7259,380392897012449280,Flood Insurance - Worth The Investment? http://t.co/0DdywAx7xW #COFlood #Flood #Insurance,Business,Not applicable,Related and informative
7399,381125650305667072,"This is 2013. A Christian commentator blames the floods in Colorado on....the Gays: http://t.co/vVH2qmAEc8  Religion, I told you !!!!",Outsiders,Not applicable,Related and informative
7410,381190473261408256,in the recent devastating floods in Boulder and Denver Colorado. Your friends here at...,Eyewitness,Not applicable,Related - but not informative
7435,381399450263900160,"Pastor blames Colorado floods on abortion, weed and ‘decadent homosexual activity’ http://t.co/KpLfeyBznR",Media,Not applicable,Related - but not informative
7439,381428953007001600,The Gays caused the flooding in Colorado?  Can do that but can't get the Judy Garland box set when it's back ordered? #doh,Outsiders,Not applicable,Related - but not informative
7451,381515447952474112,The water under the Boulder Creek/Broadway underpass silted up #boulderflood #aftermath @ Boulder Creek http://t.co/T3Xm9SstMs,Media,Not applicable,Related and informative
7472,381744792486428672,Right Wing Minister Claims Colorado Floods Due To Homosexuality And Abortion (AUDIO) http://t.co/n8PTw2U7ys,Media,Not applicable,Related - but not informative
7493,382136024576454656,RT @reedtimmerTVN: Beautiful picture of dusting of #snow in #Colorado mountains from yesterday after tragic flooding… http://t.co/pgkep9Park,Media,Not applicable,Related - but not informative
7522,382302450381623296,"RT @YourAnonNews: Meet the 4 Colorado republicans who voted against #Sandy aid, but now want aid for #COflood http://t.co/ntS5cTmGOz",Media,Not applicable,Related and informative
7528,382444511458107392,Sqwerl ResQte In Colorado: We’ve all read about the bad flooding in Colorado. It’s taken a terrible toll on ho... http://t.co/VJBegBpoQU,Media,Not applicable,Related - but not informative
7574,383294063526424576,Message to Corporate Media Reporters: What’s Natural about Colorado’s Epic Flooding? I... #ClassWar #p2 #NoWar http://t.co/nVjry0B6Z7,Outsiders,Not applicable,Related and informative
7709,406567249794064384,#sobering  Helicopter crash into pub in #glasgow! http://t.co/0uYSOocUvu,Outsiders,Not applicable,Related - but not informative
7749,406571263730405376,RT @Pilkington_11: Wow Bad scenes in Glasgow!! A Police helicopter has crashed into a pub! Hopefully there is not too many casualties!,Outsiders,Not applicable,Related and informative
7752,406572245218516992,My dad reckons that the people in the helicopter could be okay if it was a controlled crash,Outsiders,Not applicable,Related - but not informative
7776,406575915221942272,Can't believe a helicopter crash has happened so close to home...,Outsiders,Not applicable,Related - but not informative
7804,406581212611096576,"Heavy that helicopter crash like la, imagine having a pint like then be like waaaa there is a helicopter crashed into the roof, mad like",Outsiders,Not applicable,Related - but not informative
7810,406582768714674176,How the fuck do you crash a helicopter into a pub?,Outsiders,Not applicable,Related - but not informative
7829,406591723549495296,RT @sweirz: Tonight's #Clutha story really sums up where all media is now when it comes to breaking news - a distant second to eyewitness #…,Outsiders,Not applicable,Related - but not informative
7830,406591773893332992,Some who are tweeting their concern about #Glasgow #Clutha pub tragedy are still doing their stupid little showy-offy 0IF thing.,Outsiders,Not applicable,Related - but not informative
7871,406627433849171970,"Alex Salmond Moron obviously has to jump in and get a wee tiny bit of publicity, pisses me off #SNP #Scotland #Glasgow #Helicopter #crash",Outsiders,Not applicable,Related - but not informative
7888,406660556280438785,what's this I hear about a helicopter crash into a pub in Glasgow?,Outsiders,Not applicable,Related - but not informative
7981,406722950759731200,@brianmoore666 @stephen29191184 If a helicopter had crashed in centre of London would you have mentioned it? #Clutha,Outsiders,Not applicable,Related - but not informative
8082,406777409586069504,can't believe i was in glasgow when the helicopter crashed man,Outsiders,Not applicable,Related - but not informative
8103,406813187007582208,RT @Bonn1eGreer: Life is but a day.... A fragile dew-drop on its  perilous way...  Keats           #Clutha,Outsiders,Not applicable,Related - but not informative
8106,406815892308127744,RT @lgbtqnation: Westboro Baptist Church: Scotland's 'fag marriage' caused deadly helicopter crash - http://t.co/A1rdy4OAzx,Outsiders,Not applicable,Related and informative
8130,406821323953143808,How far are you from the helicopter crash.,Outsiders,Not applicable,Related - but not informative
8241,406911061104009216,RT @hullahoop: How awesome is this folks? Please re tweet!!!!! #Clutha http://t.co/RmasUW9Bgh,Outsiders,Not applicable,Related - but not informative
8256,406932288476573696,RT @kevdo1984: Absolute ledge all round from my pal @FrankoBaresi86 for his efforts in town. #Clutha #Glasgow #TopBoy #Proud 👏👏🙏,Not applicable,Not applicable,Related - but not informative
8260,406938273714819072,"RT @tourscotland: As you will have gathered by now the people of Glasgow, Scotland, are kind and brave, the best of folks #Clutha",Business,Not applicable,Related - but not informative
8264,406943793423077376,RT @gills_world: @KTHopkins you really are despicable. Slagging off the Scottish nation after last night at the #Clutha have you no respect…,Outsiders,Not applicable,Related - but not informative
8307,407133745079406592,RT @Cieran999: @scotambhelimed5 @EMRSscotland In this day in history..... A great way to end a morning brief. #Clutha Clutha,Outsiders,Not applicable,Related - but not informative
8322,407164472524931072,"so a helicopter crash , train derailment and paul walker dead!! 2013 finishing of were it began ...shite!!",Outsiders,Not applicable,Related - but not informative
8336,407219589874216960,Sickens me that Paul walkers death is getting more attention then the Glasgow helicopter crash. Or even the other person who was in the car.,Outsiders,Not applicable,Related - but not informative
8337,407220508426784768,RT @cstross: Westboro Baptist Church blames gay marriage for Scottish police helicopter crash: http://t.co/UYQBZJaB1m #sigh,Outsiders,Not applicable,Related and informative
8354,407276728877580288,So there's been a helicopter a car an a train crash all in 3 days wtf😔,Outsiders,Not applicable,Related - but not informative
8362,407306013520695296,RT @Scotspolfed: PC Tony Collins #lestweforget #Clutha http://t.co/6kF2rJWkds,Outsiders,Not applicable,Related - but not informative
8379,407428592071876609,"I'm no expert, but how long does it take to lift a small helicopter out of a building? #clutha",Outsiders,Not applicable,Related - but not informative
8412,407539078423261184,"Photos of the day: Peruvian scissors dancers, Glasgow helicopter crash, China launches lunar rover- http://t.co/lGlkgVbJFC",Outsiders,Not applicable,Related - but not informative
8438,407637489378402304,RT @sickipediabot: Life's not fair.  Look at the tragedy in Glasgow.   Why couldn't that have been the helicopter they used for I'm a Celeb…,Outsiders,Not applicable,Related - but not informative
8444,407662307087749121,RT @CurlySportsFan: Why not make 'People Make Glasgow' pins worn by G Matheson on @ScotlandTonight available2buy2fundraise for #Clutha vict…,Outsiders,Not applicable,Related - but not informative
8458,407768917898055681,Today's #scottishdailymail front page. #clutha #Glasgow #helicopter http://t.co/mEiy9pFwDT,Media,Not applicable,Related and informative
8495,408178785289531393,RT @xSiobhanGray: #Clutha #Tragedy #Charity #Glasgow please RT!! http://t.co/KhztMkY1rp,Outsiders,Not applicable,Related - but not informative
8506,408722274809049090,How many of you said RIP about the ppl in the helicopter crash?? So by that are you implying one life is more important than another???,Outsiders,Not applicable,Related - but not informative
8604,413009683969216512,"#clutha appeal single out today approaching top 40, would you RT https://t.co/z99xD4nEHm http://t.co/mgEwvC1gsl@Das_Beard @InspGadgetBlogs",Not applicable,Not applicable,Related and informative
8631,413369978847780864,RT @BBCScotlandNews: #Clutha: Four teenagers are charged with breaking into the Glasgow bar where a helicopter crash killed 10 people http:…,Media,Not applicable,Related and informative
8648,414186777633488896,@robinince Hi Robin any chance of a RT. http://t.co/zX7bCc2KCV Clutha house bands benefit album 4 the victims of the helicopter crash.,Outsiders,Not applicable,Related and informative
8747,396319390729138176,RT @katemather: En route to #LAX. Updates as they come @LANow.,Media,Not applicable,Related - but not informative
8832,396326323892649984,#LAX son of a bitch deserves to be hung by the balls and tortured one body part at a time till he finally dies  😡🔪🔫 #angry,Outsiders,Not applicable,Related and informative
8834,396326453932851200,It's always awesome to hear about a shooting at an airport you're scheduled to fly to within the month. #LAX,Outsiders,Not applicable,Related - but not informative
9124,396357370122485760,RT @Zap2it: #LAXShooting - @MythBusters @JamesFrancoTV  @nickjonas and more on the scene. http://t.co/KrsAxkZC2h,Media,Not applicable,Related and informative
9160,396365112808062976,Rynnäkkökivääri laukusta... #LAXShooting,Not applicable,Not applicable,Not applicable
9172,396367201596215297,Really? When someone uses hash tag 'whatajoke' because flights are delayed at #LAX it's a sign to unfollow them.,Outsiders,Not applicable,Related - but not informative
9185,396370116645900288,RT @Jydawg11: I guess the TSA and FBI is having trouble finding patsies to shoot shit up so their just doing it themselves now! #LAXShooting,Outsiders,Not applicable,Related - but not informative
9206,396372750639435776,RT @jamiekilstein: Do we....do we bomb Iraq? #lax,Outsiders,Not applicable,Related - but not informative
9208,396373170099216384,If I'm gonna shoot up a place I'm gonna shoot to kill not to injure. The LAX shooter is probably white!,Outsiders,Not applicable,Related and informative
9340,396420175626383360,RT @myfoxla: #LAXShooting: Here's a map of the inside of Terminal 3 at #LAX Airport. http://t.co/j0oDw1nznS,Media,Not applicable,Related and informative
9405,396473439118057474,i watched #dracula and #grimm too hehe but who would do such a thing? Shooting at an airport...,Outsiders,Not applicable,Related - but not informative
9509,396752213512822784,"RT @MsEntropy: Okay, so have any moderate white people bothered to apologize for #LAX yet?",Outsiders,Not applicable,Related - but not informative
9591,397110474195492864,RT @TheDailyEdge: #YouMightBeARepublican if you think the solution to the #LAX shooting is more guns at airports http://t.co/tlLKqylI6i htt…,Media,Not applicable,Related - but not informative
9617,397354398139318272,@RichardDawkins airport security is a cash cow. Incident at LAX proved that. A terrorist could drive up to an airport &amp; detonate a bomb.,Outsiders,Not applicable,Related - but not informative
9636,397423092462387201,"RT @mtdarwin9: Now that LAX TSA Shootout is over LA goes go back to regular schedule of 100 shootings/drive-bys, 10 stabbings, 1/2 dz homic…",Outsiders,Not applicable,Related - but not informative
9690,398125369926361088,LAX is the busiest airport I've ever been in. But on Friday it was a ghost town.  http://t.co/aI49NeNhkP,Eyewitness,Not applicable,Related and informative
9715,398714115990228993,"RT @TWNewsTeam: Siva, Tom, Max - The Wanted making their way through LAX airport http://t.co/NktquAYOai",Media,Not applicable,Related and informative
9786,353518019957370881,RT @europapress_es: La explosión de un tren cargado con petróleo destruye el centro de la ciudad de Lac-Mégantic #Canadá - http://t.co/qXej…,Media,Not applicable,Related and informative
9958,353823373660393474,sobrecogedora foto de las explosiones de un  tren petrolero en la pequeña población de Lac-Mégantic  #Canadá  http://t.co/2lNdkLJQT1,Media,Not applicable,Related - but not informative
10051,353984875352694784,RT @superbesteve: Chères conservateurs... vous êtes des putes! Point finale. #LacMegantic #Harper,Outsiders,Not applicable,Related - but not informative
10068,354012343849590785,RT @DanBigras: Un autre train abandonné et DÉBARRÉ à 4km de #LacMegantic sur la route 161de la compagnie MMA plein de diesel. http://t.co/Q…,Outsiders,Not applicable,Related and informative
10086,354036909888118785,"Canada, il terribile incidente ferroviario di Lac-Megantic sta provocando un disastro ambientale... http://t.co/6cxnHKWLUI",Media,Not applicable,Related - but not informative
10208,354483485815218177,"140,000 car loads of oil are shipped in trains today  compared to only 400 cars fours ago #oil #industry #LacMegantic #INM",Outsiders,Not applicable,Related and informative
10256,354625018401009664,Pipeline vs. Rail: Canada Oil Train Crash #stocks #fx http://t.co/vKGhuNyCno,Media,Not applicable,Related and informative
10356,354997753635553281,encore une fois ... #LCN coupe en plein milieu ...  #FAIL #LacMegantic,Outsiders,Not applicable,Related - but not informative
10381,355038203486547969,RT @gerfingerpoken: (IBD) Canadian Oil Train Wreck Shows Safety Of And Need For Keystone XL Pipeline http://t.co/9O3kg8XWd0 - http://t.co/C…,Media,Not applicable,Related and informative
10469,355428999364751360,RT @guyalepage: Pauline Marois agit en véritable chef d'état envers Lac-Mégantic. Efficace et digne.,Outsiders,Not applicable,Related - but not informative
10514,355734546030936065,RT @Sebbouffard1983: Wtf une semaine après la tragédie de Lac-Mégantic y viens d'avoir un déraillement d'un train de passager en France... …,Media,Not applicable,Related - but not informative
10517,355749049934155776,"#LacMegantic  Entendu...   -2    camions de nourriture de toutes sortes, allez là-bas et vite!!!!!!!",NGOs,Not applicable,Related - but not informative
10560,356088708870578176,RT @Martin_Lukacs: A disturbing cartoon: workers had campaigned against downsizing trains to single employees. #LacMegantic h/t @Bletjp htt…,Outsiders,Not applicable,Related - but not informative
10593,356807688061067266,Question éludée. RT @lactualite: Comment MMA a pu recevoir des M$ en subventions sans inspections? http://t.co/uJnkLF2w74 #LacMegantic,Outsiders,Not applicable,Related - but not informative
10625,357501220421771264,RT @MeredithMars: J'ai tellement hate de chanter ce soir avec la belle gang de Spectacles Unis pour Lac-Megantic!Venez nous joindre! xx htt…,Outsiders,Not applicable,Related - but not informative
10683,358911584535461888,Georges Laraque s'en va lui-aussi courir de Nantes à Lac Mégantic ce midi... il passe nous voir avant de partir... vers 7h45,Outsiders,Not applicable,Related and informative
10727,360070508454215680,"@SupportMegantic Mme. Roy-Laroche, mairesse de Lac-Mégantic est devenue mon idole politique. Les autres élus devraient la prendre en exemple",Outsiders,Not applicable,Related and informative
10731,360167182962917377,@RCInternational: Déraillement d'un train en Espagne : le bilan passe à au moins 45 morts http://t.co/rUwb4Sq6gr #LacMegantic sécurité ?,Media,Not applicable,Related and informative
11752,302283136987979777,RT @Ac0ustic: В челябинске живут суровые люди. Во время снегопада у них вместо снежинок падают метеориты #челябинск,Outsiders,Not applicable,Related - but not informative
11756,302290653168168961,"RT @magicgirlsue: Let's see, Pope quit, Google was dumped, now a meteor shower in Russia. When should we expect the locusts?",Outsiders,Not applicable,Related - but not informative
11759,302293593362690048,"Dear @_konstanta ,  take care with de rainy #метеорит in Russia, or save me a piece.  ✌",Outsiders,Not applicable,Related - but not informative
11764,302296353223102464,Жители Челябинска уже начали разбирать суперспособности. #chelly #челябинск,Outsiders,Not applicable,Related - but not informative
11777,302300623011991552,RT @DiE_AucH: #метеорит [15/Febrero/2013] Lluvia de Meteoritos #Rusia  Urals ~ http://t.co/QhS3oz4A,Outsiders,Not applicable,Related - but not informative
11788,302304607617552385,RT @Elena_Baturyna: Медведев выступил с предложением переименовать #Челябинск в Метеоритск!!! Вы за ?,Outsiders,Not applicable,Related - but not informative
11791,302306100777193473,"“@abqDean: Wow, video of a meteor coming down in Russia, I hope we are being told the truth about coming near miss: https://t.co/nqsksEwl”",Media,Not applicable,Related and informative
11792,302307359097757696,RT @dcurtisj: It turns out the greatest use of the Russian Dashboard Cam is to witness a shit-yourself meteor near-miss. http://t.co/yic ...,Outsiders,Not applicable,Related - but not informative
11797,302308348924157952,@CNN @MSNBC while you have been obsessed with a cruise ship (no injuries or deaths) there's been a meteor over Russia. Possibly #breaking ?,Media,Not applicable,Related - but not informative
11800,302309166809235456,RT @martin_camera: Это конец света доставленный почтой России! #chelly #Челябинск,Outsiders,Not applicable,Related - but not informative
11804,302312102838796288,"i hear, that you and your band, are throwing out your guitars, and buying The Russian Meteor",Outsiders,Not applicable,Related - but not informative
11810,302313898005123072,RT @LenaBobrisha: Шуточка номер 2: Какой суровый Челябинский романтик пообещал своей любимой звезду с неба на 14 февраля?  #метеорит,Outsiders,Not applicable,Related - but not informative
11816,302315718316269568,да похоже видеорегистраторы станут главными сми скоро #челябинск #метеорит,Outsiders,Not applicable,Related - but not informative
11818,302316754317754368,"RT @tepokohtp: да уж, точно:D #метеорит http://t.co/0zid97d2",Media,Not applicable,Related - but not informative
11819,302317333119127552,RT @mikesacco: What if the Russian meteor was a false flag Illuminati Freemason reptilian Newtown Sandy Hook Holmes Dorner 9/11 Google R ...,Outsiders,Not applicable,Related - but not informative
11871,302335075037614080,Insane meteor footage from Russia. http://t.co/8A0vGWDH,Outsiders,Not applicable,Related and informative
11873,302335846802137088,"Самая гениальная версия была от пенсионерки–соседки, через 4 минуты после взрыва. Да,это наркоманы какие–то #челябинск #метеорит #chelly",Outsiders,Not applicable,Related - but not informative
11881,302338795397869569,Approfitto per ricordare che Deep Impact &gt;&gt;&gt; Armageddon #Meteorite,Not applicable,Not applicable,Related - but not informative
11885,302341265834508288,#meteorite http://t.co/Ba6XkdIN I praise you here is your new linkup,Outsiders,Not applicable,Related - but not informative
11893,302342700282306561,"Мне сказали, что я в тренде как #RussianMeteor Нет... я пока в Челябинске.",Not applicable,Not applicable,Related - but not informative
11895,302343497204236288,"RT @batman_ekb: Ребята, еле отвел эту горящую штуку от #екб #Екатеринбург в сторону #челябинск",Media,Not applicable,Related - but not informative
11902,302345531429097472,"Из #МЧС сообщили, что первые полтора часа в ведомстве не имели никакой информации... и только потом заглянули в твиттер #chelly #челябинск",Government,Not applicable,Related - but not informative
11917,302349075649527809,Can easily somebody clarify this kind of?  #meteorite Canada https://t.co/5hVmR5pS,Outsiders,Not applicable,Related - but not informative
11918,302349184667877378,"Kethoke #RussianMeteor ki ngeri, koyok banaspati ngunu :-|",Outsiders,Not applicable,Related - but not informative
11941,302356222743543808,RT @ActualidadRT: Minuto a minuto: Vea la cronología de la caída de un meteorito en la región de los Urales #Rusia #Chelyabinsk http://t ...,Media,Not applicable,Related - but not informative
11949,302358852547014656,Wow at that #meteor strike in Russia! Last night my hubby and I were sure we spotted one on a much smaller scale here in London.,Outsiders,Not applicable,Related - but not informative
11959,302361067147890688,RT @mayskich: Какой суровый челябинский романтик пообещал своей любимой 14 февраля звезду с неба? #RussianMeteor #Chelyabinsk #Meteor #м ...,Outsiders,Not applicable,Related - but not informative
11963,302363252397047809,Секрет метеорита из Челябинска раскрыт. #метеорит ничего так не бодрит как с утра метеорит http://t.co/6l2pNvCP,Media,Not applicable,Related and informative
11966,302364292584456193,#RussianMeteor я охерел просто #метеорит,Outsiders,Not applicable,Related - but not informative
11970,302365982876381184,RT @MishaKrupin: Хуй собачий #метеорит,Outsiders,Not applicable,Related - but not informative
11984,302369438957711361,I'm trying to resist the urge of making a sburb joke about that meteor fall in russia until there are no dead confirmed,Outsiders,Not applicable,Related - but not informative
11991,302370965696937985,"Кто нибудь, объясните мне что происходит с челябинском и при чем тут метеориты? #челябинск #метеорит",Outsiders,Not applicable,Related - but not informative
11994,302371359974105089,Нищебродам будет повод похвалится - Я ликвидатор последствий метеоритов в Челябинске. #метеорит,Outsiders,Not applicable,Related - but not informative
12007,302374233084948480,The way the nightmare should i get out of this particular?  #RussianMeteor http://t.co/WljBj7hu,Eyewitness,Not applicable,Related - but not informative
12013,302375587845120000,Kourtney Kane Bisecual fun in the sun - Heatwave #RussianMeteor: Bisecual fun in the sun - Heatwave #RussianMete... http://t.co/XXhdTTH6,Outsiders,Not applicable,Related and informative
12020,302377181655490560,Вторжение началось #метеорит,Outsiders,Not applicable,Related - but not informative
12024,302378377048907776,"#Rusia, ¿el imán de los #meteoritos? #RussianMeteor http://t.co/DXZnCCps @ActualidadRT",Outsiders,Not applicable,Related and informative
