Tweet ID,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
4247,240201448317665280,RT @PuntoFijo: Foto actual de los 3 tanques en la refinería de Amuay en llamas http://t.co/Gyavzdcl,Eyewitness,Infrastructure and utilities,Related and informative
4249,240203688055025664,"RT @UNoticias: Explosión de 3er tanque en #Amuay fue en la madrugada de este lunes, según denunciaron trabajadores http://t.co/DhS4ZWyr",Media,Infrastructure and utilities,Related and informative
4252,240208188564189184,"RT @UNoticias: Explosión de 3er tanque en #Amuay fue en la madrugada de este lunes, según denunciaron trabajadores http://t.co/DhS4ZWyr",Media,Infrastructure and utilities,Related and informative
4255,240209161634328577,RT @albertoflores33: Tercer tanque toma fuego en Amuay??? Pero R. Ramírez decía que en 48 hrs arrancaba refineria y Hch dijo ayer : El  ...,Outsiders,Infrastructure and utilities,Related and informative
4258,240210625433849857,@Tuy2mas: El tercer tanque ardiendo en #Amuay ¿Hasta cuándo? http://t.co/WiLwqLxt,Eyewitness,Infrastructure and utilities,Related and informative
4268,240227473961390081,. @LucioQuincioC Lo que pasa en los tanques en #AMUAY Contraincendio  http://t.co/uTBGkImC,Outsiders,Infrastructure and utilities,Related and informative
4278,240234751074635776,RT @Tuy2mas: El tercer tanque ardiendo en #Amuay ¿Hasta cuándo? http://t.co/aWCI9G0H,Outsiders,Infrastructure and utilities,Related and informative
4283,240243940794695680,RT @MadeGNi: :( RT @gregoria13: RT @ErnestoRS: Imagen aerea de la explosión de la refinería de Amuay. @leopoldolopez http://t.co/PJv10Koj,Outsiders,Infrastructure and utilities,Related and informative
4288,240247183012659200,RT @YahooNoticiasVE: Incendio en refinería venezolana de Amuay se extiende a un tercer tanque http://t.co/w9exd3s4,Media,Infrastructure and utilities,Related and informative
4289,240248357417779200,RT @BBCWorld: Venezuela refinery fire spreads http://t.co/S6FAwedr,Media,Infrastructure and utilities,Related and informative
4292,240251360543645697,Fuego en refinería Venezuela alcanza a tercer tanque: CARACAS (Reuters) - El fuego que se desató el sábado en la... http://t.co/MacJtfBX,Media,Infrastructure and utilities,Related and informative
4295,240253772247470080,Esta tarde se prendió otro...! Un tercer tanque de combustible tomó fuego en refinería de #Amuay,Outsiders,Infrastructure and utilities,Related and informative
4306,240266153828708354,@JoseeChacin TODAVIA siguen prendido los tanques en #amuay y el presidente y los otros locos dicen que esta todo bajo control :s que mal.,Outsiders,Infrastructure and utilities,Related and informative
4318,240283363087364097,RT @pedroski007: la gente asfixiandose con el humo que para diosdado cabello es bueno para la salud! #Amuay,Outsiders,Infrastructure and utilities,Related - but not informative
4320,240287217619202049,"RT @elfalconiano_: via @JC_Sivira: Escenario incendio en refinería AMUAY, distancias aprox.d los tanques a las esferas http://t.co/bBZ5JQGC",Media,Infrastructure and utilities,Related and informative
4325,240296231212023808,"RT @mayepri: Apagón en la urb San Rafael de Punto Fijo, a un Km de distancia de la refinería de Amuay, donde sigue el incendio.",Outsiders,Infrastructure and utilities,Related and informative
4329,240299280466866177,RT @gilmfoto: Techos en el suelo  @ Refineria De Amuay http://t.co/TPw7NrNK,Eyewitness,Infrastructure and utilities,Related - but not informative
4332,240302472332210176,Refinería de Amuay reiniciará sus operaciones el viernes; según Ministro Ramírez (+ FOTOS) http://t.co/bq9Izi43,Government,Infrastructure and utilities,Related and informative
4338,240310827368996865,RT @PuntoFijo: CONFIRMADO: Uno de los tanques de almacenamiento en llamas en la refinería de Amuay ya ha sido apagado.,Outsiders,Infrastructure and utilities,Related and informative
4339,240310831550693376,RT @ElUniversal: Rafael Ramírez dice a VTV que el “tanque 200” está extinguido completamente. #Amuay,Media,Infrastructure and utilities,Related and informative
4340,240313348149895168,"La refinería venezolana de Amuay, una de las cuatro más grandes del planeta, continuaba envuelta en llamas este lunes..",Media,Infrastructure and utilities,Related and informative
4342,240318414869123073,RT @globovision: Logran apagar las llamas del tanque 200 en  refinería de Amuay http://t.co/WMj6tRGD,Media,Infrastructure and utilities,Related and informative
4343,240325176074571777,"RT @Foro_TV: El presidente de Venezuela, Hugo Chávez, informa que han extinguido el fuego en uno de los 3 tanques en la refinería de Amuay.",Government,Infrastructure and utilities,Related and informative
4352,240455350518689792,Venezuela.- Se reaviva el incendio en la refinería de Amuay ... - Europa Press http://t.co/95UXiuZa,Media,Infrastructure and utilities,Related and informative
4360,240464133378674688,Dan por extinguido el fuego en la refinería venezolana de Amuay: Los bomberos apagaron las llamas del tercer tan... http://t.co/X6G7r8fg,Media,Infrastructure and utilities,Related and informative
4362,240467182616711169,RT @difundelaverdad: #BravoPDVSA Extinguieron el fuego en los tanques de la refinería de Amuay....,Outsiders,Infrastructure and utilities,Related and informative
4389,240504948150902785,RT @PuntoFijo: Completamente extinto el fuego en la refinería de Amuay en este momento http://t.co/TlWWwWsm. Vía @JesusOj0.,Eyewitness,Infrastructure and utilities,Related and informative
4397,240520571924905984,(+Video) Ramírez: “Fuego en #Amuay fue extinguido totalmente”  http://t.co/q6gPWZmc,Government,Infrastructure and utilities,Related and informative
4400,240521008157696001,"RT @PresidencialVen: FOTO: Así luce la refinería de Amuay, luego de apagarse el incendio este martes http://t.co/6rmaYUq5",Eyewitness,Infrastructure and utilities,Related and informative
4401,240522736210964480,Chávez: Ya no tenemos ningún tanque en llamas en #Amuay ahora estamos enfriando,Government,Infrastructure and utilities,Related and informative
4411,240534849356693504,RT @MaduroOfficial: La refinería de Amuay la reconstruiremos en tiempo record como la torre de parque central que se nos incendió!.... O ...,Government,Infrastructure and utilities,Related - but not informative
4429,240575597007495168,RT @globovision: #EnImágenes Así quedaron los tanques de la refinería Amuay http://t.co/1P52XXC0,Media,Infrastructure and utilities,Related and informative
4446,240612427195113473,RT @SONOF2: RT @diariopanorama: ÚLTIMO MINUTO// Detectan nuevo incendio n uno de los tanques afectados por la explosión de #Amuay. Más d ...,Media,Infrastructure and utilities,Related and informative
4447,240614587249078273,RT @dpalmp: RT @danjav32: Incendio en la Refineria Amuay 7:55pm @NOTIFALCON http://t.co/cT7J1j4X vía @aysangronis,Outsiders,Infrastructure and utilities,Related and informative
4451,240626050294480896,RT @SONOF2: RT @diariopanorama: ÚLTIMO MINUTO// Detectan nuevo incendio n uno de los tanques afectados por la explosión de #Amuay. Más d ...,Media,Infrastructure and utilities,Related and informative
4452,240626683613437953,RT @Reportero24: FALCON: reportan activación de llamas en tanque de Amuay » La GN bloqueó el paso en las calles que conducen a refinería ...,Media,Infrastructure and utilities,Related and informative
4457,240634807980261376,"@nissanguru well it's the hurricane, the holiday weekend, and a refinery blew up in Venezuela .__.",Not applicable,Infrastructure and utilities,Related - but not informative
4458,240635441328558080,RT @yanelejudith: RT @laverdadweb: Cesa en su totalidad fuego en refinería de Amuay http://t.co/CfS8EDcL #TerrorenAmuay,Media,Infrastructure and utilities,Related and informative
4462,240650586960314369,PDVSA estima normalizar operaciones en refinería Amuay en dos o tres días http://t.co/krO13Ytr,Media,Infrastructure and utilities,Related and informative
4466,240701409333489664,Venezuela extinguishes the massive fire at its Amuay Crude Oil Refinery http://t.co/iNBJT5Xg,Media,Infrastructure and utilities,Related and informative
4474,240778521633488897,RT @diariopanorama: ÚLTIMO MINUTO// Detectan nuevo incendio en uno de los tanques afectados por la explosión de #Amuay. Más detalles en  ...,Media,Infrastructure and utilities,Related and informative
4476,240788147536019458,#Amuay: El fuego remanente aún está presente en uno de los tanques - http://t.co/QMbQkswi  vía @ElNacionalWeb,Media,Infrastructure and utilities,Related and informative
4482,240815007879798784,RT @EYLA2008: Continúan trabajos de enfriamiento y aseguramiento en refinería de Amuay: El incendio está extinguido y continu... http:/ ...,Eyewitness,Infrastructure and utilities,Related and informative
4496,240881915404627968,EN VIDEO! Continúa labor de enfriamiento de tanques en refinería Amuay http://t.co/iTmArNCr,Media,Infrastructure and utilities,Related and informative
4504,240937112474628096,RT @SocialPros: Venezuela In ‘No Hurry’ To Restart Refinery After Four-Day Fire http://t.co/70nIZ0Vc,Media,Infrastructure and utilities,Related and informative
4516,241020042249121792,"RT @IbrainVelasquez: Ramírez: Estamos en una etapa de #ArranqueSeguro #Amuay, áreas de servicio están intactas",Eyewitness,Infrastructure and utilities,Related and informative
4519,241040539791810560,RT @ElUniversal #LeaMañana en @ElUniversal Informe revela fallas de mantenimiento en #Amuay,Media,Infrastructure and utilities,Related and informative
4520,241044029448531968,Restart date unclear for Venezuela refinery hit by blast - http://t.co/vYdO6MH1,Media,Infrastructure and utilities,Related - but not informative
4558,241600034771173377,Tras completar arranque seguro refinería Amuay producirá 635 mil barriles diarios de combustible http://t.co/soS6eNbl,Eyewitness,Infrastructure and utilities,Related and informative
4568,241804712637255681,Refinería de Amuay comenzó a reactivar unidades de producción... http://t.co/7OCyLIua - Noticiero Digital,Outsiders,Infrastructure and utilities,Related and informative
4580,242287720272101377,Ramírez asegura que refinería de Amuay arranca con normalidad http://t.co/wsQx1raJ,Government,Infrastructure and utilities,Related and informative
4582,242300810724257792,"Por buen camino activación de refinería tras incendio: La refinería occidental de Amuay, donde una explosión por fuga de gas dejó 42 ...",Outsiders,Infrastructure and utilities,Related and informative
4590,242676217675931648,12:58 PM : Gobierno informa sobre trabajos de recuperación tras explosión en refinería Amuay http://t.co/04v6TWAB,Government,Infrastructure and utilities,Related and informative
4600,243088190628589568,RT @colominaM: RT @lamzelok:Aquí estan: 9 tanques ardieron en #AMUAY; hasta hoy creimos q eran 3 http://t.co/7fjt1MU8 via @Caperucita50  ...,Eyewitness,Infrastructure and utilities,Related and informative
4601,243130062365421568,---&gt; RT @ABISAID3101: Nuevamente se incendió tanque 204 de la Refinería de Amuay. Bomberos del CRP en labores de extinción del fuego.,Outsiders,Infrastructure and utilities,Related and informative
4602,243130297238056960,RT @ABISAID3101: Nuevamente se incendió tanque 204 de la Refinería de Amuay. Bomberos del CRP en labores de extinción del fuego.,Eyewitness,Infrastructure and utilities,Related and informative
4604,243132591505555456,RT @PuntoFijo: #EXTRAOFICIAL: Nuevamente se incendió uno de los tanques de almacenamiento en la refinería de Amuay.,Eyewitness,Infrastructure and utilities,Related and informative
4605,243133933687042048,"RT @ABISAID3101: Fuego en el Tanque de la Refinería de Amuay, municipio Los Taques, está siendo controlado por Bomberos del CRP.",Outsiders,Infrastructure and utilities,Related and informative
4606,243135741444648960,RT @PuntoFijo: Así está la refinería de Amuay en este momento http://t.co/MS4shwTN Vía @NURygaby.,Eyewitness,Infrastructure and utilities,Related and informative
4610,243163331584745472,La Refineria de Amuay con fuego otra vez!.,Outsiders,Infrastructure and utilities,Related - but not informative
4613,243177978085920769,RT @noticias24: Controlado el pequeño incendio registrado la noche de este martes en la refinería de Amuay (+video) - http://t.co/8BNaQHTl,Media,Infrastructure and utilities,Related and informative
4614,243202221171429376,Controlado el pequeño incendio registrado la noche de este martes en la refinería de Amuay,Outsiders,Infrastructure and utilities,Related and informative
4663,389927887991627776,RT @mindanaoan: Is this in #Bohol Robert? OMG so heartbreaking!!! #earthquake RT @tokyodrastic: 400 year old tower collapsed... http://t.co…,Eyewitness,Infrastructure and utilities,Related and informative
4687,389932359098724352,RT @EXOffical_: NOW: Church and roads impacted by large 7.2 magnitude #earthquake in #Bohol #Philippines Tuesday. 4 dead. http://t.co/CUzVD…,Outsiders,Infrastructure and utilities,Related and informative
4705,389934775022387200,Just found out about what happened in #bohol.. saw pictures of churches ruined. :(( #keepsafe #earthquakes,Outsiders,Infrastructure and utilities,Related - but not informative
4706,389935026705416192,“@gabyramaaaa: Loboc Church in Bohol #prayforbohol http://t.co/G1ZOvh5Zgl”,Outsiders,Infrastructure and utilities,Related - but not informative
4719,389940814844932096,"RT @Elcid_Lao: The Miraculous Famous Dauis Church of Panglao, Bohol destroyed!!! @ABSCBNNews Photo: Thara co #PrayForBohol http://t.co/DAl1…",Outsiders,Infrastructure and utilities,Related and informative
4720,389941125185687552,RT @enzodeocales: 411 Year old Loboc Church in Bohol is badly damaged by a 7.2 earthquake. Very heartbreaking ;'(( #PrayForBohol http://t.c…,Eyewitness,Infrastructure and utilities,Related and informative
4725,389941934720299008,RT @YsaGalan: this is what happened to Baclayon Church. One of the oldest church in Philippines. #earthquake #cebuearthquake http://t.co/8G…,Outsiders,Infrastructure and utilities,Related and informative
4734,389945084617031680,Historical Loboc Church after the Earthquake. :(( http://t.co/MNbmjIFl0b #PrayForBohol #PrayForCebu,Outsiders,Infrastructure and utilities,Related - but not informative
4742,389948372963979264,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,Outsiders,Infrastructure and utilities,Related and informative
4743,389948565880967168,RT @YanTayoEh: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http://t.co…,Outsiders,Infrastructure and utilities,Related and informative
4745,389948620432101376,RT @BILLYversCebu: So this is what happened to Gaisano country mall. #PrayForVisayas http://t.co/AV3zX8TkXV,Outsiders,Infrastructure and utilities,Related - but not informative
4755,389950365258350592,@tomlinsondisney yep. search for #PrayForVisayas and you'll see the church is destroyed by the earthquake :(,Outsiders,Infrastructure and utilities,Related and informative
4769,389953032835710978,RT @miggoww: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (cto) http://t.co…,Eyewitness,Infrastructure and utilities,Related and informative
4777,389954593133588481,RT @AngNasaBabaNito: Loboc Church in Bohol then and now after the 7.2 magnitude earthquake just today #earthquake #PrayForVisayas (c) http:…,Eyewitness,Infrastructure and utilities,Related and informative
4792,389956845449662464,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,Outsiders,Infrastructure and utilities,Related and informative
4801,389959513031192576,"RT @AyyTangaLangDre: Baclayon Church is one of the oldest Catholic churches in the Philippines, built in 1727. #earthquake #PrayForVisayas …",Outsiders,Infrastructure and utilities,Related and informative
4805,389960427398242304,RT @gretchenho: Heartbreaking to see the Churches have collapsed :( Hope everyone is okay. Keep safe still. Let's #PrayForVisayas.,Outsiders,Infrastructure and utilities,Related - but not informative
4806,389960439972372480,"Just heard from Fleur, my assistant in the Philippines, that a 7.2 earthquake hit nearby bringing down buildings.... http://t.co/H83DBlyQYV",Outsiders,Infrastructure and utilities,Related - but not informative
4810,389961538880012288,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,Outsiders,Infrastructure and utilities,Related and informative
4816,389962189013929986,RT @enzodeocales: 411 Year old Loboc Church in Bohol is badly damaged by a 7.2 earthquake. Very heartbreaking ;'(( #PrayForBohol http://t.c…,Outsiders,Infrastructure and utilities,Related and informative
4818,389962293846351873,RT @gretchenho: Heartbreaking to see the Churches have collapsed :( Hope everyone is okay. Keep safe still. Let's #PrayForVisayas.,Outsiders,Infrastructure and utilities,Related and informative
4819,389962335781019648,"RT @AyyTangaLangDre: Baclayon Church is one of the oldest Catholic churches in the Philippines, built in 1727. #earthquake #PrayForVisayas …",Eyewitness,Infrastructure and utilities,Related - but not informative
4862,389972347584651264,RT @cebudailynews: All malls in #Cebu closed. Malls are assessing damage and will be open until further notice.|@iloveaileenyap,Media,Infrastructure and utilities,Related and informative
4884,389977414316457984,"RT @mynameisgero: Loon Church, Bohol (one of the biggest and oldest churches) before and after the #Earthquake #PrayForBohol http://t.co/rt…",Outsiders,Infrastructure and utilities,Related and informative
4888,389978567775232000,"RT @ano_ano_ano: セブ島も被害 RT @sunstarcebu: 2 bldgs in Brgy Mambaling, #Cebu City damaged by #earthquake.  via @JKVSunStar http://t.co/aa8GNmS…",Media,Infrastructure and utilities,Related and informative
4894,389980144821362688,RT @lexnarciso: The historic churches crumble to the ground. #PrayForBohol #PrayForCebu  http://t.co/K7Ky6kqv0H,Outsiders,Infrastructure and utilities,Related - but not informative
4951,390001510584561664,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,Outsiders,Infrastructure and utilities,Related - but not informative
5000,390024138884018176,@allyvelascoooo: @shnpana: Heartbreaking photos :( #PrayForVisayas #earthquake Cebu and Bohol NOW and THEN http://t.co/hPWruldwN4 :(,Outsiders,Infrastructure and utilities,Related - but not informative
5004,390025900462309376,Also St.nino church (The oldest church in the Philippines) nasira dinsya pumunta din kmi dun nung sat. ang ganda panaman:((( #PrayForVisayas,Outsiders,Infrastructure and utilities,Related and informative
5011,390028131836248065,"RT @MoralesForLife: Chocolate Hills, napinsala ng Magnitude 7.2 na lindol #PrayForVisayas Pray For Cebu and Bohol also in Mindanao! http://…",Outsiders,Infrastructure and utilities,Related and informative
5019,390031650878656512,@ilovejamich: Chocolate Hills in Bohol after #earthquake :( #PrayForVisayas http://t.co/8aamVmD94a OMG.,Outsiders,Infrastructure and utilities,Related and informative
5029,390035589325545473,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,Outsiders,Infrastructure and utilities,Related - but not informative
5048,390044435104280576,RT @ilovejamich: The historical Loboc Church in Bohol :( Before &amp; after #earthquake #PrayForVisayas God bless the Philippines http://t.co/Y…,Government,Infrastructure and utilities,Related - but not informative
5054,390046200897871874,The churches must have collapsed to save us from harm. Sto.Nino thank you for keeping us safe. Let us continue to pray. #prayforvisayas,Outsiders,Infrastructure and utilities,Related - but not informative
5055,390046452573306880,7.4 Magnitude Earthquake Topples Down Historic Buildings and Churches in Philippines  The 7.4 magnitude quake... http://t.co/9IQfntSkDS,Media,Infrastructure and utilities,Related and informative
5058,390048075772735488,RT @mirary_faye: Bohol Earthquake Destroys Century-Old Churches :( http://t.co/opmHmAqtEg #PrayForVisayas,Outsiders,Infrastructure and utilities,Related and informative
5061,390049396978491392,I may not be a catholic pero sayang ung mga churches na nasira #PrayForBohol,Outsiders,Infrastructure and utilities,Related - but not informative
5140,390084767544139776,"RT @toktokhae03: Churches were destroyed bec God was so busy protecting us and our houses, he forgot to protect HIS. #PrayforVisayas",Outsiders,Infrastructure and utilities,Related - but not informative
5145,390088953434361856,@VMiguelG: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas,Outsiders,Infrastructure and utilities,Related - but not informative
5152,390092669587697665,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,Outsiders,Infrastructure and utilities,Related and informative
5159,390094145999478784,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,Outsiders,Infrastructure and utilities,Related - but not informative
5160,390094317965946880,RT @KASABIHAN: Churches were destroyed because God was too busy protecting our home that he forgot to protect his. #PrayForVisayas #Earthqu…,Eyewitness,Infrastructure and utilities,Related - but not informative
5166,390096410927837185,"RT @CBCAlerts: Number of dead in earthquake that hit central #Philippines now 85. Buildings collapsed, bridges, roads damaged. http://t.co/…",Media,Infrastructure and utilities,Related and informative
5174,390103260222091264,"Ang daming simbahan, kalsada at mga gusali ang nasira dahil sa malakas na lindol. #bohol #cebu :(",Outsiders,Infrastructure and utilities,Related and informative
5180,390106267533864960,This photo was taken at Baclayon Church 07.32.2010 so sad #PrayForBohol ----&gt; http://t.co/Za12IU9LwK,Eyewitness,Infrastructure and utilities,Related and informative
5226,390136697226555392,RT @harold_geronimo: PHOTO: The famous Chocolate Hills now... no longer in pure kisses shape... (by Phillip Pepito) #PrayForVisayas http://…,Outsiders,Infrastructure and utilities,Related and informative
5232,390139515790458880,"RT @AP: AP VIDEO: Historic churches damaged in Philippines quake, including 16th-century Basilica of the Holy Child: http://t.co/nRIOioglUG…",Media,Infrastructure and utilities,Related and informative
5254,390164438340624384,.. before the earthquake and after the 7.2 magnitude in bohol.. century old church ..╮(╯▽╰)╭ #bohol… http://t.co/HQcHC3Wqie,Outsiders,Infrastructure and utilities,Related and informative
5270,390211838165938176,"#PHOTOS of #Bohol #Philippines after 7.2 magnitude #earthquake show collapsed buildings, damage. via @CNNiReport http://t.co/2c8bhUFyvS",Media,Infrastructure and utilities,Related and informative
5317,390298446336249857,"RT @MissKhteAshly_: Dear intensity 7 earthquake, why churches? When there are clubs and bars!? #PrayForVisayas #earthquakePH",Outsiders,Infrastructure and utilities,Related - but not informative
5321,390310869894066176,RT @harold_geronimo: PHOTO: The famous Chocolate Hills now... no longer in pure kisses shape... (by Phillip Pepito) #PrayForVisayas http://…,Outsiders,Infrastructure and utilities,Related and informative
5332,390323779961778177,Church buildings were destroyed because God is so busy protecting our homes that He even forgot to protect His. (c) #PrayForVisayas,Outsiders,Infrastructure and utilities,Related and informative
5343,390341534442205185,😔 RT @mindanaoan: Nineteen churches in #Bohol. Major damages. Some even reduced to rubble. NINETEEN. NINETEEN!!!!!,Media,Infrastructure and utilities,Related and informative
5352,390365148348547072,Bakit yung mga Churches pa ? andyan naman yung mga Bars and Clubs :( #PrayForVisayas http://t.co/t7lMnaY9AP,Outsiders,Infrastructure and utilities,Related - but not informative
5366,390390578438868992,"Kids examine a huge gash through the road in Loboc, Bohol #bohol #rescuebohol #earthquakePH http://t.co/q7qz88DlXR",Eyewitness,Infrastructure and utilities,Related and informative
5368,390397100577394688,RT @_peejamas: Bohol will never be the same again without these churches :( #PrayForVisayas #earthquakePH  (c) didyouknow http://t.co/lmvmz…,Outsiders,Infrastructure and utilities,Related - but not informative
5384,390427110818340864,Earthquake in the Philippines has reduced historic landmarks to rubble | http://t.co/Hjk5V28gDp (via  @TIMEWorld),Media,Infrastructure and utilities,Related and informative
5385,390428494947053568,RT @TIME: Earthquake in the Philippines has reduced historic landmarks to rubble | http://t.co/Hjk5V28gDp (via  @TIMEWorld),Media,Infrastructure and utilities,Related and informative
5386,390428767581003776,"Philippine quake damages historic churches: LOON, Philippines (AP) — The earthquake that struck the central Ph... http://t.co/3kveldKZEi",Outsiders,Infrastructure and utilities,Related and informative
5389,390432311738515456,Impassable roads hamper Philippines quake rescue efforts http://t.co/xY5JfML0sk http://t.co/zPfRGsTdhH,Outsiders,Infrastructure and utilities,Related and informative
5404,390470094037323776,BBC News - Quake brings down bell tower on oldest Philippine church http://t.co/uj5tVBiYo6 #PrayForVisayas,Media,Infrastructure and utilities,Related and informative
5418,390517565187194880,#throwbackthursday  #2011boholescape  this is the viewing area of chocolate hills in #bohol now ruined… http://t.co/LSWuHqPTzB,Outsiders,Infrastructure and utilities,Related and informative
5421,390547508336013312,RT @Peepsqueak: Powerful 7.2 Earthquake Strikes the Philippines : the aftermath [28 photos]  http://t.co/gX3ccaQvWj,Outsiders,Infrastructure and utilities,Related and informative
5433,390643910214946817,#Earthquake 7.2 tuesday 15 oct destroyed a lot of historical churches at #Bohol #Philipines [28 photos]  http://t.co/Wl4POuqz8d RT,Media,Infrastructure and utilities,Related and informative
5478,390927524852547584,#Earthquake #Philippines – #engineering design right: http://t.co/u8Y22DnJcF #EarthquakePH,Outsiders,Infrastructure and utilities,Related and informative
5481,390961045701160960,RT @markmedina2011: Cebu Medical Center posibleng Idemolish dahil sa lindol:-( #PrayForBohol #PrayForCebu #HealOurLand #24Oras,Outsiders,Infrastructure and utilities,Related and informative
5504,391234459829153794,#INDUCTION Quake video shows nature's power: The bell tower of the oldest church in the Philippines... http://t.co/0POXkVFno1 #INDUCTION,Outsiders,Infrastructure and utilities,Related and informative
5514,391358577647943680,"@UMC_UMCORNOT NEAR Bohol but IN Bohol, Philippines.the town of Sagbayan-earthquake's center-wher Sagbayan United Methodist Church's located",Media,Infrastructure and utilities,Related and informative
5603,393022638420799489,"[ClimateX] As of 23 Oct '13, 08:45 PM: Uwasco, Calanggaman, #Bohol station has recorded 3.54mm of moderate rai... http://t.co/GmSs4oDfqD",Not applicable,Infrastructure and utilities,Related and informative
5727,295533012882440192,RT @diariosm: Incêndio da Boate Kiss: Há riscos do prédio da boate desabar. Peritos de POA farão perícia sobre as causa do incêndio. #tr ...,Media,Infrastructure and utilities,Related and informative
5954,295585013842472961,RT @_Heloisa_Helena: Central de Apoio #SantaMaria - todas Informações para Ajudar! RT @ProfGiseleLenzi: Para quem puder ajudar...  http: ...,NGOs,Infrastructure and utilities,Related - but not informative
6427,296269507498999810,"After deadly Brazil nightclub fire, safety questions emerge. http://t.co/ah4JK2v2",Media,Infrastructure and utilities,Related and informative
6478,296720168669818881,Boate Kiss teve plano de prevenção a incêndio feito por empresa de bombeiro - Geral - Zero Hora http://t.co/REkLNw1D,Media,Infrastructure and utilities,Related and informative
6505,297236051272024064,ABSURDO!!! Empresa de bombeiro executou obra do plano de segurança da Boate Kiss http://t.co/HhCU1Wwl … p/isso não fizeram vistoria na data?,Media,Infrastructure and utilities,Related and informative
6573,298749196771676160,"Nova perícia na boate Kiss, em Santa Maria, vai remover escombros: Perícia vai procurar parte de ignição que deu... http://t.co/s5yCkiQS",Media,Infrastructure and utilities,Related and informative
6626,378045630251147265,RT @dailycamera: VIDEO: Flooding at 28th St underpass in #Boulder tonight http://t.co/JhQBnOZWiF #boulderflood,Media,Infrastructure and utilities,Related and informative
6627,378046271996440576,RT @BoulderCh1News: scanner #boulderflood reports Lee Road rock slide road is closed,Media,Infrastructure and utilities,Related and informative
6639,378056556413079552,RT @NWSBoulder Significant flooding at the Justice Center in #boulderflood #COwx,Media,Infrastructure and utilities,Related and informative
6647,378069365855621120,RT @TxStormChasers: Scanner: Highway 66 going into Lyons is underwater from the west at the Diamond Shamrock. #cowx  #boulderflood,Media,Infrastructure and utilities,Related and informative
6651,378072872280788992,RT @dailycamera: VIDEO: Flooding at 28th St underpass in #Boulder tonight http://t.co/JhQBnOZWiF #boulderflood,Media,Infrastructure and utilities,Related and informative
6656,378079650250907648,RT @denverpost: UPDATE: Massive flooding has destroyed multiple homes in Boulder County: http://t.co/b2SOQOEIWb #COwx #BoulderFlood,Media,Infrastructure and utilities,Related and informative
6667,378101922013532160,BREAKING NEWS: US 36 is now open from Sheridan to McCaslin #9wx #cotraf #boulderflood,Media,Infrastructure and utilities,Related and informative
6682,378127477928783872,Student captures flash flooding on University of Colorado campus http://t.co/VMQc9BBU43,Outsiders,Infrastructure and utilities,Related and informative
6697,378139846935457792,“@MelissaBuntcake: This is 287 and Dillon Rd... Cars submerged after road gives way http://t.co/V2yIGBxfzt #BoulderFlood”. Awful!,Eyewitness,Infrastructure and utilities,Related and informative
6699,378141524623912960,RT @TWCBreaking: RT @140elect: Roads torn up #BoulderFlood http://t.co/NIcLiXMe97 #coflood,Media,Infrastructure and utilities,Related and informative
6700,378143340769714176,RT @140elect: Large blocks of cement ripped off roads in #BoulderFlood http://t.co/drNnFiMJbZ,Eyewitness,Infrastructure and utilities,Related and informative
6702,378144624243507200,"RT @fishnette Not going anywhere for a while in my hood. At Lakebriar off Linden, Twomile Creek. http://t.co/8fdCzD8kHV #coflood",Eyewitness,Infrastructure and utilities,Related and informative
6711,378152455005282306,"RT @MarciKrivonen: Wow. RT @HemaMullur: Two trucks, one car submerged after road collapse at Hwy 287 and Dillon. #cowx #boulderflood http:/…",Outsiders,Infrastructure and utilities,Related and informative
6714,378158079579127808,RT @HemaMullur: Two trucks and one car in the water after a road collapse at Hwy 287 and Dillon. #cowx #boulderflood @KDVR http://t.co/X27J…,Media,Infrastructure and utilities,Related and informative
6720,378168804380917761,RT @DenverChannel: PLEASE RT: New evac center at Silver Creek High School at 4901 Nelson Road in Longmont.#boulderflood -@dailycamera,Media,Infrastructure and utilities,Related and informative
6727,378175691449069568,"RT @Weishampel: #Boulderflood road closures: http://t.co/Xip4aYz4ME many North #Boulder roads, just about every canyon. Stay home.",Media,Infrastructure and utilities,Related and informative
6729,378177356570963968,RT @blynch1020: #boulderflood no school for me https://t.co/SIZ3zHUTzS,Eyewitness,Infrastructure and utilities,Related and informative
