Tweet ID,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
4212,240153461281390593,RT @YOY_MENDEZ: @globovision no se podía manejar al frente del comando de la guardia! Los gases no te dejaban ver la via! #Amuay http:// ...,Eyewitness,Other Useful Information,Related - but not informative
4214,240160365093208064,RT @difundelaverdad: MP investigará a fondo caso de Refineria Amuay http://t.co/3tx1NCdj,Media,Other Useful Information,Related and informative
4215,240162114117967872,RT @RConfidencial: Reporte Confidencial :: Enfoque de Reuters: Refinería en Venezuela sigue ardiendo por tercer día http://t.co/I4hVtgTL,Media,Other Useful Information,Related and informative
4216,240165851234459648,Chávez declara en el Hospital de Falcón #Amuay,Government,Other Useful Information,Related and informative
4222,240181516964093953,"Min. Ramírez: Mantenemos el concepto de ir atacando y confinando, tenemos todos nuestros bomberos en el sitio #Amuay",Government,Other Useful Information,Related and informative
4225,240181969978261504,RT @acaballoregalao: RT @PuntoFijo: Foto actual de los 3 tanques en la refinería de Amuay en llamas http://t.co/xnbLgar9,Outsiders,Other Useful Information,Related and informative
4228,240183333131284480,@BreakingNews: Venezuelan vice president says flames at refinery have spread to 3rd fuel tank - @AP http://t.co/V1kkn00e.,Government,Other Useful Information,Related and informative
4230,240185992320020481,What will Venezuela learn from its Amuay refinery explosion? - Christian Science Monitor http://t.co/jDRFCked,Media,Other Useful Information,Related - but not informative
4234,240187120550035457,RT @LuisCarlos: Rafael Ramírez aceptó que la gente experimentada que está al frente del control de #Amuay fue formada en la 4ta República,Outsiders,Other Useful Information,Related and informative
4238,240190182396145665,"RT @Tururunes: Horror!“@FcoXGB: Berenice, esto puede ocurrir si no se extinguen esos incendios... es delicado y preocupante #Amuay http: ...",Media,Other Useful Information,Related - but not informative
4241,240193302983483392,Imágenes del incendio en la refinería venezolana de Amuay. Visite nuestra galería: http://t.co/5catSdk0 http://t.co/ZEOmg9ZP,Media,Other Useful Information,Related and informative
4250,240204346569142273,@miguelhotero  el presidente dice el show debe continuar acaso la tragedia de #amuay es un espectáculo para el.??,Outsiders,Other Useful Information,Related - but not informative
4251,240204937953419264,"@JR_Perez_D: Porq no se pueden leer lo tweets de @krlosmusica,acaso Cantv o el gobierno lo bloqueò, estàn cuartando la libertad #amuay",Not applicable,Other Useful Information,Related - but not informative
4256,240209341989400576,"Relato de una caleña que vivió la explosión de la Refinería de Amuay, en Venezuela, http://t.co/wU1bMZAi",Eyewitness,Other Useful Information,Related and informative
4261,240214450643300352,Chavez deberia ordenarle a sus ministros que hagan silencio #Amuay,Outsiders,Other Useful Information,Related - but not informative
4263,240217466343669760,RT @NelsonBocaranda: LAS FOTOS DEL INFORME INTERNO DE PDVSA...Fijaciones técnicas del estallido de la Refinería de Amuay -  http://t.co/ ...,Media,Other Useful Information,Related and informative
4266,240224093348196353,#VIDEO Consignan pruebas sobre peligro que presentaba refinería de Amuay http://t.co/FNjgLoZO,Outsiders,Other Useful Information,Related and informative
4272,240230439321747456,Lo efectos político de esta tragedia de la refinería amuay  lo vamos a ver muy pronto,Outsiders,Other Useful Information,Related - but not informative
4276,240232570036580352,RT @votabien: Según Rafael Ramírez para este lunes la refinería Amuay estaría en capacidad de reiniciar operaciones,Outsiders,Other Useful Information,Related and informative
4277,240232947544899585,7:05 PM : Advierten que se desconoce cuánto tardará en reactivarse la refinería de Amuay: Advierten que se desco... http://t.co/13tOk6AK,Media,Other Useful Information,Related and informative
4280,240237087301980161,Venezuela refinery fire spreads http://t.co/mSeWyqup,Outsiders,Other Useful Information,Related and informative
4284,240244079231913984,RT @acaballoregalao: Impactante foto de la explosión de la Refineria de Amuay http://t.co/AAhW3pTr,Outsiders,Other Useful Information,Related and informative
4285,240245765337923584,RT @xhoansD: :'( RT @Edebnavidez :( RT @PuntoFijo Así anochece este lunes la refinería de Amuay http://t.co/VbBvYp6o. Vía @FotoRaul.,Eyewitness,Other Useful Information,Related and informative
4286,240246235108372482,RT @Perrofiao: Aprende a gobernarte a ti mismo antes de gobernar a los otros. TODOS con #Amuay,Outsiders,Other Useful Information,Related - but not informative
4287,240246868448260096,"@diariopanorama: Explosión de Amuay se produjo por vientos inusuales en el área de la refinería: Presidente de Pdvsa, en vivo, en VTV",Media,Other Useful Information,Related and informative
4291,240249892503687168,"@diariopanorama: Explosión de Amuay se produjo por vientos inusuales en el área de la refinería: Presidente de Pdvsa, en vivo, en VTV",Media,Other Useful Information,Related and informative
4294,240252794978836480,RT @NorbertoJMendez: ¿cómo se le cree a Chacu q no olía a gas en #Amuay? es el mismo gobierno q decía q se podía beber agua contaminada  ...,Outsiders,Other Useful Information,Related - but not informative
4296,240254393000288256,@LucioQuincioC foto de la noche del viernes ver Patio de Tanques de #Amuay al fondo. http://t.co/DQi3fhdW @RITACCL. @MDCL1975,Eyewitness,Other Useful Information,Related and informative
4298,240254963421429760,"RT @haroldv: Historia sacude el caso #Amuay en #Paraguana #PuntoFijo: “Gas metano a 24%, nos estamos muriendo” http://t.co/0DaN749e http ...",Outsiders,Other Useful Information,Related and informative
4299,240259895927115776,"#cne estas como Shakira sordo, ciego y mudo!! Insólito esta propaganda de #chavez en #cadena y sin respetar el duelo x tragedia de #Amuay",Outsiders,Other Useful Information,Related - but not informative
4304,240263238791618561,RT @MaduroOfficial: RT @ddematteis: Foto del momento que comenzó el desastre de #AMUAY http://t.co/7ttuv1G9,Eyewitness,Other Useful Information,Related and informative
4307,240266367763378176,Estoy asqueada de leer tanta violencia verbal en twitter por lo de #amuay (de lado y lado)...Después se acusan de intolerantes!!,Outsiders,Other Useful Information,Related - but not informative
4308,240266938167734272,"RT @JorgeLMedina: No le han resuelto a la gente de Vargas y van mas de 13 años, creen realmente que le van a resolver a la gente de #Amuay ?",Outsiders,Other Useful Information,Related - but not informative
4313,240273984623611904,RT @Dbargen: Venezuela Refinery Disaster Spotlights Chavez’s Mismanagement http://t.co/sQ1c1nam #tcot #LNYHBT,Outsiders,Other Useful Information,Related and informative
4316,240282633244930048,Se demostró que PDVSA si es roja rojita #Amuay INEPTOS,Outsiders,Other Useful Information,Related - but not informative
4317,240283191095746560,RT @Mojonero: RT @webarticulista: Que hacía Germán Sánchez Otero ayer en #Amuay junto a Chávez?,Outsiders,Other Useful Information,Related - but not informative
4321,240287368639291393,RT @rociosanmiguel: La triste historia de un militar que dejó todo a su madre días antes de morir en la refinería de Amuay http://t.co/3 ...,Outsiders,Other Useful Information,Related - but not informative
4323,240293429395996672,"RT @puzkas: No quiere decir que sea la causa, pero debe decirse: Memoria y Cuenta reveló que mantenimiento en #Amuay fue postergado http ...",Outsiders,Other Useful Information,Related and informative
4324,240295199400673284,Fiscal asegura que no hay desaparecidos en #Amuay  http://t.co/IG2LKEp8,Government,Other Useful Information,Related and informative
4327,240298428997976064,RT @chavezsincorona: Con la ayuda ofrecida por EEUU ya la refineria no estuviese bajo llamas.Pero para pesar de la población de #Amuay a ...,Outsiders,Other Useful Information,Related - but not informative
4328,240299137835343875,Complejos! RT @claudiapapo Antes q el mitomano acepte la ayuda de EEUU prefiere q #Amuay completa desaparezca !,Outsiders,Other Useful Information,Related - but not informative
4331,240300123505176577,Porque las llamas aun no se apagan &lt;/3 #Amuay,Outsiders,Other Useful Information,Related - but not informative
4333,240306767282728961,"RT @teleSURtv: Presidente de #Venezuela @chavezcandanga informó que ha sido extinguido el fuego en Refinería de Amuay, ubicada en el nor ...",Government,Other Useful Information,Related and informative
4334,240308012999397376,RT @pburelli: Dios mío que horror!!! las imágenes que el régimen no quiere que veamos de #Amuay y luego los llaman héroes. QEPD http://t ...,Outsiders,Other Useful Information,Related - but not informative
4336,240308482761424896,RT @ElUniversal: #Amuay Cronología de accidentes petroleros durante 2012 en #Venezuela - http://t.co/bxmpVfnZ,Media,Other Useful Information,Related and informative
4337,240310206611980290,"Venezuela: se extiende el incendio en la refinería, pero se descartan riesgos mayores: Cientos de bomberos y vol... http://t.co/zRYnoems",Media,Other Useful Information,Related and informative
4346,240447280644227072,#NoticiasCS #EnDesarrollo Rafael Ramírez Este bloque quedará aislado porque ahora viene la tarea de recuperación #CRP #Amuay,Media,Other Useful Information,Related and informative
4348,240448681571143680,RT @ElUniversal: Se extingue incendio en tanque 204 en #Amuay http://t.co/bypW5VQ7,Media,Other Useful Information,Related and informative
4350,240452615798931456,RT @rociosanmiguel: Destacamento 44 de la GN en la refineria Amuay debió reubicarse hace tiempo  http://t.co/CAcYF4in,Outsiders,Other Useful Information,Related and informative
4351,240453744066719746,Por que no se desalojó a las personas?RT @laverdadweb: Ramírez: “Fuga se detectó el viernes a las 8.00 pm.” http://t.co/6jVi4Akm #Amuay,Media,Other Useful Information,Related and informative
4355,240458890502868992,09:35 AM : En Video: Así se apagaron las llamas en la refinería de Amuay: En Video: Así se apagaron las llamas e... http://t.co/v1iZ8rQw,Outsiders,Other Useful Information,Related and informative
4357,240460433998356481,Nueva pluma despegada en la refineria de amuay,Outsiders,Other Useful Information,Related and informative
4359,240461260267859969,RT @noticias24: Reuters: fuego en refinería de Amuay se reaviva tras anuncio de su extinción,Media,Other Useful Information,Related and informative
4363,240467711128375296,@TeatroBaralt @enagenda_ve IMAGEN - Conozca a quienes extinguieron el fuego en la refinería de Amuay http://t.co/Uh3Bjk1F,Outsiders,Other Useful Information,Related and informative
4364,240475143439257600,Cual es la verdad de la refineria Amuay pss?? unos dicen q esta controlada y otros q se prendio un 3er tanque.. Ponganse de acuerdo..!!!,Outsiders,Other Useful Information,Related - but not informative
4368,240477001499168768,RT @bbcmundo: El gobierno de #Venezuela da por extinguido el incendio en refinería de Pdvsa. #Amuay http://t.co/2YxVruql,Media,Other Useful Information,Related and informative
4371,240479744561385473,"RT @pollobrito: El artista tiene que mantener su sonrisa siempre, así se sienta triste por dentro. #Amuay",Outsiders,Other Useful Information,Related - but not informative
4373,240482064045051905,RT @TIME: Venezuela's deadly refinery explosion could dim Hugo Chavez's re-election chances | http://t.co/5LiAn9mS (via @TIMEWorld),Media,Other Useful Information,Related and informative
4375,240487277552336896,RT @bandolero69: Ex procurador Nelson Socorro: Estado es responsable en accidente de Amuay. En refinería y crisis carcelaria debe resarc ...,Outsiders,Other Useful Information,Related and informative
4376,240487390802739200,RT @PDVSALaEstancia: La extinción del fuego en la refinería de Amuay en tan corto tiempo demuestra la eficiencia de nuestros trabajador@ ...,Government,Other Useful Information,Related and informative
4377,240488007357059072,"RT @ResteadosPdvsa Pendiente Rueda de prensa del Ministro Ramirez, en #Amuay #BravoPDVSA",Government,Other Useful Information,Related and informative
4378,240490200986431488,RT @trafficVALENCIA: via @TULIOCASTILLOA: A confesión de parte relevo de prueba:Culpable de la tragedia de la Refinería de #amuay  #pdvs ...,Outsiders,Other Useful Information,Related - but not informative
4379,240492180676952064,Así está la situación en #Amuay ---&gt; http://t.co/gwkKhFqG,Eyewitness,Other Useful Information,Related and informative
4380,240494403653873664,@ElUniversal: Ex gerente de #Amuay y obreros aseguran que falló el plan de emergencia #Venezuela - http://t.co/2i6PpKoR,Media,Other Useful Information,Related and informative
4382,240497603907821569,RT @PuntoFijo: CONFIRMADO: Completamente extinguido el fuego en la refinería de Amuay.,Media,Other Useful Information,Related and informative
4383,240497763303960576,RT @laverdadweb: PDVSA deberá importar combustibles por incidente en #Amuay http://t.co/nGM85Mv8,Media,Other Useful Information,Related - but not informative
4384,240499042549895168,RT @asalazar_gv: ExSubGerente de Refinería de Amuay advierte que se perdió cultura de seguridad en la industria,Outsiders,Other Useful Information,Related and informative
4385,240499101282754560,Venezuela firefighters struggle with refinery blaze - Reuters http://t.co/L5isNnWU,Media,Other Useful Information,Related and informative
4387,240503186539024385,Palabras de Rafael Ramírez anoche #Amuay #Puntofijo “a las 8 de la noche del viernes se detectaron una fuga de olefinas e inmediatamente..,Government,Other Useful Information,Related and informative
4390,240507045290319872,RT @PDVSA: Investigaciones determinarán las causas del accidente en la refinería de Amuay http://t.co/S9MyjmhC,Government,Other Useful Information,Related and informative
4394,240515320652128256,[Gve] ⒸⒸ↪ Más de 78 horas duró el incendio en la refinería de Amuay - http://t.co/9wHrQZ7x http://t.co/KwnEJOQY ↩ #Noticias #FB,Media,Other Useful Information,Related and informative
4395,240516960654327808,"RT @ElUniversal: #LoDijoChavez: Anoche el ministro Ramírez informó que se había apagado el incendio en un tanque, el otro en 75% #Amuay",Government,Other Useful Information,Related and informative
4396,240519733059928064,RT @unahuelladeamor: escribenos un mail a unahuellitadeamor@hotmail.com y recibiras toda la info para ayudar en los casos de #Amuay,Outsiders,Other Useful Information,Related and informative
4398,240520735527931904,Gobierno Bolivariano crea fondo especial para víctimas del accidente en la refinería de Amuay. http://t.co/c1CPwHrU,Government,Other Useful Information,Related and informative
4402,240523633771036672,"RT @MiCarolino: #Amuay A la #Opo NO le duelen NuestrosMuertos, sólo le duele q les salió el tiro X la culata #7OCT. #AQuienEnganan. @cha ...",Outsiders,Other Useful Information,Related - but not informative
4405,240526091649949696,RT @fernandopara: Presidente Chávez hace un pase a la  entrega de viviendas a familias afectadas por explosión de #Amuay  #VENEZUELA 60  ...,Government,Other Useful Information,Related - but not informative
4406,240526536241987585,"RT @javhiguera: @Succhero_agrio @Yacare45 @SiempreYo10 @ValDieSer @Eladietrich @evatroli Centro  Acopio #Amuay  Guanare 4ta Avenida, Ant ...",Outsiders,Other Useful Information,Related and informative
4408,240531028333166593,Chávez autoriza fondo para atención de afectados en incidente de Amuay http://t.co/GfDRr35Z @chavezcandanga #Falcon #Chavez,Media,Other Useful Information,Related and informative
4409,240532026585927681,Y donde estan los responsables de la explosion de la refineria Amuay ??? @Chavezcandanga  #Noalaimpunidad #Justiciaalasvictimas,Outsiders,Other Useful Information,Related - but not informative
4414,240538309657497600,: FOTO: Presidente Chávez destacó la labor de bomberos para extinguir el incendio en refinería de Amuay... http://t.co/3mV6Naid,Government,Other Useful Information,Related and informative
4415,240539026879291393,Extinguido el fuego en la refinería venezolana de Amuay. http://t.co/WcYJTDgO,Outsiders,Other Useful Information,Related and informative
4416,240540264186408960,"@eliminad_ Es posible,q Elias en la crudeza de la tragedia d #AMUAY,halla sufrido un arranque d cordura.Y recibe su preAviso",Outsiders,Other Useful Information,Related - but not informative
4421,240550330528587778,@9soro: New York Times Fotos de la trajedia en Amuay http://t.co/JdW5rxy9 #CRP #Amuay,Media,Other Useful Information,Related and informative
4422,240551836279513088,RT @aparadiso: Esta astrólogo predijo la explosión de #Amuay. Les recomiendo que la sigan @aisha_728 . Chequeen este link: http://t.co/S ...,Outsiders,Other Useful Information,Related - but not informative
4424,240558647837614082,EL GOBIERNO NACIONAL INFORMO LA ENTREGA Entregan 60 viviendas a afectados por explosión de Refinería Amuay,Government,Other Useful Information,Related and informative
4426,240572338029092864,"PDVSA President says routine maintenance was carried out at the Amuay refinery, but #EAI has doubts about preventative maintenance.",Business,Other Useful Information,Related and informative
4430,240579111834222594,RT @whatsnextvz Will #PDSVA learn its lesson after the worst oil refinery explosion in #Venezuela’s history? http://t.co/OMvgyNvq,Media,Other Useful Information,Related and informative
4433,240591996736126976,RT @AldoStrippoli: Fuentes informan que mi dignidad explotó en #Amuay  Atte. Ministro Ramírez.,Media,Other Useful Information,Related - but not informative
4434,240592172905291776,"El 21 de Marzo de 2006, hubo un incendio en la refinería de Amuay. Dos obreros murieron en ese incendio.",Outsiders,Other Useful Information,Related and informative
4439,240603807912964096,RT @lamzelok: Ramon Blanco - Gte de Fire School fue  quien extinguió fuego #Amuay ; fue botado d Pdvsa en el 2002. De Lagunillas Edo Zul ...,Outsiders,Other Useful Information,Related - but not informative
4442,240608115458985984,RT @haroldv: Con el asunto de #Amuay algunos periodistas locales de #Paraguana se han dado cuenta en carne propia de la presión y censur ...,Outsiders,Other Useful Information,Related - but not informative
4443,240609453408391168,Volvió el fuego!!! @AlbertoRavell @chavezcandanga @globovision @NoticiasFalcon #amuay,Media,Other Useful Information,Related and informative
4444,240610896248979456,Ya en #Maracay con la imagen viva de todo lo que vi en Paraguaná luego de la explosión de la refineria de #Amuay,Outsiders,Other Useful Information,Related - but not informative
4445,240612297146499072,RT @MichelEnLaRed: La futura potencia de #Chavez no logro detectar una fuga de gas en la refineria mas  grande del mundo - #amuay #Venezuela,Outsiders,Other Useful Information,Related and informative
4449,240617015742693376,"1 canal dice que ya no hay fuego en los tanques de #AMUAY el otro dice que si, vayan a mamar mejor veo fox y listo",Outsiders,Other Useful Information,Related - but not informative
4454,240628478783930368,Mas tarde viene Dulce maria quotes a publicar un tweet exactamente asi: nuestro amor arde mas que la refinería de Amuay,Outsiders,Other Useful Information,Related - but not informative
4456,240633625190739968,Aftermath of the Amuay Refinery Explosion (Photos): http://t.co/zaRqpJ0i,Media,Other Useful Information,Related and informative
4459,240636213072113665,RT @laverdadweb: Ramírez: “Fuga se detectó el viernes a las 8.00 pm.” http://t.co/j87XjIhj #Amuay,Media,Other Useful Information,Related and informative
4460,240638176018984961,"RT @LucioQuincioC: Hugo Chávez discute en estos momentos a quienes culpar por la tragedia de #Amuay, la lista es variopinta, se van algu ...",Outsiders,Other Useful Information,Related - but not informative
4464,240687471686471680,RT @analitica: Negligencia criminal http://t.co/910DoiVn #Amuay  @FreeVenezuela,Media,Other Useful Information,Related - but not informative
4467,240702835409420288,Garantizan ayuda económica a las familias de los fallecidos en #Amuay http://t.co/SO7xlWT4,Media,Other Useful Information,Related and informative
4468,240722364109819904,Este es el informe de los evaluadores externos de PDVSA que reveló las fallas en #Amuay (Documento) http://t.co/zPp0DT8l,Media,Other Useful Information,Related and informative
4470,240759525605527554,RT @ivanfreitesch: @OCTAVIOPAEZ: #Amuay Chavez: Es totalmente falso q olía a gas días antes. Vecinos: Presidente no sea EMBUSTERO us ...,Outsiders,Other Useful Information,Related - but not informative
4471,240762876871200769,Si el humo negro NO hace daño! Diosdado negó sesión especial para investigar explosión en refinería Amuay--&gt; http://t.co/Gx9lzXBt,Outsiders,Other Useful Information,Related - but not informative
4478,240794229285199872,RT Construir una nueva refinería Amuay costaría $11.8 millardos y otra en Cardón $10.6 millardos @Diego_Arria,Outsiders,Other Useful Information,Related and informative
4479,240801820992233473,Petroleros exigen más inversión. Plantean la creación de una comisión investigadora independiente #Amuay -  (cont) http://t.co/GtSxzH9L,Media,Other Useful Information,Related and informative
4480,240806921265881088,RT @joseac_24: #Tarek: Incendio en refinería Amuay totalmente extinguido Investigación técnica comenzará una vez se despeje área del s ...,Outsiders,Other Useful Information,Related and informative
4483,240817570582761472,RT @AleGomezGuillen: Uno de esos cascos dice BOMBEROS VALENCIA #Amuay  ! Honor a quien honor Merece ! @VALENCIABOMBERO http://t.co/XIPWp4Jl,Outsiders,Other Useful Information,Related - but not informative
4486,240833861255307264,Continúan trabajos de enfriamiento y aseguramiento en refinería de Amuay... http://t.co/WhE7Iw3Z,Outsiders,Other Useful Information,Related and informative
4488,240849313071247360,RT @zona_barinas: #Amuay. En Amuay se están preparando para un arranque seguro,Outsiders,Other Useful Information,Related and informative
4489,240849443098882049,@elmundomovil La Refinería de Amuay… http://t.co/3EDbbCHG,Media,Other Useful Information,Related and informative
4490,240852521747374080,RT @ElUniversal: El viernes medidores captaron dióxido de azufre y antes del estallido gas propano #Amuay - http://t.co/s0CYPtxp,Media,Other Useful Information,Related and informative
4491,240855411589259264,"#escuche Explican situación controlada en refinería de Amuay, estado Falcón http://t.co/3UYlensx #unionradio",Media,Other Useful Information,Related and informative
4492,240859144544985089,RT @ElUniversal: El viernes medidores captaron dióxido de azufre y antes del estallido gas propano #Amuay - http://t.co/s0CYPtxp,Media,Other Useful Information,Related and informative
4494,240872499204718592,"No sean insensibles, dense cuenta que esos animales también sufrieron la tragedia de #Amuay ellos también tienen derecho a recibir ayuda.",Outsiders,Other Useful Information,Related - but not informative
4495,240877951799947264,"RT @noticierofalcon: via @sgamez13 / Amigo lee bien el mns me refiero al periodista Reimy Chavez de agredido x los chavistas en #Amuay,  ...",Outsiders,Other Useful Information,Related - but not informative
4497,240885392512020481,Entonces ve camino a Yare! RT @laverdadweb: Chávez sobre #Amuay: El Gobierno asume su responsabilidad http://t.co/IcbHx6bb,Government,Other Useful Information,Related and informative
4498,240893927887106048,RT @msnve: La tragedia en #Amuay. #Resumen http://t.co/5NuHcMwQ,Media,Other Useful Information,Related and informative
4501,240914178003595266,RT @Diario_ElTiempo: Videoaficionado registra momento de la explosión en la refinería de Amuay (+VIDEO) http://t.co/BOZc08gU,Media,Other Useful Information,Related and informative
4502,240930640634204160,"Jose R Blanco Guzman - Gte de Operaciones de FIRE SCHOOL DE VENEZUELA C.A, botado de Pdvsa en el 2012. Fue, quien apago el fuego de #Amuay",Outsiders,Other Useful Information,Related and informative
4505,240942510506127360,Refinery Disaster Will Be Hit to Venezuela's Oil Industry - Reason http://t.co/Pxgh6wvt,Media,Other Useful Information,Related and informative
4508,240958100750880769,"via @Victor_InfanteG RT Urb. La pastora, en adyacencias de #Amuay cubierta de espuma, incómodo pero necesario http://t.co/Q5XG3Stj",Not applicable,Other Useful Information,Related and informative
4509,240965952475394048,La Refinería de Amuay... http://t.co/1k4aPUzO vía @HechosOpiniones,Media,Other Useful Information,Related - but not informative
4510,240966879424950273,El coño de tu madre Rafael Ramirez.!! En el paro petrolero no murió nadie.. Esta vez en #Amuay si hay muertes.. No compares inepto...,Outsiders,Other Useful Information,Related - but not informative
4511,240973032477302785,RT @anajuliajatar: Que descaro! ahora Ramirez no tiene apuro para restablece operaciones de #Amuay no dijo el sabado q eran 48 horas p ...,Outsiders,Other Useful Information,Related - but not informative
4512,240983702799253505,#economia Inicia etapa de “Arranque Seguro” en refinería de Amuay - Correo del Orinoco http://t.co/shiaE7xp #venezuela,Not applicable,Other Useful Information,Related and informative
4513,240986655555731458,RT @elcomunal2: TRAGEDIA AMUAY: Damnificados “Queremos irnos a vivir bien lejos de la refinería” http://t.co/swxRMD3k,Media,Other Useful Information,Related and informative
4514,240996319232131072,Aquí un cafecito recién colado con el embajador @Diego_Arria: @chavezcandanga responsable de catástrofe de #Amuay http://t.co/m7FUzSHS,Outsiders,Other Useful Information,Related - but not informative
4522,241079735558492160,via @SanabriaDahelys RT Que descaro! ahora Ramirez no tiene apuro para restablece operaciones de #Amuay no dijo el ... http://t.co/VAvloSn,Outsiders,Other Useful Information,Related - but not informative
4523,241113399046582272,@ferinconccs DiosDadooo ya que hace como el Gato quiere hecharle Tierra a la Mierd... A en q han Convertido a #Amuay y a #pdvesa y NO Podran,Outsiders,Other Useful Information,Related - but not informative
4524,241115349423095808,via @lisoidapinto RT RT Tragedias como #Amuay solo se dan en regimenes totalitarios donde la verdad es traicion a la patrian:n ...,Outsiders,Other Useful Information,Related - but not informative
4525,241126531437580288,Ya deberia tener 3 días #amuay funcionando. El M.. Ramirez dijo que en 2 días estaría funcionando.,Outsiders,Other Useful Information,Related and informative
4530,241167824335282177,"RT @twizquierda: Verdades d #Amuay;bomberos d #PDVSA han hecho un trabajo ejemplar,profesional,controlando el fuego y enfriando los tanq ...",Outsiders,Other Useful Information,Related - but not informative
4531,241169678234435584,Tras completar arranque seguro refinería Amuay producirá 635 mil barriles diarios de combustible http://t.co/fVikFpG0,Government,Other Useful Information,Related and informative
4532,241170789695635457,ALMACEN del Dr Frankestein de Miraflores es en #Amuay y a Cielo Abierto RT @Informe21: ¿El (cont) http://t.co/Ts6egMLk,Not applicable,Other Useful Information,Related - but not informative
4533,241173935444615168,RT @superconfirmado: Diosdado Cabello bloquea pesquisa de siniestro en refinería de Amuay.  http://t.co/xQrV9c1m,Media,Other Useful Information,Related and informative
4534,241179828450099200,Ramírez: El Ministerio Público tiene autonomía. El cinismo es libre. Investigarán de acuerdo a lo que les indiquen las encuestas #Amuay,Government,Other Useful Information,Related and informative
4535,241189416620662786,"BOMBEROS CAPACITADOS Y TECNOLOGÍA DE PUNTA FUERON LA CLAVE EN EL CASO #AMUAY: Mediante el trabajo constante, ard... http://t.co/peVXJJ8Y",Outsiders,Other Useful Information,Related and informative
4536,241200770618384384,"via @CIEF1953 Encargados de las indagaciones #Amuay: Comité de expertos de la estatal, el cuerpo de seguridad de la propia compañía y la Fis",Media,Other Useful Information,Related - but not informative
4537,241201567523557376,Tankers docking at Venezuela's #Amuay refinery today http://t.co/LqaY3QSN,Outsiders,Other Useful Information,Related and informative
4539,241268101780492290,El Nuevo Herald: Diosdado Cabello bloquea pesquisa de siniestro en refinería de #Amuay http://t.co/OALesHrd  #AestaHora,Media,Other Useful Information,Related and informative
4540,241284006568665088,RT @HayUnCamino: Este es un Gobierno que tiene profundos prejuicios y complejos para dejarse ayudar por la gente capacitada #Amuay @hc ...,Outsiders,Other Useful Information,Related - but not informative
4541,241287726928912385,"Ignorancia o maldad escuálida. La afectación en #Amuay fue en la zona de almacenamiento, controlado hace más de 48 horas #BravoPDVSA",Outsiders,Other Useful Information,Related and informative
4543,241330290688143360,"Esta bien El #MissVzla2012 nos paraliza a todos, pero acuerdense de #Amuay y los damnificados por las crecidas de los ríos!",Outsiders,Other Useful Information,Related - but not informative
4546,241363954184642560,RT @ElUniversal: Gases detectados apuntan a que la fuga fue 'importante'. Escape pudo ser por deterioro o por corrosión #Amuay - http:// ...,Media,Other Useful Information,Related and informative
4547,241366537880088576,"RT @twizquierda: El Gob. Bolivariano apoya oportunamente a su pueblo, mientras la oposición se regocija de lo que está sucediendo en #Amuay",Outsiders,Other Useful Information,Related and informative
4550,241376134443458561,@Mvrr_98 tu crees que los muertos de #amuay - venezolanos merecen que un ser como tu  hagas ese ejercicio en tus pocas neuronas,Outsiders,Other Useful Information,Related - but not informative
4551,241378458087878657,@aisha_728 ¿predijo la explosión de #Amuay? (Audio) - http://t.co/Bli5te5t,Outsiders,Other Useful Information,Related - but not informative
4553,241413216285106177,RT @SISEGRA: Abrirán tres investigaciones por explosión en refinería de Amuay http://t.co/AxnlbK9G,Media,Other Useful Information,Related and informative
4556,241590866047799296,RT @Nai2612: Video del momento de la explosión en la refinería de Amuay: http://t.co/wqltAOhw,Outsiders,Other Useful Information,Related and informative
4559,241611342623170561,In Case You Missed It... #Venezuela Articles Roundup - Week of 8/31/12 http://t.co/a1X59zCs #Chavez #Amuay,Media,Other Useful Information,Related and informative
4560,241635770262233088,Eso es correcto “@lamzelok: @aisha_728 ¿Esta astróloga predijo la explosión de #Amuay? (Audio) - http://t.co/7ZZYFPCb via @la_patilla”,Media,Other Useful Information,Related - but not informative
4561,241644519580372993,Chávez comparó la explosión en la refinería de Amuay con una bomba atómica http://t.co/j25sfqKu   #NotiWTF  via @OPYMORALES,Government,Other Useful Information,Related and informative
4562,241673879691599872,RT @JAntonioMedina: El tira piedras de Jagua levanta cortina de humo y radicaliza acciones en contra de @globovision ----&gt; #Amuay y # ...,Not applicable,Other Useful Information,Related - but not informative
4565,241739264705052672,La refinería #Amuay sufrió 100 incendios durante 2011 http://t.co/CZh6RL49,Media,Other Useful Information,Related and informative
4566,241746860585398272,DTN Brazil: Fire-hit Venezuela plant reopens: Venezuela's largest oil refinery resumes production after a blast ... http://t.co/zrKdHtUw,Media,Other Useful Information,Related and informative
4567,241754007687794688,La explosión de la refinería de Amuay: Lo peor que nos ha pasado http://t.co/4fzbGF1O,Outsiders,Other Useful Information,Related - but not informative
4579,242232183497048064,Firefighters are Extinguishing a Fatal Blaze at an Oil Refinery in Venezuela ... - Forbes http://t.co/O5FfZJHr,Media,Other Useful Information,Related and informative
4581,242293198041530368,"Como los chavistas dicen que la explosion de la refineria de amuay fue culpa de la oposicion y que una bomba, en ... http://t.co/5lkWZaAs",Outsiders,Other Useful Information,Related - but not informative
4587,242437482090733568,via @Gusjoca RT Wills Rangel: 'Hubo una fuga accidental y no dio tiempo a controlarla' #Amuay #Venezuela - http://t.co/XPcqjji3,Media,Other Useful Information,Related and informative
