Event_Name,tweet_id,Text,TimeStamp,User Info,Description
typhoonPablo2012,275594730295922688,GoodNight! ♥ Sweet Dreams ;) Sleep Tight &amp; Sleep Well &gt;;D&lt; #LOVELOVELOVE #PRAY;* #Typhoon&gt;&lt; #NoClassTomorrow:bd,Mon Dec 03 13:37:58 +0000 2012,tiara,some things are better left unsaid
typhoonPablo2012,275595439137513474,"RT @ANCALERTS: PAGASA: As of 9pm, Typhoon Pablo at 255km southeast of Hinatuan, Surigao del Sur",Mon Dec 03 13:40:47 +0000 2012,teacher JOY,Strangers think I'm quiet My friends think I'm out-going My best friends Know that I'm completely insane
typhoonPablo2012,275600040263827456,"#Typhoon #Bopha course Praying for our family, and all residents of the #Philippines. STAY SAFE http://t.co/NEFavU0F",Mon Dec 03 13:59:04 +0000 2012,SquirrelFund,"Save you Nuts! 
Online Opportunity Testing.
News and Reviews"
typhoonPablo2012,275607627768143872,Philippines: #Bopha/#Pablo storm signal no. 3 up over 13 areas http://t.co/383ImRzQ,Mon Dec 03 14:29:13 +0000 2012,Crawford Kilian,"Retired college teacher & persistent writer (journalism, science fiction, fantasy, regional history, education). Also blogging on too many subjects."
typhoonPablo2012,275611801096421376,"@YouScoopGMA Cdo ready 4 #Pablo. Panic buying lights, canned goods &amp; bread. Hotels fully bookd by residents residing in flood prone areas",Mon Dec 03 14:45:48 +0000 2012,sh3lli3b00,"God, family, my puppydoos, good friends, good food, good conversation, good music, good vibes..all's good."
typhoonPablo2012,275617991910117377,"#typhoon, #philippines: Super Typhoon 26W (Bopha) now approaching Mindanao in the Philippines. http://t.co/9xS39I2d #26w #bopha #pablo",Mon Dec 03 15:10:24 +0000 2012,Ten Spider Weather,Ten Spider Weather provides a comprehensive collection of educational and everyday resources encompassing the world of weather & how it affects our lives.
typhoonPablo2012,275629761135525890,"11:55pm/Dec 3 | TYPHOON PABLO | Bagong Public Storm Warning Signals sa buong bansa, ayon sa PAGASA kaninang 11:00pm. http://t.co/S5XEJ8g3",Mon Dec 03 15:57:10 +0000 2012,Panahon.TV,"Catch us on DZRH News Television MON-FRI at 11 AM and 5 PM. We're also visible on Pilipinas HD MON-SUN 6 AM to 6:30 AM, weekdays at 6:30 PM and 9 PM."
typhoonPablo2012,275633141719388161,My prayers and thoughts go to our kababayans in VisMin. God will be there with you guys. #Pabloph,Mon Dec 03 16:10:36 +0000 2012,Benjo Ramirez,est. 1989 I married music JuanJesterPH
typhoonPablo2012,275648790696964096,Good m0rnyt na sa inyo. And pray for mindanao and visayas! #Pablo ano b? #Malingmali ka ng timing. Nyt,Mon Dec 03 17:12:47 +0000 2012,Briane Torres,"adventure is my life!. I live life with guidance, love and respect for others.. 3ple R for nature pls conserve and protect mother earth.

#Crosslinebikers"
typhoonPablo2012,275657179271426048,"Hourly Updates on Typhoon ""PABLO""

Time Coordinates Position
1:00 a.m. 
04 December 2012 7.5°N, 127.5°E 150 km... http://t.co/KpuSp0wD",Mon Dec 03 17:46:07 +0000 2012,Mc Marcos Dela Crus,"I'm PARKOUR FANATIC!! !I'm still on training... Let's Parkour and freerunning!!! RUN FREE!!! !Live free, But respect your freedom"
typhoonPablo2012,275660585063022592,#reliefPH ops need road access. HELP report #roadsPH conditions to http://t.co/i46cE3kb &amp;view map http://t.co/IiXqG81u #rescuePH #PabloPH,Mon Dec 03 17:59:39 +0000 2012,Rosario Juan,I wake up for coffee and stay up for social media | @TweetUpMNL | #rescuePH | @communePH | digital strategist | coffee geek | woman entrepreneur
typhoonPablo2012,275670412313104385,"RT @mindanaoan: Typhoon #PabloPH updates for Bukidnon residents. Numbers to call, work suspensions etc. Pls share thanks - http://t.co/2 ...",Mon Dec 03 18:38:42 +0000 2012,DimpleBac,OC Inamorata. Earthling wanderer. Master manifester. Nature enthusiast. God's work in progress. Tweets mind & life combine.
typhoonPablo2012,275677622321700865,RT @ANCALERTS: 16 areas under signal no. 3 as Typhoon Pablo nears http://t.co/1yDn7Vkt #PabloPH,Mon Dec 03 19:07:21 +0000 2012,Yoly Egam,
typhoonPablo2012,275680285725716480,Graphical projection of the possible track of Typhoon #PabloPH as its crosses through Northern Mindanao (CARAGA... http://t.co/2qdCJiit,Mon Dec 03 19:17:56 +0000 2012,venussmileygal,"Freelance Virtual Assistant. Life/ Style blogger from #CDO, Philippines.  Internet savvy | Kpop & Kdrama fan | Lover fashion & foodtrips."
typhoonPablo2012,275683800531480577,"RT @CIMSS_Satellite: Category 5 Super Typhoon Bopha, approaching the Philippines: 375-meter resolution Suomi NPP VIIRS IR image: http:// ...",Mon Dec 03 19:31:54 +0000 2012,captaindaniel,Superman must have a super mind or how else would he be super? Make a difference with your incredible thoughts in action
typhoonPablo2012,275687407624548353,RT @ANCALERTS: 16 areas under signal no. 3 as Typhoon Pablo nears http://t.co/1yDn7Vkt #PabloPH,Mon Dec 03 19:46:14 +0000 2012,Brgy. Maonon,Queen Barangay of Albay West Coast
typhoonPablo2012,275688468808617985,"Class Suspensions Super Typhoon Pablo (December 4, 2012) http://t.co/PONvi3QY",Mon Dec 03 19:50:27 +0000 2012,"Philippine news, etc",A collection of Philippine news
typhoonPablo2012,275690939241074689,"RT @ANCALERTS: PAGASA: As of 2am, Typhoon Pablo at 180km east of Davao City",Mon Dec 03 20:00:16 +0000 2012,Solitaire Chapman,Happily married. Life is Beautiful.
typhoonPablo2012,275698631598829569,RT @weatherchannel: RT @twc_hurricane: Spectacular images of Super #Typhoon #Bopha from the Int'l Space Station via @NASAHurricane:  htt ...,Mon Dec 03 20:30:50 +0000 2012,Bass in Yo Face,Because I'm all about that bass  #Basshead #Headbanger #SnailsArmy #HDYNATION Upcoming Trap Lord
typhoonPablo2012,275714347639123968,"RT @kuyakim_atienza: Weather: typhoon pablo has made landfall, currently in the vicinity of Davao Oriental at max winds of 175 kph. Will ...",Mon Dec 03 21:33:17 +0000 2012,Gem [젬] Lumitao,« sei la mia ANIMA GEMELLA per sempre e la persona troppo speciale per me. »
typhoonPablo2012,275715488506593280,"RT @kryzzzie: Dear Lord, we know you wont give us anything we cant handle, but please send #PabloPH away and give us a happy Christmas m ...",Mon Dec 03 21:37:49 +0000 2012,Judene Marquez,call it magic. call it true. ✨
typhoonPablo2012,275716184748470272,"No podcast today, in light of the most urgent news: Typhoon #PabloPH &amp; the safety of our kababayan in Visayas &amp; Mindanao. Stay safe po!",Mon Dec 03 21:40:35 +0000 2012,Raine M. Musñgi,News Girl and Family Gofer https://t.co/UqgpgGk1lg
typhoonPablo2012,275716881023918081,PAGASA raises Signal Number 2 over Biliran Island.#PabloPh,Mon Dec 03 21:43:21 +0000 2012,Biliran Island,"The Official Twitter account of Biliran Island, Philippines Facebook: https://t.co/0dQLHs1luG"
typhoonPablo2012,275718579696066560,RT @breakingweather: A potential disaster is unfolding as Super Typhoon Bopha makes landfall on the Philippines island of Mindanao. http ...,Mon Dec 03 21:50:06 +0000 2012,samuel glover,Man.utd. fan like most sports & interested in weather keeping records etc Love banter craic the great outdoors & life in general
typhoonPablo2012,275720005763624960,RT @weathernetwork: This is how Super-Typhoon #Bopha looked yesterday from the ISS. Menacing: http://t.co/9An73knY,Mon Dec 03 21:55:46 +0000 2012,Andrew Harvey,"MD of The Financial Advice Centre(SW)Ltd,FAC Properties Ltd, FAC Property Consultants Ltd and Ocean & Country Ltd,all Cornish & family run.All views are my own"
typhoonPablo2012,275720467158024193,"""@DavaoCityGov: #davaocity is under storm signal #2. CLASSES from kinder to high school are SUSPENDED today, Dec. 4. #walangpasok""#fb",Mon Dec 03 21:57:36 +0000 2012,Myoko Ocana,Frustrated Rockstar | Professional Eater
typhoonPablo2012,275720542621941760,Heavy rain since 12am in CDeO :( whoa! Can now feel typhoon Pablo. Stay safe #Mindanao,Mon Dec 03 21:57:54 +0000 2012,AlmaMarie,#Filipina instagram: ItsMeAlms91
typhoonPablo2012,275725785514524672,RT @nababaha: Latest weather satellite image showing typhoon Pablo;s position. http://t.co/k75d1B5B,Mon Dec 03 22:18:44 +0000 2012,Alexis,I'm making memories with other people now
typhoonPablo2012,275727601664942082,Lumalakas na ang ulan at hangin dito sa Davao. Oh my. #TyphoonPablo,Mon Dec 03 22:25:57 +0000 2012,didang jang,BISAYA :)
typhoonPablo2012,275728885113581568,will be evacuating in a few moments. #PabloPH,Mon Dec 03 22:31:03 +0000 2012,Boggie Jamero,UNIQUE. FUNNY. SIMPLY ME.
typhoonPablo2012,275729430360489984,"RT @dost_pagasa: TYPHOON PABLO has made landfall over Baganga, Davao Oriental at 04:45am December 04, 2012. http://t.co/82tkBz2N",Mon Dec 03 22:33:13 +0000 2012,imogen,"Freelance humanitarian, journalist, cyclist, Londoner, wannabe optimist. Views mostly nicked from someone smarter."
typhoonPablo2012,275730885792378880,"As far as Sta. Filomena, Iligan City, Lanao del Norte is concerned, we no longer have electricity as well as landline. :-( #PabloPH",Mon Dec 03 22:39:00 +0000 2012,Adrian Basa,► Pessimistic but somewhat optimist ◄
typhoonPablo2012,275736539709972480,In case you missed it: Typhoon Pablo made landfall in Davao Oriental at 4:45am t… http://t.co/5RLehBCV #anc,Mon Dec 03 23:01:28 +0000 2012,News on Tweet,News on Tweets.
typhoonPablo2012,275738049646833664,"RT @kuyakim_atienza: Weather: typhoon pablo has made landfall, currently in the vicinity of Davao Oriental at max winds of 175 kph. Will ...",Mon Dec 03 23:07:28 +0000 2012,support mingming,Pinay Kpop fan || '97
typhoonPablo2012,275739182125690880,"RT @dost_pagasa: At 7:00AM 4/DEC/2012, the eye of Typhoon #PabloPH was located over Laak Compostela Valley (7.9°N 125.9°E) with... http: ...",Mon Dec 03 23:11:58 +0000 2012,Ronan,"Harry Potter, OneRepublic, Simon Pegg, Breaking Bad, Dexter. @friedgold91 on Instagram. I love geography, send me a postcard!"
typhoonPablo2012,275742168486928384,RT @BongEliab: Official Announcement: classes are suspended in tertiary level of Ateneo de Davao University today Dec 4 #walangpasok,Mon Dec 03 23:23:50 +0000 2012,Carlene Anne Asis,I drool over bananas
typhoonPablo2012,275742843732127745,Rain and wind never stops here in Bohol since pa kaninang madaling araw. #PabloPH,Mon Dec 03 23:26:31 +0000 2012,nolimetangere,Proud Boholano                                    BB Pin 2986F727
typhoonPablo2012,275746203369623552,@USLS_tweets: Official statement regarding clas suspension in college (USLS) will b released no later thn 12:00NN today. Stay tune. #PabloPH,Mon Dec 03 23:39:52 +0000 2012,USLS Psych Society,This is the official twitter account of the USLS Psychological Society Club for the Academic Year 2012-2013. :)
typhoonPablo2012,275747197457403904,RT @tinyshelcy: It's raining hard here in CEBU! Let's be safe everyone! #PabloPH vs. #Prayer,Mon Dec 03 23:43:49 +0000 2012,Lorraine Loren ✿,Just another happy panda. #pandawanders
typhoonPablo2012,275747793035984898,RT @OAPlanet: Super Typhoon Bopha to Hit the Philippines http://t.co/RkM6oSCX,Mon Dec 03 23:46:11 +0000 2012,STEPHEN HARRIES,"Energy/Spiritual Healer,Crystal/Chakra Tutor Practitioner Light Beings HOLISTIC HEALING,CRYSTALS,Frequency,Energy Vibrations /*\ UNIVERSAL LOVE OF ALL*"
typhoonPablo2012,275748426375901184,#PabloPh may pasok ba ang PUBLIC school sa DAVAO City,Mon Dec 03 23:48:42 +0000 2012,Raj Panio,Simple!! but have nice dream...
typhoonPablo2012,275750242522116097,I may be joking around about #Pablo but seriously #keepsafe everyone and #Pray. :|,Mon Dec 03 23:55:55 +0000 2012,Jay Bolo,I'm a beautiful lie.
typhoonPablo2012,275750573855354880,Bagyong Pablo hits Visayas and Mindanao. Please help us pray for our safety. #Pabloph,Mon Dec 03 23:57:14 +0000 2012,I ♡ PALO,"Unofficial Twitter Feed of Palo, Leyte. Founded: 05-08-2012."
typhoonPablo2012,275753656660414464,"#PabloPH, Evacuees @ SOuth 1 Central School in Tubod, #Iligan getting wet inside the gym. Requesting the principal to open the classrooms""",Tue Dec 04 00:09:29 +0000 2012,mayatot,malikot ang imanihasyon..
typhoonPablo2012,275755632202764288,Strong winds here at the south. Continuous rainfall since last night. #TyphoonPablo,Tue Dec 04 00:17:20 +0000 2012,crazyaCey,http://t.co/vKSPNsdEH8
typhoonPablo2012,275755783193505792,Beastly super typhoon Bopha bears down on Philippines http://t.co/ijsJnNFl,Tue Dec 04 00:17:56 +0000 2012,Wayne Smith,Flint Toner National Sales Manager. Founder Peake Products LLC.  Ham Radio Operator WA4WZP. Published Author.
typhoonPablo2012,275755820929646593,It's beggining to feel a lot like.christmas because of typhoon pablo! Keep safe y'all. http://t.co/jS5aZFMP,Tue Dec 04 00:18:05 +0000 2012,alvem caminong,
typhoonPablo2012,275756030623875072,"RT @Karen_DaviLa: @dost_pagasa LIVE on Headstart: Typhoon Pablo makes landfall in Davao Oriental, Signal #3 declared in 16 areas.",Tue Dec 04 00:18:55 +0000 2012,noreen abarquez,
typhoonPablo2012,275757473493835778,"RT @breakingstorm: No immediate reports of casualties, serious damage after Typhoon Bopha makes landfall in Philippines - @AFP http://t. ...",Tue Dec 04 00:24:39 +0000 2012,Harry Joseph Friel,"Born in Bryn Mawr, Pennsylvania.  President of the United States of America."
typhoonPablo2012,275758320739045376,Ah yess the 'calvario' is here... #PabloPH,Tue Dec 04 00:28:01 +0000 2012,Philip Bisnon,LEL
typhoonPablo2012,275760120070279168,"XU-CSG Update: Power is out in Iponan area. Source: Marilyn Baldado, resident of Iponan #PabloPH",Tue Dec 04 00:35:10 +0000 2012,KaCSG,Xavier University - Central Student Government | Kasama mo sa Biyaheng Kolehiyo
typhoonPablo2012,275760145257086976,"its raining again here at #bukidnon , typhoon #pabloph...classes suspended today :(",Tue Dec 04 00:35:16 +0000 2012,Tim Cabanao,Taken|Bi-Polar|Pre-Law|18 |Sagittarius|Musiclover|Foodlover|CMUan|Instagram:@timcabanao|WeChat:TimCabanao  :)
typhoonPablo2012,275763051897176064,grabe lakas naman ng hangin may kasabay pang malakas ulan #PabloPH,Tue Dec 04 00:46:49 +0000 2012,maechel ann parro,"I'm born to be REAL, Not to be PERFECT  || 
Solid FanGirl of KATHNIEL || Baliw sa MAYWARD || Adik sa LOINIE"
typhoonPablo2012,275763819458998272,At least 128 flights canceled due to typhoon #PabloPH #NewsYouCanUse,Tue Dec 04 00:49:52 +0000 2012,LAHI,We believe in the Filipino. We produce content that focuses on what is right about the Filipino...
typhoonPablo2012,275764305985683456,Centrio announces NOT OPEN for business TODAY due to #PabloPH. #CDO,Tue Dec 04 00:51:48 +0000 2012,Alina Maximova,Hi;) My login is Julia10 on https://t.co/nJxBaaiBVq
typhoonPablo2012,275765815943512064,"RT @HumanityRoad: Super Typhoon #BophaFive Day Forecast Maphttp://t.co/rPcNy3Lv #hmrd",Tue Dec 04 00:57:48 +0000 2012,lady allein,#firstaid for Iran here & Arabic #Firstaid up @lady_jail & @Lady1stAid.
typhoonPablo2012,275768714232750080,we dont have classes this day due to typhoon Pablo. whooaaahh!,Tue Dec 04 01:09:19 +0000 2012,MHiE zHiE,"Live,Life,Love
Other people say i am not a good person. But, how about them ??"
typhoonPablo2012,275771495056285698,RT @LiveScience: Super Typhoon Bopha to Hit the Philippines http://t.co/qDbvEPZM,Tue Dec 04 01:20:22 +0000 2012,Rick Pueschner,"you're better off following me @twitter.com/rhpueschner,tryin to get my numbers up there!"
typhoonPablo2012,275773457994768384,rain drops is now falling on the roof top #PabloPH Signal No. 3,Tue Dec 04 01:28:10 +0000 2012,Jhuanne Dumdum,CPA/Auditor/Human Being/MIKA REYES addict/MIEFER/KATNIEL
typhoonPablo2012,275774200353026048,"actually, for collegiate level, it's the universities' discretion. it wasn't really an order. haha #pablo",Tue Dec 04 01:31:07 +0000 2012,Paul Valencia,HR Business Partner. Part time Marketing Officer.
typhoonPablo2012,275774422680477696,RT @loyoung: Please pray for the areas that are getting affected by typhoon Pablo. #staysafe,Tue Dec 04 01:32:00 +0000 2012,D,People empty me. I have to get a way to refill.
typhoonPablo2012,275777719403442176,"RT @USLS_tweets: Classes in the entire university (IS,COLLEGE,GRAD SCH) are suspended due to #PabloPH. No office work as well. Keep safe ...",Tue Dec 04 01:45:06 +0000 2012,Erika Bascon,nothing makes me happier than a bucket of pistachio ice cream
typhoonPablo2012,275780265324974083,"RT @CebuPacificAir: Hi everyJuan! For our most updated list of cancelled flights due to Typhoon Pablo, please refer to our latest uplo h ...",Tue Dec 04 01:55:13 +0000 2012,Lesley Ann Galay,Sister. Lover. Fighter. Traveller.
typhoonPablo2012,275783574630842369,"RT @ABSCBNNews: A resident of Tibasak, Macasandig in CDO being prompted to evacuate. http://t.co/ATgvcrdH |via @PrimyCk #PabloPH",Tue Dec 04 02:08:22 +0000 2012, Sheriah  اسمي,
typhoonPablo2012,275784837124718592,Typhoon Pablo http://t.co/zd3Y6wAj,Tue Dec 04 02:13:24 +0000 2012,jhengsanchez,
typhoonPablo2012,275795436122537984,RT @TrishaChance: @greysonchance Please pray for Davao Enchancers here in Philippines. #Typhoon,Tue Dec 04 02:55:30 +0000 2012,Greyson Chance,"Call me Leil, a mysterious & secretive #BoyEnchancer. I love RT-ing Enchancers' tweets mentioning @greysonchance //Dream came true on June 18, 2012//"
typhoonPablo2012,275797776565149696,It's going be a rainy week for Davao. #PabloPH http://t.co/XnObb62J,Tue Dec 04 03:04:49 +0000 2012,Lyle Santos,TIME Magazine's Person of the Year (2006)
typhoonPablo2012,275797919137939456,"Intense rains and thunderstorms in malaybalay, bukidnon as #PabloPH nears. No power in area. @cebudailynews",Tue Dec 04 03:05:22 +0000 2012,BenCy Ellorin,Pundit.
typhoonPablo2012,275798758015512578,I just hope this will all be over soon. #PabloPH,Tue Dec 04 03:08:42 +0000 2012,Martha Alyssa Jolo,Prefers oranges than apples
typhoonPablo2012,275799273898135553,Wind is howling...eerie..scary! A billboard fell here in cdo (near mindanao glassware). Accdg to magnum news. #PabloPH,Tue Dec 04 03:10:45 +0000 2012,LadySoda,Living in my indestructible bubble of happiness | Fitness Enthusiast| Online Worker | Blogger| Fashionista Wannabe| Mom| Jeremiah 29:11| Author of
typhoonPablo2012,275801358479798273,"RT @iamsuperbianca: stay safe, visayas and mindanao! please always listen to updates from pag-asa and ndrrmc! #PabloPH",Tue Dec 04 03:19:02 +0000 2012,Leyh Di GaGa,I treat more than one species.
typhoonPablo2012,275801882780381186,Category no 5 #PabloPH lakas hangin dito sa cebu @ninofranco928,Tue Dec 04 03:21:07 +0000 2012,Jacel Franco,Married to @ninofranco928
typhoonPablo2012,275808249717088256,"RT @DonyaAngelica: sa lahat ng Alipin ko sa  Visayas and Mindanao , Keep Safe! #PabloPH",Tue Dec 04 03:46:25 +0000 2012,JP Pormento,26 | In a relationship
typhoonPablo2012,275815719772499971,"""@Typhoon2k: View today's SPECIAL MORNING COVERAGE VIDEOBLOG on TYPHOON BOPHA (PABLO) [Dec. 04, 2012] at the (cont) http://t.co/1EtFzT8g""",Tue Dec 04 04:16:06 +0000 2012,Paris Caballes,"BSEE'79, FORMER PAL RELIABILITY ENGR/ENGG MGR and LTP MGR, PRESENTLY PERSONAL DRIVER OF THE OWNER OF CnMB"
typhoonPablo2012,275817892442943488,malakas ka ba #PabloPH ??,Tue Dec 04 04:24:44 +0000 2012,Mhykel,Ambassador of Happiness!
typhoonPablo2012,275818798395846656,RT @ABSCBNNews: #PabloPH weakens; storm warnings in 46 areas http://t.co/dCrXE5xc,Tue Dec 04 04:28:20 +0000 2012,Angeli C. Bagunu,Inspired by Love and guided by Faith. A person having the best of life ♥ ♥ ♥
typhoonPablo2012,275825618346721281,"RT @BBCBreaking: Typhoon Bopha hits south Philippines - 40,000 people believed to have been evacuated from their homes. Details soon htt ...",Tue Dec 04 04:55:26 +0000 2012,georgia espinosa,
typhoonPablo2012,275828256563920896,Lapu-Lapu power co staff cuts off tree branches near electric lines ahead of typhoon #PabloPH landfall in Ce http://t.co/lUoUcD8U,Tue Dec 04 05:05:55 +0000 2012,Marlen Limpag,"Blogger. Freelance writer and editor. Pioneer in community online journalism in Cebu, Philippines."
typhoonPablo2012,275829279974096897,"RT @gmanews: Typhoon #PabloPH slams southern PHL, destroys homes, one dead http://t.co/7z953bqO",Tue Dec 04 05:09:59 +0000 2012,Tammy,"***Directioner..... i luv #OneDirection
***"
typhoonPablo2012,275829418390327296,Loading up on caffeine so i'll be awake tonyt when the worse of the #storm #PabloPH comes. No #flood pls,Tue Dec 04 05:10:32 +0000 2012,lor ck,"emergency medicine, disaster, global health, social justice & narrative medicine. cofounder @NegOrientalDM. #EMvangelist #diving #FOAMed [no medical advice]"
typhoonPablo2012,275830068499058688,"#manila #flights Typhoon Bopha slams Philippines south, destroys homes, one dead: MANILA (Reuters) - Typhoon Bop...  http://t.co/0OIlCfue",Tue Dec 04 05:13:07 +0000 2012,Adrian Pye,
typhoonPablo2012,275830798286979076,"Philippines hit by Typhoon Bopha: More than 40,000 people are moved into shelter as a powerful typhoon hits the southern Philippines,...",Tue Dec 04 05:16:01 +0000 2012,Avery Morgan,
typhoonPablo2012,275831779754131456,"Bought a dynamo flashlight, and a lighter, just in case. #PabloPH http://t.co/M4SjdVhN",Tue Dec 04 05:19:55 +0000 2012,CHANG,"张天德 | Programmer | Yammer | Foursquare SU2 | OPM | Samsung Galaxy S4 | Canon S95 | Foodie | Running | Hard of Hearing | Cebu, Philippines"
typhoonPablo2012,275833461699387392,"Typhoon Bopha slams Philippines south, destroys homes, one dead.",Tue Dec 04 05:26:36 +0000 2012,RaypowerNetwork,"A DAAR COMMUNICATIONS COMPANY. NIGERIA's 1ST INDEPENDENT RADIO STATION. Studio lines : 08143574951, 08185119135"
typhoonPablo2012,275833683993317376,"RT @reuters: Typhoon Bopha slams Philippines south, destroys homes, one dead http://t.co/EEschTTV",Tue Dec 04 05:27:29 +0000 2012,Vernon Tucker,"Multi media composer, songwriter and musician"
typhoonPablo2012,275835311362285568,"#pabloPH knocked down the banana trees
 @ F. Llamas St http://t.co/mRxQXNmV",Tue Dec 04 05:33:57 +0000 2012,donna faye,• primadonnafaye • #WanderDon • #EatsAllDon
typhoonPablo2012,275836406092414976,RT @leolasty: Pagasa Mactan Director Oscar Tabada says Cebu is experiencing 65 kph winds and moderate rains. #PabloPH,Tue Dec 04 05:38:18 +0000 2012,jonji y. gonzales,"I believe we're all storytellers because of need to connect, belong. I'm founder of http://t.co/u1uhwvnqps, tenminutes.ph. Let's have a meaningful conversation."
typhoonPablo2012,275839576977833984,"RT @AnjelicaBarte: Hope everyone's safe in my home province Misamis Occidental. Friends and family, #keepsafe ! #PabloPH",Tue Dec 04 05:50:54 +0000 2012,Noreli Sky Iyog,Scorpio. 'nuff said
typhoonPablo2012,275839581197307905,It is starting to rain.. #TyphoonPablo wag naman sanang OA ang pagdaan mo.,Tue Dec 04 05:50:55 +0000 2012,January Fernando,Gigantic Eater. Mushy Dreamer. Old-Fashioned Mom. Damaged Romanticist. Silly Make-up Artist. Prodigal Daughter but Child of God :)
typhoonPablo2012,275840034144399360,"RT @BBCBreaking: Typhoon Bopha hits south Philippines - 40,000 people believed to have been evacuated from their homes. Details soon htt ...",Tue Dec 04 05:52:43 +0000 2012,Suzy,Words move me. Words make me move.
typhoonPablo2012,275841976123920386,Google provides support in the Philippines with crisis response map for Typhoon Pablo: Google’s Crisis Reponse t... http://t.co/ajeuK70i,Tue Dec 04 06:00:26 +0000 2012,Linked Media Group,Digital Strategist - Veteran #ghostdancer #peace
typhoonPablo2012,275846640194170880,"#reliefPH Food packs, water &amp; non-food items needed. In #Iligan, pls contact: @rmpnmr +63 223 5179 or BALSA #Mindanao #Lanao +63 222 6516",Tue Dec 04 06:18:58 +0000 2012,Sentro Kitanglad,Strengthening Solidarity for Northern Mindanao People's Organizations
typhoonPablo2012,275851241337282560,GAMBARAJAH menunjukkan Typhoon Bopha (yang dikenali sebagai Taufan Pablo di Filipina) menuju ke arah barat. Ini... http://t.co/6lKz75gV,Tue Dec 04 06:37:15 +0000 2012,SOCIAL MEDIA (RTM),"Berperanan mengurus dan menyelaras secara berpusat semua akaun media sosial berkaitan Radio, TV, Bahagian atau Unit di Jabatan Penyiaran Malaysia (RTM)"
typhoonPablo2012,275853208482631681,Latest News - Typhoon Bopha lashes The Philippines - The Australian... #news http://t.co/DG9pnTfW,Tue Dec 04 06:45:04 +0000 2012,Breaking News,Breaking News Network
typhoonPablo2012,275856454878130176,tumila na rin ang ulan sana tuloy2 na 'to #PabloPH,Tue Dec 04 06:57:58 +0000 2012,esainity,forever young at heart...
typhoonPablo2012,275856941413191680,#PabloPH if you cash? then Join and Cick ! ! ! http://t.co/NwJM0F6H,Tue Dec 04 06:59:54 +0000 2012,Cash,if you cash then follow me ! FollowBack RT ! !
typhoonPablo2012,275857486672703488,VIDEO: Typhoon Bopha hits Philippines http://t.co/CdwkJpmm,Tue Dec 04 07:02:04 +0000 2012,Abigail Sims,I am Mine examiner
typhoonPablo2012,275857511813349377,"PAGASA: At 2PM, eye of Typhoon #PabloPH was located at 70km South of Tagbilaran City or at 95km Southeast of Dumaguete City (8.8°N 124.0°E).",Tue Dec 04 07:02:10 +0000 2012,alvin diaz ortiz,
typhoonPablo2012,275858384262144000,#BBC #world VIDEO: Typhoon Bopha hits Philippines http://t.co/DHyhJlj9,Tue Dec 04 07:05:38 +0000 2012,Business News,Latest News
typhoonPablo2012,275860582056484864,Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http://t.co/UlMFe5aZ,Tue Dec 04 07:14:22 +0000 2012,NoMSe Prods - Cebu,Event Management & Concepts
typhoonPablo2012,275860611424997376,God bless those who are affected by typhoon pablo. #keepsafe,Tue Dec 04 07:14:29 +0000 2012,rachelle roxas,bullets fly split the sky but that's alright sometimes sunlight comes streaming through the holes
typhoonPablo2012,275860741461000192,RT @PIACentralViz: DUMAGUETE: Dumaguete CDRRMC activated the following hotlines: 4222511 and 2263483 #PabloPH,Tue Dec 04 07:15:00 +0000 2012,julius jefferson,Sleepyhead. Inlove. Love. Spike. Spirit. Volunteering. Responsible. Living life imperfectly. Fallin ;)
typhoonPablo2012,275864050758459392,RT @maxenemagalona: Oh my :( prayers are needed! RT @gmanews: Typhoon #PabloPH is strongest storm to hit Mindanao in two decades http:// ...,Tue Dec 04 07:28:09 +0000 2012,aisa halipa,
typhoonPablo2012,275866034655858688,RT @nababaha: Mandulog River now at 6.01 m and still on the rise. http://t.co/nSnbqQ1w #PabloPH,Tue Dec 04 07:36:02 +0000 2012,ABS-CBN News,"Stories, video, and multimedia for Filipinos worldwide, from ABS-CBN News and Current Affairs, the Philippines' most trusted news organization."
typhoonPablo2012,275866043023519744,RT @ANCALERTS: #PabloPH RT @talktoGLOBE: (1/4) Globe Telecom experienced service interruption due to fiber optic cuts in areas of Davao  ...,Tue Dec 04 07:36:04 +0000 2012,CRY,Cry is my nickname!.. *\(^o^)/*
typhoonPablo2012,275877501895573504,RT @dost_pagasa: 04:0pm: #PabloPH heavy rains is expected to prevail for the next 3hrs overTacloban City &amp; adjacent towns #Leyte...  ...,Tue Dec 04 08:21:36 +0000 2012,Of Aches and Breaks,Thoughts of a melancholic soul.
typhoonPablo2012,275878063923949568,NEGOR: OCD said 250 families n coastal areas &amp; along Tanjay River r ready 4 evac 2 Villaflores College in Tanjay #PabloPH,Tue Dec 04 08:23:50 +0000 2012,PIA Region 7,"Bringing you snippets of information from Philippine Information Agency in Central Visayas covering the provinces of Cebu, Bohol, Negros Oriental and Siquijor."
typhoonPablo2012,275881465483505664,RT @RobDavis_Wx: The International Space Station crew took this INCREDIBLE photo of Super Typhoon #Bopha: http://t.co/5w3SE2p9,Tue Dec 04 08:37:21 +0000 2012,Mark Wyborn,
