postID,categories,indicatorTerms,priority,timestamp
541153952176148480,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 12:57:34
541423758561402880,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-11 14:59:03
541260941342826496,"['FirstPartyObservation', 'Weather']",[],High,2018-09-06 16:12:26
541358149794406400,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",[],Low,2018-09-10 14:09:16
541299005230444544,['ServiceAvailable'],[],High,2018-09-07 16:44:23
541267575553138688,['Irrelevant'],[],Low,2018-09-07 14:28:05
541430947510767616,['Irrelevant'],[],Low,2018-09-11 15:48:26
541435315118809088,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-11 16:27:47
541409295636512768,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 18:54:59
541458535641399296,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'Sentiment']",[],High,2018-09-12 16:00:24
541412952570478592,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-11 13:00:18
541141462549671936,['Irrelevant'],[],Low,2018-09-05 18:19:50
541462647279865856,['Irrelevant'],[],Low,2018-09-12 16:55:07
541436248137531392,"['FirstPartyObservation', 'MultimediaShare']",[],Low,2018-09-11 16:37:29
541335288698527744,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-07 18:49:21
541422153061502976,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-11 14:52:06
541380045608992768,['Discussion'],[],Low,2018-09-10 15:36:49
541224143526830080,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Medium,2018-09-06 14:51:30
541452130025242624,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-12 14:41:58
541412131728805888,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],High,2018-09-11 12:52:37
541160491070930944,"['ThirdPartyObservation', 'Weather']",[],High,2018-09-06 13:26:01
541279003911286784,['Irrelevant'],[],Low,2018-09-07 15:13:35
541393451015618560,"['ThirdPartyObservation', 'ServiceAvailable']",[],Medium,2018-09-10 17:03:19
541453162839023616,"['ThirdPartyObservation', 'ServiceAvailable']",[],High,2018-09-12 15:05:34
541373456806604800,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 15:03:28
541402845589680128,['Irrelevant'],[],Low,2018-09-10 18:16:41
541465869260320768,['Sentiment'],[],Low,2018-09-12 17:38:13
541382013362503680,['Sentiment'],[],Low,2018-09-10 15:45:11
541435349721812992,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid']",[],High,2018-09-11 16:28:57
541431647543914496,"['ThirdPartyObservation', 'Weather', 'Sentiment']",[],High,2018-09-11 16:00:14
541355744952467456,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 13:59:27
541144337216573440,"['MovePeople', 'ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],High,2018-09-06 11:28:29
541376603667050496,"['ThirdPartyObservation', 'MultimediaShare']",[],Low,2018-09-10 15:17:31
541310366920093696,['Irrelevant'],[],Low,2018-09-07 17:41:12
541191726199631872,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],High,2018-09-06 14:24:31
541321971410038784,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-07 18:27:20
541453644940320768,['InformationWanted'],[],High,2018-09-12 15:07:46
541415582390693888,"['FirstPartyObservation', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-11 13:31:21
541457605944553472,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-12 15:47:23
541295229261725696,['Irrelevant'],[],Low,2018-09-07 16:20:47
541287006697820160,"['ServiceAvailable', 'Factoid']",[],Medium,2018-09-07 15:44:12
541459711711645696,"['ThirdPartyObservation', 'ContinuingNews', 'Discussion']",[],Medium,2018-09-12 16:16:31
541453600245817344,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-12 15:06:43
541211339713413120,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:39:49
541372695892340736,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-10 15:02:39
541377144048582656,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'ContinuingNews']",[],Low,2018-09-10 15:19:55
541253381575438336,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-06 15:32:06
541223631016050688,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-06 14:49:53
541424883385643008,['Sentiment'],[],Low,2018-09-11 15:04:03
541459329577021440,['Sentiment'],[],Low,2018-09-12 16:08:15
541145250295603200,"['Weather', 'EmergingThreats']",[],High,2018-09-06 11:43:23
541419831338500096,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-11 14:25:02
541146114020634624,"['Weather', 'Discussion']",[],Low,2018-09-06 11:53:21
541435814300098560,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-11 16:32:57
541282398525083648,"['FirstPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-07 15:20:14
541445413048295424,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-11 17:39:00
541140509712846848,"['ThirdPartyObservation', 'Weather', 'Advice']",[],Low,2018-09-05 18:05:10
541153609610575872,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-06 12:55:45
541369802464309248,['Irrelevant'],[],Low,2018-09-10 14:48:51
541435565036810240,['Sentiment'],[],Low,2018-09-11 16:31:51
541444563794395136,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Low,2018-09-11 17:31:10
541448778050318336,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-12 14:22:35
541445855929049088,['Sentiment'],[],Low,2018-09-11 17:42:21
541333755395186688,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-07 18:47:23
541430161128714240,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'Official', 'ContinuingNews']",[],High,2018-09-11 15:44:46
541425079414833152,"['FirstPartyObservation', 'MultimediaShare']",[],Low,2018-09-11 15:04:25
541462706943844352,['Sentiment'],[],Low,2018-09-12 16:55:55
541419715462057984,"['ThirdPartyObservation', 'MultimediaShare', 'ServiceAvailable', 'Factoid']",[],High,2018-09-11 14:21:32
541141540312059904,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-05 18:21:32
541441355579281408,"['Donations', 'ThirdPartyObservation']",[],Medium,2018-09-11 17:23:08
541466105173118976,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-12 17:43:21
541266980234616832,['Volunteer'],[],Low,2018-09-07 14:26:38
541211025279033344,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:38:50
541409038748352512,"['FirstPartyObservation', 'Discussion']",[],Low,2018-09-10 18:54:34
541145275474014208,['Irrelevant'],[],Low,2018-09-06 11:44:17
541435462976434176,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'MultimediaShare', 'Factoid', 'Official', 'Advice']",[],High,2018-09-11 16:30:54
541458447431376896,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-12 15:59:16
541314215789617152,"['ThirdPartyObservation', 'Weather', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-07 18:08:17
541144989212745728,['Irrelevant'],[],Low,2018-09-06 11:39:05
541463401420320768,['Sentiment'],[],Low,2018-09-12 17:02:26
541460916500316160,['Sentiment'],[],Low,2018-09-12 16:29:43
541213861513162752,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:41:00
541381262296879104,"['FirstPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-10 15:41:41
541325733860093952,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],High,2018-09-07 18:30:58
541164998341312512,"['ThirdPartyObservation', 'Factoid']",[],Low,2018-09-06 13:51:45
541406310386774016,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-10 18:41:08
541267504115757056,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-07 14:27:08
541456913888591872,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-12 15:26:50
541381596541374464,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-10 15:43:21
541422901631537152,['Sentiment'],[],Low,2018-09-11 14:55:51
541415487448432640,['Sentiment'],[],Low,2018-09-11 13:30:44
541157252959186944,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 13:12:21
541405226407043072,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-10 18:38:28
541363318267854848,"['FirstPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-10 14:24:57
541146712065458176,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 12:02:05
541143901885976576,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 11:26:30
541415260834377728,['Sentiment'],[],Low,2018-09-11 13:30:03
541425365214695424,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-11 15:05:17
541253745422524416,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-06 15:33:15
541261962944860160,['Discussion'],[],Low,2018-09-06 16:15:24
541455781947015168,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'MultimediaShare']",[],High,2018-09-12 15:17:49
541147535088181248,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews', 'Sentiment', 'KnownAlready']",[],Low,2018-09-06 12:15:43
541404512137646080,['Irrelevant'],[],Low,2018-09-10 18:34:50
541419329221591040,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-11 14:13:03
541463239646019584,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Low,2018-09-12 17:00:58
541146946572800000,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-06 12:07:33
541366122893676544,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 14:33:19
541430060717453312,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-11 15:41:53
541464632271978496,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],High,2018-09-12 17:04:57
541349052592697344,"['ThirdPartyObservation', 'Factoid']",[],Low,2018-09-07 19:25:41
541165410129678336,"['ThirdPartyObservation', 'Factoid']",[],Medium,2018-09-06 13:52:29
541365524286828544,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 14:31:47
541149497477185536,['Irrelevant'],[],Low,2018-09-06 12:43:24
541444665623318528,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-11 17:32:10
541400769358880768,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 17:54:46
541467806080856064,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-12 18:15:35
541154651585146880,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'Official']",[],High,2018-09-06 13:01:36
541363294746193920,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 14:24:19
541465262260637696,"['FirstPartyObservation', 'MultimediaShare', 'Factoid']",[],Low,2018-09-12 17:20:55
541465420146823168,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-12 17:32:08
541422025474973696,"['ThirdPartyObservation', 'Factoid']",[],High,2018-09-11 14:51:41
541394445334097920,"['ThirdPartyObservation', 'MultimediaShare']",[],Low,2018-09-10 17:20:02
541292565509992448,['Sentiment'],[],Low,2018-09-07 16:06:02
541441277783334912,"['ThirdPartyObservation', 'MultimediaShare', 'CleanUp']",[],Low,2018-09-11 17:09:22
541465328572956672,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-12 17:27:20
541368641426427904,"['Sentiment', 'Discussion']",[],Low,2018-09-10 14:44:23
541436013672153088,['Irrelevant'],[],Low,2018-09-11 16:35:15
541423102023196672,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-11 14:57:04
541258296813182976,"['Donations', 'MultimediaShare']",[],Low,2018-09-06 15:51:50
541283448346796032,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-07 15:24:13
541454960416673792,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'Factoid', 'ContinuingNews']",[],High,2018-09-12 15:13:22
541300738757255168,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-07 16:48:45
541210029559255040,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:37:09
541450427053916160,['ThirdPartyObservation'],[],Low,2018-09-12 14:35:31
541415201656958976,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",[],Low,2018-09-11 13:29:51
541365321517375488,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-10 14:30:56
541377406926200832,"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-10 15:22:47
541146664954638336,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid']",[],Low,2018-09-06 11:59:24
541243336082739200,"['ThirdPartyObservation', 'Factoid']",[],Medium,2018-09-06 15:22:02
541411360450838528,['Sentiment'],[],Low,2018-09-11 12:47:34
541419555407798272,"['ThirdPartyObservation', 'Weather', 'Factoid', 'Hashtags', 'ContinuingNews']",[],High,2018-09-11 14:18:03
541335329148383232,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-07 18:51:02
541427321404534784,['InformationWanted'],[],High,2018-09-11 15:26:38
541275132996501504,['Sentiment'],[],Low,2018-09-07 14:56:53
541362007610380288,"['Donations', 'Sentiment']",[],Low,2018-09-10 14:18:58
541366626575478784,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 14:37:55
541160754414497792,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-06 13:27:08
541405756612812800,['Sentiment'],[],Low,2018-09-10 18:39:13
541139117183336448,['Sentiment'],[],Low,2018-09-05 17:25:29
541412247629623296,"['ThirdPartyObservation', 'Weather', 'ContinuingNews', 'KnownAlready']",[],Low,2018-09-11 12:54:15
541389716399357952,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",[],High,2018-09-10 16:46:02
541381669794508800,['Sentiment'],[],Low,2018-09-10 15:43:46
541303246602928128,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Medium,2018-09-07 16:55:20
541466328436342784,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-12 17:59:15
541140038030221312,['Sentiment'],[],Low,2018-09-05 18:02:22
541459153198149632,['Sentiment'],[],Low,2018-09-12 16:08:01
541434919344279552,"['ThirdPartyObservation', 'MultimediaShare']",[],Low,2018-09-11 16:25:20
541146710668365824,"['FirstPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-06 12:02:27
541437470705856512,"['FirstPartyObservation', 'MultimediaShare']",[],Low,2018-09-11 16:47:26
541430911301349376,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-11 15:48:14
541223164970147840,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:49:01
541446250495614976,"['Volunteer', 'ThirdPartyObservation']",[],High,2018-09-11 17:43:25
541147836826800128,['Irrelevant'],[],Low,2018-09-06 12:17:20
541149814881153024,['Discussion'],[],Low,2018-09-06 12:45:58
541187114314907648,"['Volunteer', 'ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-06 14:22:23
541425576670527488,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-11 15:06:14
541394876936355840,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-10 17:30:08
541425919161012224,['Sentiment'],[],Low,2018-09-11 15:10:48
541463627383853056,['Sentiment'],[],Low,2018-09-12 17:02:58
541333955778064384,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid']",[],High,2018-09-07 18:48:08
541430343228604416,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],High,2018-09-11 15:46:11
541155582997065728,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 13:10:28
541164237926989824,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 13:50:20
541398525594976256,"['ThirdPartyObservation', 'MultimediaShare']",[],Low,2018-09-10 17:44:20
541460152709181440,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-12 16:26:44
541233490419662848,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 15:03:02
541428911830081536,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-11 15:34:30
541385945988497408,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-10 16:17:32
541416770653810688,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'Factoid', 'ContinuingNews']",[],High,2018-09-11 13:40:01
541141800619372544,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-05 18:22:38
541438681785974784,"['FirstPartyObservation', 'Factoid']",[],High,2018-09-11 16:59:36
541445144348606464,"['InformationWanted', 'Sentiment']",[],High,2018-09-11 17:36:45
541242361389400064,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 15:18:10
541465241716936704,"['ThirdPartyObservation', 'ServiceAvailable', 'Hashtags', 'Advice']",[],High,2018-09-12 17:20:12
541467106676453376,"['Advice', 'Sentiment']",[],Medium,2018-09-12 18:09:04
541418446068936704,['Sentiment'],[],Low,2018-09-11 13:55:38
541235209614553088,"['ThirdPartyObservation', 'Factoid']",[],High,2018-09-06 15:12:16
541370102830993408,"['ThirdPartyObservation', 'MultimediaShare', 'ServiceAvailable']",[],Medium,2018-09-10 14:51:12
541298789814767616,"['ThirdPartyObservation', 'Weather']",[],Critical,2018-09-07 16:42:09
541283054891716608,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-07 15:23:08
541434086913347584,"['ThirdPartyObservation', 'MultimediaShare', 'Discussion']",[],Medium,2018-09-11 16:22:58
541227226843578368,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Medium,2018-09-06 14:53:38
541425691405717504,"['ThirdPartyObservation', 'ServiceAvailable', 'Factoid', 'ContinuingNews']",[],High,2018-09-11 15:10:36
541382649378381824,['Sentiment'],[],Low,2018-09-10 15:53:46
541422297114873856,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-11 14:53:01
541392081134952448,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 16:57:43
541385034695864320,['Sentiment'],[],Low,2018-09-10 16:12:50
541437846251257856,"['FirstPartyObservation', 'Weather', 'Sentiment']",[],Low,2018-09-11 16:56:26
541440610779938816,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-11 17:08:19
541294868526415872,['Irrelevant'],[],Low,2018-09-07 16:19:00
541266278090952704,['Sentiment'],[],Low,2018-09-07 14:23:36
541399949305741312,['Sentiment'],[],Low,2018-09-10 17:53:08
541350967053021184,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-10 13:46:55
541408009893597184,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-10 18:48:02
541417826443997184,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-11 13:49:45
541249661932425216,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Low,2018-09-06 15:30:02
541428239990661120,"['Advice', 'Sentiment']",[],High,2018-09-11 15:30:37
541403498009489408,['Irrelevant'],[],Low,2018-09-10 18:22:25
541371661077860352,['Irrelevant'],[],Low,2018-09-10 15:00:33
541460352827789312,['Sentiment'],[],Low,2018-09-12 16:28:06
541406227691876352,['Irrelevant'],[],Low,2018-09-10 18:40:51
541437528872873984,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-11 16:48:06
541433596523712512,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",[],High,2018-09-11 16:18:32
541195392092614656,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-06 14:26:33
541370087219806208,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 14:50:46
541409892813524992,['Irrelevant'],[],Low,2018-09-11 12:41:25
541451848549687296,"['FirstPartyObservation', 'Weather', 'MultimediaShare', 'Sentiment']",[],Low,2018-09-12 14:40:52
541437573868974080,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid']",[],High,2018-09-11 16:51:34
541393699872055296,['InformationWanted'],[],High,2018-09-10 17:06:27
541158685167206400,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-06 13:21:10
541468918788149248,"['ThirdPartyObservation', 'Weather', 'Unknown']",[],Medium,2018-09-12 18:59:37
541459659601616896,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-12 16:10:40
541421193681989632,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-11 14:41:03
541462841082273792,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'Factoid']",[],High,2018-09-12 16:56:18
541467260636758016,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-12 18:09:59
541373785530576896,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-10 15:06:30
541370931860365312,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-10 14:59:41
541367465343987712,['Discussion'],[],Low,2018-09-10 14:40:42
541468323364757504,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",[],Low,2018-09-12 18:37:17
541330874886021120,"['ThirdPartyObservation', 'Weather', 'Factoid']",[],Low,2018-09-07 18:43:01
541456742081511424,['Irrelevant'],[],Low,2018-09-12 15:25:22
541261263762751488,"['FirstPartyObservation', 'Advice']",[],Low,2018-09-06 16:13:34
541448680298274816,['Donations'],[],Medium,2018-09-12 14:21:11
541383786483965952,['Irrelevant'],[],Low,2018-09-10 15:58:16
541367028821803008,"['ThirdPartyObservation', 'Factoid']",[],High,2018-09-10 14:39:47
541447402524139520,['Discussion'],[],Low,2018-09-11 17:53:38
541139354177904640,['Irrelevant'],[],Low,2018-09-05 17:50:10
541460130358112256,"['ThirdPartyObservation', 'Weather', 'Factoid', 'ContinuingNews']",[],Low,2018-09-12 16:26:02
541419520376995840,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid', 'ContinuingNews']",[],Critical,2018-09-11 14:16:30
541458525918994432,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews', 'Sentiment']",[],High,2018-09-12 15:59:56
541419932529860608,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],High,2018-09-11 14:28:55
541316340792172544,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-07 18:15:51
541160206143852544,"['ThirdPartyObservation', 'MultimediaShare', 'Discussion']",[],Low,2018-09-06 13:24:50
541398593521729536,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],Low,2018-09-10 17:44:49
541381040481136640,['Sentiment'],[],Low,2018-09-10 15:39:34
541285377974095872,"['ThirdPartyObservation', 'Weather', 'MultimediaShare']",[],Low,2018-09-07 15:32:17
541384250252341248,"['ThirdPartyObservation', 'Weather', 'SignificantEventChange', 'ContinuingNews']",[],High,2018-09-10 16:07:02
541348304592707584,['InformationWanted'],[],High,2018-09-07 19:17:13
541239606449287168,['Sentiment'],[],Low,2018-09-06 15:15:00
541399403827716096,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'ContinuingNews']",[],Low,2018-09-10 17:47:14
541403211370754048,['Sentiment'],[],Low,2018-09-10 18:17:41
541339254329466880,"['ThirdPartyObservation', 'Weather', 'EmergingThreats', 'Factoid']",[],High,2018-09-07 18:57:42
541407807044464640,"['ThirdPartyObservation', 'MultimediaShare']",[],Low,2018-09-10 18:47:29
541145105986768896,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Low,2018-09-06 11:41:08
541439548279255040,['Irrelevant'],[],Low,2018-09-11 17:04:08
541422507027206144,"['FirstPartyObservation', 'Weather', 'Discussion']",[],Low,2018-09-11 14:54:04
541452842909716480,['Advice'],[],Low,2018-09-12 15:03:51
541459952259186688,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-12 16:21:58
541391184216592384,['Sentiment'],[],Low,2018-09-10 16:52:19
541411909522575360,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-11 12:49:46
541429690926239744,['Sentiment'],[],Low,2018-09-11 15:38:12
541260615957086208,"['FirstPartyObservation', 'Weather']",[],Low,2018-09-06 16:10:58
541153247655116800,['Discussion'],[],Low,2018-09-06 12:53:06
541376663947595776,"['ThirdPartyObservation', 'Weather']",[],Low,2018-09-10 15:18:15
541376758268715008,['Irrelevant'],[],Low,2018-09-10 15:18:39
541352092816793600,"['ThirdPartyObservation', 'Weather', 'ContinuingNews']",[],Medium,2018-09-10 13:48:45
541417086992777216,"['ServiceAvailable', 'Hashtags']",[],High,2018-09-11 13:41:32
541464994508849152,['Sentiment'],[],Low,2018-09-12 17:17:13
541231969657315328,"['ThirdPartyObservation', 'Factoid']",[],Medium,2018-09-06 15:00:53
541259868229758976,"['FirstPartyObservation', 'Discussion']",[],Low,2018-09-06 16:10:06
541405909293887488,"['ThirdPartyObservation', 'MultimediaShare']",[],Low,2018-09-10 18:39:25
541362789441220608,['Discussion'],[],Low,2018-09-10 14:23:04
541437954330066944,"['ThirdPartyObservation', 'Weather', 'MultimediaShare', 'Factoid', 'ContinuingNews']",[],Low,2018-09-11 16:57:22
541268167361064960,['Hashtags'],[],Low,2018-09-07 14:30:39
