categories,indicatorTerms,postID,priority,timestamp
"['SearchAndRescue', 'ThirdPartyObservation', 'ContinuingNews']",[],232819825603387392,Medium,2018-09-10 16:11:01
"['ThirdPartyObservation', 'ContinuingNews']",[],232763143774941184,Low,2018-09-10 15:44:23
"['FirstPartyObservation', 'MultimediaShare', 'Factoid']",[],232799952961667072,Low,2018-09-10 15:57:39
"['Donations', 'ThirdPartyObservation', 'ContinuingNews']",[],233469150004125696,Low,2018-09-10 18:10:53
"['ThirdPartyObservation', 'Sentiment']",[],232815400616857600,Low,2018-09-10 16:06:59
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],235201250751311872,Low,2018-09-10 18:38:16
"['GoodsServices', 'SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",[],232827840909959168,High,2018-09-10 16:16:35
"['Volunteer', 'Donations', 'FirstPartyObservation', 'Advice']",[],234123545293234176,Low,2018-09-10 18:30:17
"['ThirdPartyObservation', 'ContinuingNews']",[],233644866146553856,Low,2018-09-10 18:21:56
"['Donations', 'ThirdPartyObservation', 'Advice']",[],233452716691705856,Low,2018-09-10 18:10:24
"['ThirdPartyObservation', 'ContinuingNews']",[],232768445379403776,Low,2018-09-10 15:46:31
"['FirstPartyObservation', 'Advice']",[],235382264312246272,Low,2018-09-10 18:39:06
"['FirstPartyObservation', 'Sentiment']",[],234734055613165568,Low,2018-09-10 18:36:15
"['ThirdPartyObservation', 'ContinuingNews']",[],232753094197383168,Low,2018-09-10 15:41:36
"['SearchAndRescue', 'FirstPartyObservation']",[],233000138719784960,High,2018-09-10 16:48:01
"['Volunteer', 'Donations', 'FirstPartyObservation', 'Advice']",[],233093571052466176,Low,2018-09-10 17:02:07
"['FirstPartyObservation', 'Sentiment']",[],233294348169646080,Low,2018-09-10 17:36:03
"['GoodsServices', 'SearchAndRescue', 'FirstPartyObservation']",[],232822933574283264,High,2018-09-10 16:14:06
"['SearchAndRescue', 'FirstPartyObservation']",[],233148323467509760,High,2018-09-10 17:23:01
"['ThirdPartyObservation', 'ContinuingNews']",[],232873953075556352,Low,2018-09-10 16:33:38
"['GoodsServices', 'FirstPartyObservation', 'EmergingThreats', 'ContinuingNews']",[],232830344892674048,Medium,2018-09-10 16:18:01
"['SearchAndRescue', 'FirstPartyObservation']",[],232803392303546368,High,2018-09-10 16:00:37
"['Donations', 'ThirdPartyObservation', 'Advice']",[],232757363998871552,Low,2018-09-10 15:42:16
"['Donations', 'ThirdPartyObservation', 'Advice']",[],232789869884227584,Low,2018-09-10 15:50:53
"['ThirdPartyObservation', 'Sentiment']",[],232851245138862080,Low,2018-09-10 16:29:17
"['ThirdPartyObservation', 'ContinuingNews']",[],232993671115591680,Low,2018-09-10 16:46:59
"['ThirdPartyObservation', 'ContinuingNews']",[],233237179806121984,Low,2018-09-10 17:34:00
"['GoodsServices', 'SearchAndRescue', 'ThirdPartyObservation']",[],232820291179515904,Medium,2018-09-10 16:11:36
"['FirstPartyObservation', 'Official', 'Advice']",[],233281488421023744,Low,2018-09-10 17:35:36
"['SearchAndRescue', 'FirstPartyObservation']",[],233010385425428480,High,2018-09-10 16:48:29
"['ThirdPartyObservation', 'ContinuingNews']",[],232792755536027648,Low,2018-09-10 15:52:42
"['SearchAndRescue', 'FirstPartyObservation']",[],232883662897692672,High,2018-09-10 16:35:41
"['ThirdPartyObservation', 'Advice']",[],233090911830163456,Low,2018-09-10 17:00:45
"['GoodsServices', 'SearchAndRescue']",[],232822514135470080,Medium,2018-09-10 16:13:14
"['ThirdPartyObservation', 'Advice']",[],232717140661268480,Low,2018-09-10 15:28:28
"['FirstPartyObservation', 'ContinuingNews']",[],233586905084727296,Low,2018-09-10 18:19:44
"['FirstPartyObservation', 'Sentiment']",[],233903897972969472,Low,2018-09-10 18:26:39
"['ThirdPartyObservation', 'Advice']",[],232793699283783680,Low,2018-09-10 15:55:40
"['ThirdPartyObservation', 'Sentiment']",[],232780009046163456,Low,2018-09-10 15:48:37
"['Volunteer', 'FirstPartyObservation']",[],233383426785431552,Low,2018-09-10 17:43:39
"['SearchAndRescue', 'ThirdPartyObservation', 'EmergingThreats']",[],232726884021055488,Critical,2018-09-10 15:31:49
"['Donations', 'FirstPartyObservation', 'Advice']",[],233177331307520000,Low,2018-09-10 17:27:15
"['ThirdPartyObservation', 'ContinuingNews']",[],232502610396073984,Low,2018-09-10 15:18:22
"['ThirdPartyObservation', 'Sentiment']",[],232778876592463872,Low,2018-09-10 15:48:16
"['SearchAndRescue', 'FirstPartyObservation']",[],233009206821806080,High,2018-09-10 16:48:18
"['SearchAndRescue', 'FirstPartyObservation']",[],233040043332231168,High,2018-09-10 16:54:32
"['SearchAndRescue', 'FirstPartyObservation']",[],233093885604282368,High,2018-09-10 17:02:19
"['FirstPartyObservation', 'Sentiment']",[],233495007871524864,Low,2018-09-10 18:12:47
"['SearchAndRescue', 'EmergingThreats']",[],232751710081257472,High,2018-09-10 15:41:06
"['FirstPartyObservation', 'MultimediaShare', 'Advice']",[],233381543555510272,Low,2018-09-10 17:43:13
"['ThirdPartyObservation', 'Advice', 'Sentiment']",[],233054459146682368,Low,2018-09-10 16:56:08
"['Donations', 'FirstPartyObservation', 'Advice']",[],233306666840502272,Low,2018-09-10 17:36:34
"['ThirdPartyObservation', 'Advice']",[],233013942182608896,Low,2018-09-10 16:50:36
"['FirstPartyObservation', 'Sentiment']",[],233629741503115264,Low,2018-09-10 18:21:36
"['FirstPartyObservation', 'Sentiment']",[],233108775370899456,Low,2018-09-10 17:05:57
"['Donations', 'FirstPartyObservation', 'Sentiment']",[],232995298484551680,Low,2018-09-10 16:47:40
"['SearchAndRescue', 'FirstPartyObservation']",[],233045584020385792,Low,2018-09-10 16:55:35
"['ThirdPartyObservation', 'Sentiment']",[],233031482745171968,Low,2018-09-10 16:52:56
"['FirstPartyObservation', 'Advice']",[],233398803116478464,Low,2018-09-10 17:45:13
"['ThirdPartyObservation', 'ContinuingNews']",[],232919062806675456,Low,2018-09-10 16:43:44
"['Donations', 'FirstPartyObservation']",[],233011601748406272,Medium,2018-09-10 16:48:54
"['FirstPartyObservation', 'Sentiment']",[],233481258955591680,Low,2018-09-10 18:11:50
"['FirstPartyObservation', 'Advice']",[],233104295887785984,Low,2018-09-10 17:04:47
"['ThirdPartyObservation', 'ContinuingNews']",[],232244832637169664,Low,2018-09-10 15:15:21
"['SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",[],232765387731787776,High,2018-09-10 15:45:49
"['FirstPartyObservation', 'Official', 'Advice']",[],234533693706870784,Medium,2018-09-10 18:34:36
"['SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",[],232830118429605888,High,2018-09-10 16:17:37
"['ThirdPartyObservation', 'Advice']",[],233186609099571200,Low,2018-09-10 17:30:33
"['GoodsServices', 'SearchAndRescue', 'FirstPartyObservation']",[],232904588284526592,High,2018-09-10 16:41:54
"['ThirdPartyObservation', 'ContinuingNews']",[],234653403316375552,Low,2018-09-10 18:35:33
"['FirstPartyObservation', 'Sentiment']",[],232824816833556480,Low,2018-09-10 16:14:58
"['GoodsServices', 'SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",[],232819674583269376,High,2018-09-10 16:10:41
"['FirstPartyObservation', 'Sentiment']",[],233563320496582656,Low,2018-09-10 18:16:13
"['Donations', 'ThirdPartyObservation', 'Advice']",[],232764796330729472,Low,2018-09-10 15:45:28
"['Donations', 'FirstPartyObservation', 'Advice']",[],232738053427458048,Medium,2018-09-10 15:35:27
"['ThirdPartyObservation', 'ContinuingNews']",[],233148805846011904,Low,2018-09-10 17:23:15
"['Volunteer', 'Donations', 'FirstPartyObservation']",[],233390322225393664,Low,2018-09-10 17:45:00
"['SearchAndRescue', 'FirstPartyObservation']",[],233430658859556864,High,2018-09-10 18:08:44
"['Donations', 'FirstPartyObservation']",[],232847801606881280,Medium,2018-09-10 16:25:32
"['SearchAndRescue', 'FirstPartyObservation']",[],232861286281666560,High,2018-09-10 16:31:16
"['ThirdPartyObservation', 'Advice']",[],232761289905156096,Low,2018-09-10 15:43:26
"['Donations', 'ThirdPartyObservation', 'Advice']",[],232792889791496192,Low,2018-09-10 15:53:01
"['FirstPartyObservation', 'Sentiment']",[],233111380037890048,Low,2018-09-10 17:07:00
"['ThirdPartyObservation', 'ContinuingNews']",[],232422541103357952,Low,2018-09-10 15:15:32
"['SearchAndRescue', 'FirstPartyObservation']",[],232876373193138176,High,2018-09-10 16:33:51
"['ThirdPartyObservation', 'Advice']",[],232812057731428352,Low,2018-09-10 16:05:06
"['ThirdPartyObservation', 'Advice']",[],232809436303982592,Low,2018-09-10 16:03:27
"['FirstPartyObservation', 'Sentiment']",[],233550926349230080,Low,2018-09-10 18:14:55
"['SearchAndRescue', 'FirstPartyObservation']",[],232879728632143872,High,2018-09-10 16:34:42
"['SearchAndRescue', 'FirstPartyObservation']",[],232786367640387584,High,2018-09-10 15:50:17
"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],232741585039790080,Low,2018-09-10 15:35:55
"['Donations', 'FirstPartyObservation', 'Advice']",[],233216099246809088,Low,2018-09-10 17:32:18
"['FirstPartyObservation', 'Sentiment']",[],233434786037911552,Low,2018-09-10 18:09:06
"['ThirdPartyObservation', 'ContinuingNews']",[],232798531092631552,Low,2018-09-10 15:56:45
"['SearchAndRescue', 'ThirdPartyObservation']",[],232921218704101376,High,2018-09-10 16:44:03
"['FirstPartyObservation', 'Advice']",[],233011400442777600,Low,2018-09-10 16:48:41
"['ThirdPartyObservation', 'ContinuingNews']",[],232823478829604864,Low,2018-09-10 16:14:28
"['FirstPartyObservation', 'Sentiment']",[],233702139363459072,Low,2018-09-10 18:24:34
"['GoodsServices', 'Donations', 'ThirdPartyObservation', 'Advice']",[],233505988576174080,Low,2018-09-10 18:14:27
"['SearchAndRescue', 'FirstPartyObservation']",[],232872908685443072,High,2018-09-10 16:33:31
"['ThirdPartyObservation', 'ServiceAvailable', 'Advice']",[],232847461872455680,Medium,2018-09-10 16:24:01
"['GoodsServices', 'SearchAndRescue', 'EmergingThreats']",[],232817053176827904,High,2018-09-10 16:09:22
"['ThirdPartyObservation', 'EmergingThreats', 'ContinuingNews']",[],232464438018596864,Medium,2018-09-10 15:16:33
"['ThirdPartyObservation', 'ContinuingNews']",[],232703387513282560,Low,2018-09-10 15:22:23
"['ThirdPartyObservation', 'Advice']",[],232813211194359808,Low,2018-09-10 16:05:45
"['ThirdPartyObservation', 'Advice']",[],233061639820279808,Low,2018-09-10 16:58:29
"['Donations', 'FirstPartyObservation']",[],233371607253528576,Low,2018-09-10 17:41:57
['Volunteer'],[],233120230052855808,Low,2018-09-10 17:19:27
"['SearchAndRescue', 'FirstPartyObservation']",[],232912876241838080,High,2018-09-10 16:42:43
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],232782278189793280,Low,2018-09-10 15:49:14
"['SearchAndRescue', 'FirstPartyObservation']",[],232907696263819264,High,2018-09-10 16:42:25
"['SearchAndRescue', 'FirstPartyObservation']",[],232887236465659904,High,2018-09-10 16:37:26
"['FirstPartyObservation', 'ContinuingNews']",[],232878059311751168,Low,2018-09-10 16:34:24
"['ThirdPartyObservation', 'ContinuingNews']",[],233689321587240960,Low,2018-09-10 18:22:05
"['FirstPartyObservation', 'MultimediaShare', 'Sentiment']",[],233428360389337088,Low,2018-09-10 18:08:05
"['Donations', 'FirstPartyObservation']",[],233152798789881856,Low,2018-09-10 17:24:37
"['Donations', 'FirstPartyObservation', 'Advice']",[],233181932429664256,Low,2018-09-10 17:29:52
"['SearchAndRescue', 'ThirdPartyObservation']",[],233090328855474176,High,2018-09-10 17:00:36
['SearchAndRescue'],[],232808119296745472,High,2018-09-10 16:02:23
"['ThirdPartyObservation', 'ContinuingNews']",[],233083836064473088,Low,2018-09-10 16:59:47
"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",[],230634706436227072,Low,2018-09-10 15:13:29
"['ThirdPartyObservation', 'Advice']",[],232775399522828288,Low,2018-09-10 15:47:43
"['SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",[],232718130487648256,Critical,2018-09-10 15:29:14
"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",[],232800825376927744,Low,2018-09-10 15:57:57
"['ThirdPartyObservation', 'Sentiment']",[],232965535724339200,Medium,2018-09-10 16:46:47
"['ThirdPartyObservation', 'Sentiment']",[],232895985767043072,Low,2018-09-10 16:39:59
"['Donations', 'ThirdPartyObservation', 'Advice']",[],233109689729175552,Low,2018-09-10 17:06:40
"['ThirdPartyObservation', 'Sentiment']",[],233632757224468480,Low,2018-09-10 18:21:49
"['Donations', 'FirstPartyObservation']",[],233180565111709696,Low,2018-09-10 17:28:55
"['Donations', 'FirstPartyObservation', 'Advice']",[],233371645019045888,Low,2018-09-10 17:42:12
"['FirstPartyObservation', 'Advice']",[],234257943380516864,Low,2018-09-10 18:34:01
"['FirstPartyObservation', 'Sentiment']",[],233034200645763072,Low,2018-09-10 16:53:21
"['SearchAndRescue', 'FirstPartyObservation', 'EmergingThreats']",[],232745036968767488,High,2018-09-10 15:38:57
"['FirstPartyObservation', 'Sentiment']",[],233270105084133376,Low,2018-09-10 17:34:26
"['SearchAndRescue', 'FirstPartyObservation']",[],232866889875980288,High,2018-09-10 16:31:50
"['ThirdPartyObservation', 'Sentiment']",[],232892567409287168,Low,2018-09-10 16:39:33
['ThirdPartyObservation'],[],232810895909191680,Medium,2018-09-10 16:03:37
"['FirstPartyObservation', 'Advice']",[],233021282197860352,Low,2018-09-10 16:51:56
"['ThirdPartyObservation', 'Advice']",[],233017532506836992,Low,2018-09-10 16:51:01
"['GoodsServices', 'SearchAndRescue', 'ThirdPartyObservation']",[],232820849009364992,Medium,2018-09-10 16:12:54
"['ThirdPartyObservation', 'ContinuingNews']",[],232851010228469760,Low,2018-09-10 16:28:38
"['ThirdPartyObservation', 'ContinuingNews']",[],235364799238782976,Low,2018-09-10 18:38:30
"['FirstPartyObservation', 'Advice']",[],233310043242651648,Low,2018-09-10 17:37:17
"['FirstPartyObservation', 'Sentiment']",[],233041171608379392,Low,2018-09-10 16:55:11
"['ThirdPartyObservation', 'Sentiment']",[],232894358356127744,Low,2018-09-10 16:39:42
"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],232793070121414656,Low,2018-09-10 15:53:25
"['SearchAndRescue', 'FirstPartyObservation']",[],233345350893699072,High,2018-09-10 17:39:16
"['FirstPartyObservation', 'Factoid']",[],232743942242844672,Medium,2018-09-10 15:38:28
"['Donations', 'FirstPartyObservation', 'Advice']",[],232793070146555904,Medium,2018-09-10 15:55:19
"['ThirdPartyObservation', 'ContinuingNews', 'Advice']",[],232628821180952576,Low,2018-09-10 15:20:41
"['SearchAndRescue', 'FirstPartyObservation']",[],232872501854756864,High,2018-09-10 16:33:18
