postID,categories,indicatorTerms,priority,timestamp
592622131558547456,['Sentiment'],[],Low,2018-09-17 17:06:52
592629055725383680,['Discussion'],[],Low,2018-09-17 17:40:00
592601307640365056,['Sentiment'],[],Low,2018-09-14 18:28:10
592626065366863872,"['GoodsServices', 'MultimediaShare', 'Factoid']",[],Medium,2018-09-17 17:20:34
592594867303374848,['Discussion'],[],Low,2018-09-14 17:37:33
592590032961015808,"['ServiceAvailable', 'ContinuingNews']",[],High,2018-09-13 16:20:32
592593182744948736,"['Factoid', 'ContinuingNews']",[],Medium,2018-09-14 15:50:17
592628114905169920,['ServiceAvailable'],[],High,2018-09-17 17:32:42
592589599572013056,['Donations'],[],High,2018-09-13 16:07:58
592592750543032320,"['EmergingThreats', 'MultimediaShare']",[],High,2018-09-13 19:22:03
592594862236504064,['SignificantEventChange'],[],High,2018-09-14 17:37:23
592589390850863104,"['Donations', 'Discussion']",[],High,2018-09-13 15:54:17
592653552083951616,['Irrelevant'],[],Low,2018-09-18 16:50:36
592591751946207232,['ServiceAvailable'],[],High,2018-09-13 18:14:52
592593268958892032,['Discussion'],[],Low,2018-09-14 15:56:12
592631079229501440,['Discussion'],[],Low,2018-09-17 17:50:44
592592028082417664,['Discussion'],[],Medium,2018-09-13 18:31:22
592649125243543552,['Donations'],[],Medium,2018-09-18 16:20:45
592591029674446848,"['GoodsServices', 'FirstPartyObservation', 'ServiceAvailable']",[],High,2018-09-13 17:08:38
592628393503514624,['ServiceAvailable'],[],High,2018-09-17 17:35:46
592621670730493952,['ContinuingNews'],[],Medium,2018-09-17 17:04:13
592619438622408704,['EmergingThreats'],[],High,2018-09-17 16:50:14
592651419154522112,['Sentiment'],[],Low,2018-09-18 16:30:51
592633281818001408,"['MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-17 18:33:26
592593562966962176,['ServiceAvailable'],[],High,2018-09-14 16:14:35
592594967127797760,"['MultimediaShare', 'Factoid', 'Sentiment']",[],Medium,2018-09-14 17:43:10
592651747664900096,"['MultimediaShare', 'Factoid', 'PastNews']",[],Medium,2018-09-18 16:33:58
592644462272208896,['Sentiment'],[],Low,2018-09-17 19:37:03
592594685274775552,['Irrelevant'],[],Low,2018-09-14 17:16:47
592640351258746880,['Discussion'],[],Low,2018-09-17 19:20:32
592643498920136704,['Sentiment'],[],Low,2018-09-17 19:31:24
592638754034159616,['Sentiment'],[],Low,2018-09-17 19:06:56
592607838574354432,['Discussion'],[],Low,2018-09-14 18:57:29
592594006254743552,"['Factoid', 'ContinuingNews']",[],Medium,2018-09-14 16:40:44
592649950133153792,"['GoodsServices', 'MultimediaShare']",[],Medium,2018-09-18 16:28:26
592590211617525760,"['MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-13 16:26:12
592651898773209088,"['MultimediaShare', 'Factoid']",[],Medium,2018-09-18 16:37:09
592589910743257088,['Sentiment'],[],Low,2018-09-13 16:17:45
592631179238584320,['SearchAndRescue'],[],High,2018-09-17 17:51:46
592648192065478656,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-18 16:12:25
592639495209648128,['Discussion'],[],Medium,2018-09-17 19:10:31
592600594164101120,['Sentiment'],[],Low,2018-09-14 18:26:30
592642184433635328,"['Factoid', 'ContinuingNews']",[],Medium,2018-09-17 19:26:05
592629734451892224,"['Donations', 'Factoid']",[],Medium,2018-09-17 17:42:48
592588995370078208,['Sentiment'],[],Low,2018-09-13 15:42:43
592591184708685824,['Sentiment'],[],Low,2018-09-13 17:16:06
592598048133419008,['InformationWanted'],[],Medium,2018-09-14 17:54:46
592590270333595648,"['FirstPartyObservation', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-13 16:29:58
592626953473171456,['SearchAndRescue'],[],High,2018-09-17 17:26:47
592621795997548544,"['Factoid', 'CleanUp', 'ContinuingNews']",[],Medium,2018-09-17 17:05:24
592650246628503552,['Donations'],[],Medium,2018-09-18 16:30:25
592633673012371456,"['MultimediaShare', 'Discussion']",[],Low,2018-09-17 18:35:58
592594052152885248,['Discussion'],[],Medium,2018-09-14 16:43:26
592592711133212672,['Irrelevant'],[],Low,2018-09-13 19:17:00
592639526008270848,['Sentiment'],[],Low,2018-09-17 19:10:45
592643078583889920,['Sentiment'],[],Low,2018-09-17 19:28:38
592627454205927424,['ServiceAvailable'],[],High,2018-09-17 17:28:12
592594345871609856,['Discussion'],[],Medium,2018-09-14 17:02:04
592592798974545920,['ContinuingNews'],[],Low,2018-09-13 19:23:37
592634122343829504,"['MultimediaShare', 'ServiceAvailable']",[],High,2018-09-17 18:39:48
592630539313483776,['SearchAndRescue'],[],High,2018-09-17 17:47:02
592633967607717888,['ServiceAvailable'],[],High,2018-09-17 18:38:50
592594886085443584,['ServiceAvailable'],[],High,2018-09-14 17:38:19
592588974444544000,['Discussion'],[],Medium,2018-09-13 15:41:48
592594349017272320,['ServiceAvailable'],[],High,2018-09-14 17:02:44
592645428572721152,['SearchAndRescue'],[],High,2018-09-17 19:44:42
592635533165088768,['Sentiment'],[],Low,2018-09-17 18:46:45
592590920010326016,"['SearchAndRescue', 'Sentiment']",[],High,2018-09-13 17:04:31
592627685588766720,['Discussion'],[],Low,2018-09-17 17:29:12
592614366660300800,['Sentiment'],[],Low,2018-09-17 16:34:18
592621997399539712,"['MultimediaShare', 'ServiceAvailable']",[],High,2018-09-17 17:05:59
592590460675207168,['SearchAndRescue'],[],High,2018-09-13 16:42:54
592638213082087424,"['PastNews', 'Discussion']",[],Low,2018-09-17 19:04:02
592608481657532416,"['MultimediaShare', 'Factoid', 'Sentiment']",[],Low,2018-09-14 18:58:37
592591786708586496,"['MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-13 18:16:08
592589292632973312,"['EmergingThreats', 'Factoid', 'ContinuingNews']",[],High,2018-09-13 15:49:17
592594605352292352,"['MultimediaShare', 'ContinuingNews', 'Discussion']",[],Medium,2018-09-14 17:14:31
592591838034448384,"['ServiceAvailable', 'ContinuingNews']",[],High,2018-09-13 18:21:47
592646765574098944,['Donations'],[],Medium,2018-09-17 19:52:36
592598405526003712,['SearchAndRescue'],[],High,2018-09-14 18:19:56
592652777366630400,"['MultimediaShare', 'ServiceAvailable']",[],High,2018-09-18 16:43:53
592590523438747648,"['MultimediaShare', 'ContinuingNews', 'Sentiment', 'Discussion']",[],Medium,2018-09-13 16:47:42
592634269488451584,['Sentiment'],[],Low,2018-09-17 18:39:58
592595281054601216,['Irrelevant'],[],Low,2018-09-14 17:48:44
592628883742162944,['EmergingThreats'],[],High,2018-09-17 17:38:05
592590964838965248,"['MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-13 17:06:05
592647966848118784,['Discussion'],[],Low,2018-09-18 16:10:46
592602641793875968,['Sentiment'],[],Low,2018-09-14 18:36:13
592590597753438208,['Sentiment'],[],Medium,2018-09-13 16:50:13
592636190328651776,['Sentiment'],[],Medium,2018-09-17 18:50:11
592629150302674944,['Sentiment'],[],Low,2018-09-17 17:40:08
592631115355140096,['Discussion'],[],Low,2018-09-17 17:51:15
592637782679527424,['Discussion'],[],Low,2018-09-17 19:01:33
592589669046456320,"['Factoid', 'ContinuingNews']",[],Medium,2018-09-13 16:11:04
592603760540688384,['Discussion'],[],Medium,2018-09-14 18:41:54
592592236107411456,['Sentiment'],[],Low,2018-09-13 18:51:22
592631176302473216,['ServiceAvailable'],[],High,2018-09-17 17:51:37
592593345748332544,['Irrelevant'],[],Low,2018-09-14 16:00:23
592591516851380224,['Discussion'],[],Medium,2018-09-13 17:27:44
592590314621112320,"['Sentiment', 'Discussion']",[],Medium,2018-09-13 16:38:28
592607522776834048,['Discussion'],[],High,2018-09-14 18:56:13
592589532484096000,"['Donations', 'Advice', 'Discussion']",[],Medium,2018-09-13 16:05:25
592651693034229760,"['Factoid', 'Official']",[],Medium,2018-09-18 16:33:07
592637183401426944,['Irrelevant'],[],Low,2018-09-17 18:56:55
592592691990401024,['ServiceAvailable'],[],High,2018-09-13 19:16:08
592589579653226496,['InformationWanted'],[],High,2018-09-13 16:07:04
592602932794654720,['Sentiment'],[],Low,2018-09-14 18:37:27
592636241713102848,"['MultimediaShare', 'Discussion']",[],Low,2018-09-17 18:50:58
592594775989047296,['Sentiment'],[],Low,2018-09-14 17:27:31
592592368739618816,"['EmergingThreats', 'Discussion']",[],High,2018-09-13 18:57:49
592594697882730496,['ServiceAvailable'],[],High,2018-09-14 17:16:56
592618354147373056,['Discussion'],[],Low,2018-09-17 16:41:36
592591257089777664,['ServiceAvailable'],[],High,2018-09-13 17:18:39
592593377843159040,['Donations'],[],Medium,2018-09-14 16:02:15
592592768477728768,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-13 19:22:19
592625985452834816,['Sentiment'],[],Low,2018-09-17 17:19:23
592602786782666752,['ServiceAvailable'],[],High,2018-09-14 18:36:26
592592993007239168,"['Sentiment', 'Discussion']",[],Medium,2018-09-14 15:43:37
592593312575524864,['Irrelevant'],[],Low,2018-09-14 15:58:36
592594011812188160,['MultimediaShare'],[],Medium,2018-09-14 16:41:16
592591330888515584,['SearchAndRescue'],[],High,2018-09-13 17:20:54
592593480704196608,['MultimediaShare'],[],Medium,2018-09-14 16:09:51
592592715465916416,['Sentiment'],[],Low,2018-09-13 19:18:41
592612161479839744,['ServiceAvailable'],[],High,2018-09-17 16:23:36
592594215810510848,['Irrelevant'],[],Low,2018-09-14 16:54:47
592614326864863232,"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-17 16:33:11
592590506548408320,"['EmergingThreats', 'Discussion']",[],High,2018-09-13 16:46:17
592589375000715264,"['ContinuingNews', 'Discussion']",[],Medium,2018-09-13 15:53:31
592593791212605440,['SignificantEventChange'],[],High,2018-09-14 16:25:36
592592256445513728,['Discussion'],[],Low,2018-09-13 18:51:49
592632951533219840,"['Donations', 'ServiceAvailable']",[],High,2018-09-17 18:30:53
592621105732431872,['Sentiment'],[],Low,2018-09-17 16:55:30
592589221493354496,"['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-13 15:48:00
592593578699968512,"['EmergingThreats', 'MultimediaShare']",[],High,2018-09-14 16:15:06
592592518182739968,['Sentiment'],[],Low,2018-09-13 19:07:43
592645031321870336,['Discussion'],[],Low,2018-09-17 19:43:30
592636297463910400,"['MultimediaShare', 'Advice']",[],High,2018-09-17 18:52:14
592621054993965056,['Sentiment'],[],Low,2018-09-17 16:55:13
592597602551635968,['Advice'],[],Medium,2018-09-14 17:53:38
592631966152851456,['Irrelevant'],[],Low,2018-09-17 17:55:30
592590458427084800,"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-13 16:42:19
592615841746694144,['Sentiment'],[],Low,2018-09-17 16:36:09
592593590959771648,['Sentiment'],[],Low,2018-09-14 16:15:36
592592127382593536,['ServiceAvailable'],[],High,2018-09-13 18:47:13
592603190836776960,['ServiceAvailable'],[],High,2018-09-14 18:39:19
592592624109785088,['InformationWanted'],[],High,2018-09-13 19:14:06
592591597050535936,"['EmergingThreats', 'ContinuingNews', 'Discussion']",[],High,2018-09-13 18:04:01
592616254034292736,['Discussion'],[],Low,2018-09-17 16:37:04
592591762868178944,['Sentiment'],[],Low,2018-09-13 18:15:10
592592027491008512,"['EmergingThreats', 'MultimediaShare']",[],High,2018-09-13 18:31:46
592589682422259712,['Donations'],[],High,2018-09-13 16:11:56
592600536765038592,['ContinuingNews'],[],Medium,2018-09-14 18:26:23
592630560977244160,"['MultimediaShare', 'Factoid', 'Sentiment']",[],Medium,2018-09-17 17:47:12
592592516290977792,['Discussion'],[],Low,2018-09-13 19:07:56
592591233521819648,"['MultimediaShare', 'ServiceAvailable']",[],High,2018-09-13 17:18:18
592589828941684736,['ContinuingNews'],[],Medium,2018-09-13 16:15:51
592591973678100480,['Discussion'],[],Medium,2018-09-13 18:28:41
592592574881394688,['Donations'],[],Medium,2018-09-13 19:08:57
592609744365309952,"['Factoid', 'ContinuingNews']",[],Medium,2018-09-17 16:08:00
592619591110529024,['SearchAndRescue'],[],High,2018-09-17 16:50:26
592592628438343680,['KnownAlready'],[],Low,2018-09-13 19:14:17
592621670998749184,['Sentiment'],[],Low,2018-09-17 17:04:22
592590233687863296,['Discussion'],[],Low,2018-09-13 16:28:15
592601041738170368,['SearchAndRescue'],[],High,2018-09-14 18:26:59
592592570653528064,['Sentiment'],[],Low,2018-09-13 19:08:36
592620186106200064,"['ContinuingNews', 'Sentiment']",[],Medium,2018-09-17 16:51:42
592632593851490304,['ServiceAvailable'],[],High,2018-09-17 18:00:17
592592831945969664,['ServiceAvailable'],[],Medium,2018-09-13 19:25:33
592593374747566080,['SearchAndRescue'],[],High,2018-09-14 16:02:28
592618408614715392,['Irrelevant'],[],Low,2018-09-17 16:44:29
592618320135786496,['Discussion'],[],Low,2018-09-17 16:41:02
592636589072842752,['Sentiment'],[],Low,2018-09-17 18:52:32
592643267797372928,['Discussion'],[],Low,2018-09-17 19:30:03
592638536286797824,['Discussion'],[],Low,2018-09-17 19:05:04
592623763612512256,['Sentiment'],[],Low,2018-09-17 17:11:55
592597285965430784,"['MultimediaShare', 'ServiceAvailable']",[],High,2018-09-14 17:52:16
592627952266805248,['Sentiment'],[],Low,2018-09-17 17:31:42
592592805647650816,"['MultimediaShare', 'Sentiment']",[],Medium,2018-09-13 19:24:21
592613578579947520,['Sentiment'],[],Low,2018-09-17 16:29:51
592594670108061696,"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-14 17:16:09
592592412154961920,['Sentiment'],[],Low,2018-09-13 18:58:32
592611351526133760,['Discussion'],[],Low,2018-09-17 16:11:56
592602441117343744,['Sentiment'],[],Medium,2018-09-14 18:34:03
592591091372720128,['Sentiment'],[],Low,2018-09-13 17:10:57
592622275645427712,['Sentiment'],[],Low,2018-09-17 17:07:13
592643661331959808,['Discussion'],[],Low,2018-09-17 19:33:05
592594129118490624,['Discussion'],[],Medium,2018-09-14 16:47:32
592626869003886592,['Donations'],[],Medium,2018-09-17 17:26:35
592591537118183424,"['Factoid', 'ContinuingNews']",[],Medium,2018-09-13 17:29:28
592635625800474624,"['MultimediaShare', 'Discussion']",[],Low,2018-09-17 18:47:12
592628979305193472,['Discussion'],[],Medium,2018-09-17 17:38:49
592591574623776768,['Sentiment'],[],Low,2018-09-13 18:02:41
592594734968905728,"['EmergingThreats', 'MultimediaShare']",[],High,2018-09-14 17:22:22
592594852044410880,['Donations'],[],Medium,2018-09-14 17:36:33
592612275221110784,['Sentiment'],[],Low,2018-09-17 16:25:09
592644595185483776,['SearchAndRescue'],[],High,2018-09-17 19:39:48
592591934692143104,['ServiceAvailable'],[],Medium,2018-09-13 18:26:07
592593969080573952,['Sentiment'],[],Medium,2018-09-14 16:38:52
592592963764658176,['MultimediaShare'],[],Medium,2018-09-14 15:40:41
592594854418522112,['Sentiment'],[],Low,2018-09-14 17:36:43
592599982462607360,['ServiceAvailable'],[],High,2018-09-14 18:25:53
592641810024910848,['Discussion'],[],Low,2018-09-17 19:24:56
592646548288315392,['ServiceAvailable'],[],High,2018-09-17 19:52:25
592645741941694464,"['MultimediaShare', 'Discussion']",[],Low,2018-09-17 19:48:23
592632345632624640,"['ServiceAvailable', 'PastNews', 'Discussion']",[],Medium,2018-09-17 17:59:50
592594379132407808,['Sentiment'],[],Low,2018-09-14 17:05:34
592590369478483968,['Sentiment'],[],Low,2018-09-13 16:40:13
592589902165872640,['Sentiment'],[],Low,2018-09-13 16:17:16
592593370184294400,"['MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-14 16:01:53
592596395636297728,['Discussion'],[],Low,2018-09-14 17:51:02
592602886099570688,"['Factoid', 'ContinuingNews']",[],Medium,2018-09-14 18:36:55
592646990028214272,['Discussion'],[],Low,2018-09-17 19:53:32
592612687244210176,['Discussion'],[],Low,2018-09-17 16:27:23
592590301086097408,['InformationWanted'],[],High,2018-09-13 16:38:00
592591638733586432,['GoodsServices'],[],Critical,2018-09-13 18:08:03
592594785162133504,['ServiceAvailable'],[],High,2018-09-14 17:28:25
592590449820442624,['MultimediaShare'],[],Medium,2018-09-13 16:42:04
592619147156000768,['Factoid'],[],High,2018-09-17 16:47:52
592648064122294272,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-18 16:10:57
592632798671982592,"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-17 18:30:36
592591122238676992,"['EmergingThreats', 'MultimediaShare']",[],High,2018-09-13 17:14:28
592643882506063872,['ServiceAvailable'],[],High,2018-09-17 19:35:09
592644472158101504,['ServiceAvailable'],[],High,2018-09-17 19:39:40
592594154359656448,['Discussion'],[],Medium,2018-09-14 16:51:57
592628291804139520,"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-17 17:34:13
592618118255607808,"['Donations', 'Factoid']",[],Medium,2018-09-17 16:40:09
592601273574252544,['Donations'],[],Medium,2018-09-14 18:28:03
592622468243660800,['Sentiment'],[],Low,2018-09-17 17:07:48
592604046164365312,['ServiceAvailable'],[],High,2018-09-14 18:43:12
592633654733574144,['Donations'],[],Medium,2018-09-17 18:35:41
592592875629715456,['ServiceAvailable'],[],High,2018-09-13 19:27:46
592593746253971456,['Sentiment'],[],Low,2018-09-14 16:23:45
592640752989114368,['ServiceAvailable'],[],High,2018-09-17 19:21:31
592589429480427520,"['MultimediaShare', 'Sentiment']",[],Medium,2018-09-13 15:55:35
592594944604254208,['Irrelevant'],[],Low,2018-09-14 17:41:01
592633384687435776,"['MultimediaShare', 'Sentiment']",[],Medium,2018-09-17 18:34:19
592590856919654400,['Sentiment'],[],Low,2018-09-13 17:03:09
592618069677068288,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-17 16:39:27
592589843198189568,['Sentiment'],[],Medium,2018-09-13 16:16:09
592591533854982144,['Discussion'],[],Low,2018-09-13 17:59:20
592596225515454464,['Irrelevant'],[],Low,2018-09-14 17:50:51
592632175171866624,['Sentiment'],[],Low,2018-09-17 17:57:36
592649204209692672,['Discussion'],[],Medium,2018-09-18 16:21:30
592626172363669504,"['SearchAndRescue', 'MultimediaShare']",[],High,2018-09-17 17:22:04
592592120860450816,['SearchAndRescue'],[],High,2018-09-13 18:46:58
592629183777472512,"['MultimediaShare', 'Factoid']",[],Medium,2018-09-17 17:40:41
592591120653234176,['ContinuingNews'],[],Medium,2018-09-13 17:13:08
592594170742591488,['Sentiment'],[],Low,2018-09-14 16:52:51
592593056756465664,"['ContinuingNews', 'Discussion']",[],Medium,2018-09-14 15:45:48
592649048630251520,['Sentiment'],[],Low,2018-09-18 16:19:55
592592190427172864,"['MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-13 18:49:48
592593263472717824,['ServiceAvailable'],[],High,2018-09-14 15:56:01
592590183356309504,['ContinuingNews'],[],Low,2018-09-13 16:25:11
592628366064386048,"['FirstPartyObservation', 'Discussion']",[],Medium,2018-09-17 17:35:23
592589216934174720,['Irrelevant'],[],Low,2018-09-13 15:47:36
592637907803897856,['Donations'],[],Medium,2018-09-17 19:02:05
592593681561030656,"['Factoid', 'Official', 'ContinuingNews']",[],Medium,2018-09-14 16:19:09
592621811113676800,['Sentiment'],[],Low,2018-09-17 17:05:30
592603755830378496,"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-14 18:41:12
592628565620961280,['SearchAndRescue'],[],High,2018-09-17 17:36:11
592647156965584896,['Sentiment'],[],Low,2018-09-17 19:54:35
592593791803990016,['Sentiment'],[],Low,2018-09-14 16:25:53
592623748634677248,['Discussion'],[],Low,2018-09-17 17:11:42
592609535459622912,['Sentiment'],[],Low,2018-09-17 16:06:47
592649925512589312,['Discussion'],[],Medium,2018-09-18 16:25:59
592650040104984576,"['EmergingThreats', 'Factoid']",[],High,2018-09-18 16:30:05
592653442759335936,['Discussion'],[],Low,2018-09-18 16:49:26
592606644451717120,"['EmergingThreats', 'Discussion']",[],High,2018-09-14 18:52:15
592593998495244288,"['ContinuingNews', 'Discussion']",[],Medium,2018-09-14 16:40:15
592591557087236096,['ServiceAvailable'],[],High,2018-09-13 18:01:50
592637677398163456,['Discussion'],[],Low,2018-09-17 19:00:41
592633341502881792,['InformationWanted'],[],High,2018-09-17 18:34:04
592621310171283456,['ServiceAvailable'],[],High,2018-09-17 16:57:53
592608789330800640,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'Sentiment']",[],Medium,2018-09-17 16:04:27
592652229372485632,['SearchAndRescue'],[],High,2018-09-18 16:42:36
592594354855931904,['Sentiment'],[],Low,2018-09-14 17:04:16
592590124036165632,"['MultimediaShare', 'Factoid', 'Sentiment']",[],Medium,2018-09-13 16:23:36
592595059050086400,"['ContinuingNews', 'Discussion']",[],Medium,2018-09-14 17:45:50
592623552412581888,['Sentiment'],[],Low,2018-09-17 17:10:27
592594842179403776,['ServiceAvailable'],[],High,2018-09-14 17:36:21
592592492073132032,['Irrelevant'],[],Low,2018-09-13 19:07:36
592589461550039040,['Sentiment'],[],Low,2018-09-13 15:56:59
592651433587167232,"['MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-18 16:32:09
592621210078486528,"['MultimediaShare', 'ContinuingNews']",[],Medium,2018-09-17 16:56:32
592589623454347264,['Discussion'],[],Medium,2018-09-13 16:09:22
592594918104793088,['Irrelevant'],[],Low,2018-09-14 17:40:18
592641720581562368,"['SearchAndRescue', 'MultimediaShare']",[],High,2018-09-17 19:24:14
592642881480892416,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-17 19:27:42
592630286522920960,['SearchAndRescue'],[],High,2018-09-17 17:46:21
592638964818776064,['Sentiment'],[],Low,2018-09-17 19:08:02
592592213982507008,['ServiceAvailable'],[],High,2018-09-13 18:50:09
592590577243328512,['Discussion'],[],Medium,2018-09-13 16:49:39
592594486607220736,['EmergingThreats'],[],High,2018-09-14 17:10:20
592621251878719488,['Discussion'],[],Medium,2018-09-17 16:57:28
592589533020991488,['Donations'],[],High,2018-09-13 16:05:39
592593680265019392,['ServiceAvailable'],[],High,2018-09-14 16:18:26
592590555374227456,"['Donations', 'Sentiment']",[],High,2018-09-13 16:48:22
592641127854968832,['Sentiment'],[],Low,2018-09-17 19:22:38
592592879526248448,['Discussion'],[],Medium,2018-09-13 19:28:10
592629797173514240,"['SearchAndRescue', 'MultimediaShare']",[],High,2018-09-17 17:43:05
592592105626710016,"['MultimediaShare', 'ContinuingNews', 'Discussion']",[],Medium,2018-09-13 18:46:33
592592829924253696,['ServiceAvailable'],[],High,2018-09-13 19:26:16
592607401263570944,['Discussion'],[],Low,2018-09-14 18:55:35
592592272681635840,['Discussion'],[],Medium,2018-09-13 18:54:23
592589742526439424,['Irrelevant'],[],Low,2018-09-13 16:14:07
592592620041347072,"['MultimediaShare', 'ServiceAvailable']",[],High,2018-09-13 19:13:20
592631142735486976,['EmergingThreats'],[],High,2018-09-17 17:51:28
592592356651585536,['Sentiment'],[],Low,2018-09-13 18:56:35
592645728133984256,"['MultimediaShare', 'Discussion']",[],Medium,2018-09-17 19:47:21
592648153469480960,"['ThirdPartyObservation', 'Factoid']",[],High,2018-09-18 16:11:51
592650015589462016,"['Factoid', 'ContinuingNews']",[],Medium,2018-09-18 16:28:58
592593498966200320,['Sentiment'],[],Low,2018-09-14 16:10:02
592589889742438400,"['Donations', 'MultimediaShare', 'ServiceAvailable']",[],High,2018-09-13 16:16:48
592633985454317568,['Discussion'],[],Medium,2018-09-17 18:39:36
592629342385131520,"['MultimediaShare', 'Factoid', 'Sentiment']",[],Medium,2018-09-17 17:40:55
592635108215001088,['Factoid'],[],Medium,2018-09-17 18:44:49
592596526548914176,['Sentiment'],[],Low,2018-09-14 17:51:15
592647606829977600,['Sentiment'],[],Low,2018-09-18 16:09:39
592618587489226752,['ContinuingNews'],[],Medium,2018-09-17 16:45:33
592589035731693568,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-13 15:45:12
592590696680304640,['Discussion'],[],Medium,2018-09-13 16:58:40
592636001635282944,['Advice'],[],High,2018-09-17 18:48:57
592594325311082496,['ServiceAvailable'],[],Medium,2018-09-14 16:59:38
592636889691070464,['MultimediaShare'],[],Medium,2018-09-17 18:54:33
592626633460293632,"['Factoid', 'Sentiment']",[],Medium,2018-09-17 17:25:41
592631987430694912,['Sentiment'],[],Low,2018-09-17 17:55:39
592590126045372416,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'Sentiment']",[],Medium,2018-09-13 16:24:05
592590563532222464,['Discussion'],[],Medium,2018-09-13 16:49:05
592593414790623232,['ServiceAvailable'],[],High,2018-09-14 16:05:44
592592020419452928,['EmergingThreats'],[],High,2018-09-13 18:30:26
592590108387336192,"['ServiceAvailable', 'Factoid']",[],High,2018-09-13 16:23:18
592608550020521984,['ServiceAvailable'],[],High,2018-09-14 18:58:48
592592276804669440,['Sentiment'],[],Medium,2018-09-13 18:54:46
592643607288414208,['Factoid'],[],Medium,2018-09-17 19:32:56
592644975587786752,['Donations'],[],Medium,2018-09-17 19:42:47
592621138305388544,"['MultimediaShare', 'Sentiment']",[],Medium,2018-09-17 16:56:04
592595002645053440,"['FirstPartyObservation', 'Factoid']",[],Medium,2018-09-14 17:43:51
592619437674606592,['Sentiment'],[],Low,2018-09-17 16:49:14
592594956629385216,"['MultimediaShare', 'Factoid']",[],Medium,2018-09-14 17:41:59
592594739037220864,['Discussion'],[],Medium,2018-09-14 17:23:36
592630231304830976,['Donations'],[],Medium,2018-09-17 17:45:04
592593618654797824,['Discussion'],[],Medium,2018-09-14 16:17:13
592591154610311168,['Discussion'],[],Low,2018-09-13 17:15:12
592591014352683008,['ContinuingNews'],[],Medium,2018-09-13 17:07:56
592610975825559552,['Sentiment'],[],Low,2018-09-17 16:11:26
592588980820017152,['Sentiment'],[],Low,2018-09-13 15:42:03
592594878741155840,['Sentiment'],[],Low,2018-09-14 17:38:07
592590073092132864,"['MultimediaShare', 'Discussion']",[],Medium,2018-09-13 16:21:26
592591653757652992,"['Weather', 'MultimediaShare', 'ContinuingNews']",[],High,2018-09-13 18:10:15
592592429917687808,['ServiceAvailable'],[],High,2018-09-13 18:58:54
592629436001857536,['Discussion'],[],Low,2018-09-17 17:41:39
592599868901695488,['Discussion'],[],Low,2018-09-14 18:25:39
592594127054766080,['Sentiment'],[],Low,2018-09-14 16:48:05
592594752274444288,"['MultimediaShare', 'Discussion']",[],Medium,2018-09-14 17:26:11
592649816917815296,"['MultimediaShare', 'Factoid']",[],High,2018-09-18 16:25:31
592620817134985216,['ServiceAvailable'],[],High,2018-09-17 16:54:27
592629804051996672,['Discussion'],[],Low,2018-09-17 17:43:40
592633808358223872,"['MultimediaShare', 'Discussion']",[],Low,2018-09-17 18:37:02
592626373933420544,"['Donations', 'Discussion']",[],High,2018-09-17 17:22:49
592592678644162560,"['FirstPartyObservation', 'MultimediaShare']",[],High,2018-09-13 19:15:29
592591154031493120,['Donations'],[],Medium,2018-09-13 17:15:21
592633714812805120,['Discussion'],[],Medium,2018-09-17 18:36:12
592628126737244160,"['SearchAndRescue', 'ServiceAvailable']",[],High,2018-09-17 17:32:59
592589635135602688,['Irrelevant'],[],Low,2018-09-13 16:09:42
592628691265425408,"['MultimediaShare', 'Sentiment']",[],Low,2018-09-17 17:37:10
592591143856173056,"['MultimediaShare', 'Factoid', 'ContinuingNews']",[],Medium,2018-09-13 17:14:47
592588967502942208,"['Advice', 'Sentiment']",[],Medium,2018-09-13 15:41:32
592625947846672384,['ServiceAvailable'],[],High,2018-09-17 17:19:02
592632072151244800,['Discussion'],[],Low,2018-09-17 17:57:31
592592261717831680,"['MultimediaShare', 'Factoid', 'Sentiment']",[],Medium,2018-09-13 18:52:11
